SITE_ID,PROGRAM_ID,DATE_SMP,SAMPLE_LOCATION,SAMPLE_TYPE,WATERBODY_TYPE,SAMPLE_DEPTH,TIME_SMP,ANC_UEQ_L,CA_UEQ_L,CHL_A_UG_L,CL_UEQ_L,COND_UM_CM,DOC_MG_L,F_UEQ_L,K_UEQ_L,MG_UEQ_L,NA_UEQ_L,NH4_UEQ_L,NO3_UEQ_L,N_TD_UEQ_L,PH_EQ,PH_FLD,PH_LAB,PH_STVL,P_TL_UEQ_L,SECCHI_M,SIO2_MG_L,SO4_UEQ_L,WTEMP_DEG_C
VT18,VTSSS,2007-07-30 00:00:00,Stream,Regular,Stream,,,132.8,90.6,,8.88,20.9,,,21.42,73.81,44.77,0.56,9.06,,,,6.98,,,,88.67,57.59,17.0
VT36,VTSSS,2007-07-30 00:00:00,Stream,Regular,Stream,,,2.39,20.74,,21.81,13.9,,,26.57,33.99,22.23,0.0,1.43,,,,5.39,,,,110.94,74.12,17.0
VT48,VTSSS,2007-07-30 00:00:00,Stream,Regular,Stream,,,92.68,41.85,,17.09,19.2,,,44.11,61.73,45.55,0.0,0.0,,,,6.88,,,,143.35,68.56,18.0
VT53,VTSSS,2007-07-30 00:00:00,Stream,Regular,Stream,,,32.8,25.48,,20.87,14.4,,,37.73,39.69,27.5,0.77,1.52,,,,6.19,,,,125.15,62.28,17.0
VT01,VTSSS,2007-07-30 00:00:00,Stream,Regular,Stream,,,79.3,96.79,,12.1,19.7,,,9.89,36.68,56.13,4.52,51.88,,,,6.83,,,,139.17,40.96,15.0
VT62,VTSSS,2007-07-30 00:00:00,Stream,Regular,Stream,,,144.77,73.66,,24.06,19.3,,,12.39,50.3,77.6,0.0,0.0,,,,7.04,,,,186.43,26.67,20.0
VT03,VTSSS,2007-07-30 00:00:00,Stream,Regular,Stream,,,84.96,66.28,,297.31,45.6,,,19.0,49.07,316.94,0.67,6.79,,,,6.62,,,,133.16,38.82,
VT54,VTSSS,2007-07-30 00:00:00,Stream,Regular,Stream,,,96.03,109.75,,16.88,28.6,,,28.52,104.35,45.35,0.0,51.76,,,,6.58,,,,107.25,108.04,15.0
VT61,VTSSS,2007-07-30 00:00:00,Stream,Regular,Stream,,,433.74,213.55,,28.73,45.6,,,13.12,177.83,139.25,0.0,0.0,,,,7.47,,,,302.54,51.7,20.5
VT19,VTSSS,2007-07-30 00:00:00,Stream,Regular,Stream,,,85.01,86.54,,11.69,21.2,,,23.23,69.94,30.06,1.14,31.26,,,,6.79,,,,99.81,68.24,17.0
VT75,VTSSS,2007-07-30 00:00:00,Stream,Regular,Stream,,,213.76,145.58,,37.0,29.5,,,5.07,105.82,66.99,2.43,17.53,,,,6.93,,,,160.32,37.95,20.0
VT51,VTSSS,2007-07-30 00:00:00,Stream,Regular,Stream,,,361.47,192.3,,28.46,42.2,,,20.9,170.76,103.17,0.0,0.0,,,,7.55,,,,197.96,78.53,23.0
VT25,VTSSS,2007-07-27 00:00:00,Stream,Regular,Stream,,,10.76,26.01,,13.05,8.4,,,7.22,26.36,12.49,0.0,0.0,,,,5.85,,,,84.24,39.86,18.0
VT24,VTSSS,2007-07-27 00:00:00,Stream,Regular,Stream,,,52.03,78.11,,12.65,13.3,,,9.07,30.07,13.67,0.0,0.0,,,,6.59,,,,108.22,57.97,17.0
1C1-097,LTM_VT,2007-07-26 00:00:00,EPI,Regular,Lake,1.0,,28.4,46.4,,16.1,12.3,1.9,,4.6,21.4,29.1,,0.112745098039216,,,6.29,,,,6.1,1.45,57.3,23.6
VT07,VTSSS,2007-07-26 00:00:00,Stream,Regular,Stream,,,-5.13,82.67,,14.41,20.1,,,7.87,33.79,14.64,0.0,0.83,,,,4.84,,,,51.11,113.45,14.0
VT50,VTSSS,2007-07-26 00:00:00,Stream,Regular,Stream,,,-1.8,22.34,,15.08,15.5,,,7.43,47.45,15.75,0.0,0.0,,,,4.97,,,,98.33,94.34,16.0
VT09,VTSSS,2007-07-26 00:00:00,Stream,Regular,Stream,,,14.29,86.53,,13.34,17.1,,,9.63,40.82,17.35,0.0,1.94,,,,5.49,,,,64.28,97.88,14.0
VT08,VTSSS,2007-07-26 00:00:00,Stream,Regular,Stream,,,15.11,108.31,,15.22,20.1,,,7.49,42.62,17.47,0.0,1.74,,,,5.23,,,,67.15,105.12,14.0
VT34,VTSSS,2007-07-26 00:00:00,Stream,Regular,Stream,,,78.66,81.23,,15.07,15.6,,,9.73,45.33,19.1,0.0,1.79,,,,6.47,,,,97.95,51.57,16.5
VT33,VTSSS,2007-07-26 00:00:00,Stream,Regular,Stream,,,767.24,704.97,,13.91,74.6,,,14.33,118.65,20.9,0.0,0.56,,,,7.34,,,,115.21,59.32,16.0
01434021,LTM_CAT,2007-07-25 11:30:00,Stream,Regular,Stream,,,-1.54986894130707,105.043594360352,,7.3843002319336,18.4099998474121,3.58410005296849,,2.96982502937317,27.1012020111084,11.7543268203735,1.03999996185303,7.84130001068115,,,,4.96164846420288,,,,32.0011520385742,82.3270034790039,11.8
01434025,LTM_CAT,2007-07-25 10:45:00,Stream,Regular,Stream,,,32.3671646118164,113.826675415039,,12.4751996994019,18.9599990844727,1.61909991779094,,4.29181385040283,38.6408920288086,17.2369289398193,0.711000025272369,18.7868995666504,,,,5.98527669906616,,,,39.1104927062988,85.4443969726563,13.1
0143400680,LTM_CAT,2007-07-25 09:30:00,Stream,Regular,Stream,,,6.88892221450806,60.9027366638184,,9.0733003616333,17.0799999237061,3.63130003621937,,3.8071756362915,33.9223861694336,13.4488401412964,0.980000019073486,9.11040019989014,,,,5.29845285415649,,,,35.9561882019043,82.0026016235352,12.3
VT40,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,19.06,13.4,,17.34,10.1,,,23.64,24.37,22.58,0.24,0.0,,,,6.1,,,,88.27,43.17,17.0
VT23,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,201.34,91.95,,27.05,23.4,,,19.86,56.6,100.2,0.98,0.87,,,,6.72,,,,231.11,28.3,17.0
VT81,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,50.15,26.74,,18.46,9.5,,,7.29,25.72,36.17,0.0,0.0,,,,6.45,,,,90.61,17.53,14.0
VT64,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,75.56,43.38,,18.63,10.2,,,5.7,14.72,41.99,0.0,0.0,,,,6.73,,,,110.2,9.37,17.0
VT42,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,112.15,61.39,,19.74,15.4,,,10.47,36.41,60.23,0.4,10.09,,,,6.7,,,,161.08,18.15,16.0
VT26,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,-4.67,53.83,,19.8,16.9,,,9.5,40.13,13.82,0.0,3.53,,,,5.0,,,,75.92,97.4,14.0
VT28,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,8.82,30.58,,11.8,9.8,,,6.75,28.37,10.87,0.0,0.0,,,,5.44,,,,78.81,45.75,14.0
STAN,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,97.48,69.52,,21.33,17.5,0.38,,11.58,28.53,73.28,0.0,0.0,,,,6.95,,,,153.37,42.6,
VT32,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,16.01,65.85,,16.28,14.7,,,7.79,43.25,10.65,0.0,0.0,,,,5.79,,,,58.26,83.25,13.0
VT46,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,102.34,80.71,,23.3,16.9,,,5.71,25.14,66.66,0.4,5.13,,,,6.77,,,,154.76,32.4,17.0
VT43,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,79.11,49.6,,18.32,11.4,,,6.51,16.51,45.92,0.31,2.15,,,,6.66,,,,117.55,10.68,10.0
M004,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,54.03,218.36,,17.67,28.3,,,10.06,45.96,27.44,0.98,2.68,,,,5.84,,,,72.07,135.05,
VT31,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,5.31,23.3,,14.69,9.8,,,10.32,27.31,12.44,0.0,0.0,,,,5.29,,,,75.34,44.5,14.0
1C1-110,LTM_VT,2007-07-25 00:00:00,EPI,Regular,Lake,1.0,,-4.8,30.4,,12.7,12.8,0.5,,3.1,15.6,15.2,,4.98333333333333,,,5.09,,,,9.0,0.44,48.5,18.7
1E2-060,LTM_ME,2007-07-25 00:00:00,EPI,Regular,Lake,,,157.3,164.0,,3.0,22.2,9.2,,1.5,50.4,30.3,,0.0,260.0,7.31,,6.92,6.97,,,0.41,32.4,
1C1-090,LTM_VT,2007-07-25 00:00:00,EPI,Regular,Lake,1.0,,28.8,47.4,,10.2,12.1,4.0,,10.7,23.0,20.9,,0.112745098039216,,,6.33,,,,3.1,1.27,48.5,21.4
VT78,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,2.96,29.33,,11.52,11.5,,,11.25,25.48,15.77,0.22,0.0,,,,5.24,,,,56.35,62.81,14.0
M002,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,-13.14,38.48,,11.8,17.3,,,8.41,26.69,9.05,0.0,0.0,,,,4.71,,,,52.14,90.87,15.0
ME-2068,LTM_ME,2007-07-25 00:00:00,EPI,Regular,Lake,,,180.2,156.3,,14.0,22.3,3.0,,21.8,31.5,73.1,,0.0,70.0,7.33,,7.13,7.21,,,7.9,63.0,
1C3-076,LTM_VT,2007-07-25 00:00:00,EPI,Regular,Lake,0.5,,5.0,95.8,,677.0,95.8,3.3,,14.8,26.3,622.1,,0.112745098039216,,,5.39,,,,1.0,1.58,81.4,23.4
VT65,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,81.42,65.84,,18.22,14.1,,,7.32,20.36,55.32,4.35,13.11,,,,6.69,,,,140.16,20.86,17.0
VT77,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,76.57,31.72,,19.66,16.7,,,32.57,57.68,44.63,0.0,0.0,,,,6.5,,,,110.79,59.35,18.0
VT63,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,113.69,71.43,,21.47,16.1,,,9.71,26.34,65.55,0.0,2.58,,,,6.95,,,,150.62,20.86,12.0
M003,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,173.92,134.84,,11.94,22.5,,,6.69,93.81,9.48,0.37,0.0,,,,6.53,,,,24.2,55.33,17.0
VT67,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,50.63,27.15,,18.56,9.4,,,7.32,25.59,36.09,0.0,0.0,,,,6.45,,,,90.41,17.82,14.0
VT76,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,22.09,12.39,,21.44,11.5,,,32.39,29.06,23.55,0.0,1.33,,,,6.08,,,,125.83,45.67,18.0
VT52,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,124.57,114.94,,16.42,21.3,,,8.15,77.52,21.64,0.0,0.0,,,,6.88,,,,98.54,73.2,17.0
VT56,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,8.85,23.61,,15.81,13.1,,,20.51,46.05,16.5,0.0,5.0,,,,5.7,,,,90.79,70.39,16.0
VT39,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,-3.65,8.69,,15.63,8.8,,,11.68,12.92,15.52,0.0,0.0,,,,5.06,,,,85.76,40.48,17.0
VT44,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,87.79,66.03,,20.67,15.8,,,9.42,24.41,60.65,0.5,5.46,,,,6.68,,,,146.1,31.81,16.0
VT16,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,27.49,60.43,,16.31,13.4,,,10.43,33.63,13.38,0.0,0.0,,,,5.85,,,,80.93,69.44,17.0
NFDR,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,90.98,99.8,,31.3,25.8,0.61,,11.97,54.76,87.33,0.84,24.9,,,,6.62,,,,197.29,89.61,20.0
VT22,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,162.47,87.31,,22.47,22.5,,,16.18,63.09,86.84,0.0,12.06,,,,6.7,,,,209.99,39.94,17.0
VT37,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,39.4,44.8,,14.33,15.8,,,20.81,57.06,25.69,0.62,17.54,,,,6.37,,,,84.6,67.82,15.0
VT41,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,44.53,51.66,,15.52,12.0,,,19.18,28.12,17.39,0.0,0.0,,,,6.63,,,,83.63,49.31,20.0
PINE,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,350.22,188.17,,26.72,39.7,0.5,,8.48,147.86,108.52,2.65,0.0,,,,7.35,,,,277.28,48.43,21.0
VT45,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,74.73,29.71,,20.8,15.4,,,26.6,62.21,36.25,0.26,0.0,,,,6.6,,,,127.79,42.12,17.5
VT29,VTSSS,2007-07-25 00:00:00,Stream,Regular,Stream,,,3.91,22.7,,12.84,9.1,,,6.77,24.64,10.57,0.0,0.0,,,,5.39,,,,60.17,41.48,14.0
0143400680,LTM_CAT,2007-07-24 08:15:00,Stream,Regular,Stream,,,-24.3301200866699,46.2356071472168,,7.51249980926514,21.3999996185303,8.50549973234259,,31.389476776123,29.1991348266602,11.4677095413208,1.45000004768372,8.31540012359619,,,,4.5517635345459,,,,31.2999305725098,70.2093963623047,14.1
01434021,LTM_CAT,2007-07-24 05:45:00,Stream,Regular,Stream,,,-31.7078056335449,40.3801002502441,,6.46920013427734,22.6000003814697,6.35199967182058,,3.3041787147522,21.3965244293213,9.38462543487549,1.48000001907349,12.2172002792358,,,,4.47183036804199,,,,29.2853584289551,74.163200378418,11.1
0143400680,LTM_CAT,2007-07-24 00:58:00,Stream,Regular,Stream,,,-20.3272342681885,44.8239250183106,,7.1975998878479,22.0,10.2411003030323,,4.55857515335083,27.9065761566162,10.2098331451416,1.01999998092651,9.99320030212402,,,,4.57872438430786,,,,29.4811382293701,66.530403137207,14.5
ME-4575,LTM_ME,2007-07-24 00:00:00,EPI,Regular,Lake,,,42.7,62.4,,52.0,20.6,4.3,,6.6,29.0,84.1,,0.0,120.0,6.74,,6.51,6.25,,,3.18,56.7,
ME-9999,LTM_ME,2007-07-24 00:00:00,EPI,Regular,Lake,,,35.4,42.8,,34.5,15.0,3.6,,7.7,17.7,68.3,,0.0,180.0,6.78,,6.51,6.17,,,0.41,40.9,
01434021,LTM_CAT,2007-07-23 23:05:00,Stream,Regular,Stream,,,-29.8863105773926,28.8903293609619,,6.32600021362305,23.3999996185303,7.12490003898743,,4.39743757247925,21.607759475708,8.41810607910156,2.36999988555908,19.8204002380371,,,,4.49530410766602,,,,28.3299198150635,69.4593963623047,11.5
0143400680,LTM_CAT,2007-07-23 21:15:00,Stream,Regular,Stream,,,-1.81007421016693,45.2337379455566,,8.29450035095215,18.4599990844727,6.28360012475041,,9.69165992736816,33.2980537414551,12.1413640975952,2.58999991416931,11.081600189209,,,,4.91435432434082,,,,33.0936660766602,71.8970031738281,14.6
01434025,LTM_CAT,2007-07-23 16:55:00,Stream,Regular,Stream,,,25.3145408630371,100.038475036621,,13.1457996368408,17.9799995422363,2.78060000417555,,4.75450611114502,37.0031585693359,16.1687984466553,0.811999976634979,20.4762992858887,,,,6.05556344985962,,,,37.126708984375,74.7429962158203,13.1
01434021,LTM_CAT,2007-07-23 15:55:00,Stream,Regular,Stream,,,-16.5752563476562,41.7883567810059,,7.87389993667603,19.0699996948242,2.978599927702,,4.69491052627563,32.294734954834,10.3421449661255,1.67999994754791,22.6282005310059,,,,4.72270250320435,,,,30.152042388916,72.1989974975586,11.3
01434025,LTM_CAT,2007-07-23 13:20:00,Stream,Regular,Stream,,,11.9474172592163,101.863792419434,,13.7061996459961,18.1900005340576,2.6801000041169,,5.87525224685669,37.3728065490723,16.2132587432861,1.02999997138977,18.8598003387451,,,,5.72103357315063,,,,38.0556907653809,79.004997253418,13.1
0143400680,LTM_CAT,2007-07-23 13:09:00,Stream,Regular,Stream,,,0.576315402984619,47.8502197265625,,12.4619998931885,16.6100006103516,3.32660001543546,,50.3221969604492,34.6100654602051,15.6476173400879,2.50999999046326,11.8193998336792,,,,5.24523735046387,,,,36.2628326416016,76.6747970581055,14.0
01434021,LTM_CAT,2007-07-23 12:05:00,Stream,Regular,Stream,,,-25.31667137146,44.1268119812012,,14.7483997344971,18.7099990844727,2.07810009038422,,10.5840940475464,31.8912734985352,12.2311325073242,1.86000001430511,13.1309003829956,,,,4.59839773178101,,,,34.2768096923828,82.090202331543,11.7
1E1-135,LTM_ME,2007-07-23 00:00:00,EPI,Regular,Lake,,,53.7,60.8,,54.8,19.0,3.0,,6.1,25.0,77.0,,0.0,80.0,6.67,,6.66,6.56,,,0.32,48.7,25.0
1E1-134,LTM_ME,2007-07-23 00:00:00,EPI,Regular,Lake,,,-10.3,18.7,,50.8,20.6,4.3,,3.4,15.4,72.9,,0.0,110.0,4.9,,4.89,4.95,,,1.89,65.3,24.0
1C1-107,LTM_VT,2007-07-20 00:00:00,EPI,Regular,Lake,1.0,,64.0,105.3,,9.6,16.9,6.4,,5.6,22.2,24.8,,0.112745098039216,,,6.61,,,,3.5,1.26,48.5,20.8
01364959,LTM_CAT,2007-07-19 10:45:00,Stream,Regular,Stream,,,11.656831741333,77.1093063354492,,17.7504997253418,17.5799999237061,1.31590002693581,,5.57156229019165,41.7172164916992,18.9015445709228,1.1599999666214,16.3215007781982,,,,5.8378472328186,,,,43.5143089294434,87.6029968261719,13.0
1C1-100,LTM_VT,2007-07-18 00:00:00,EPI,Regular,Lake,0.2,,19.8,58.9,,7.3,14.8,7.9,,8.2,23.9,15.2,,1.12745098039216,,,5.46,,,,1.0,1.58,55.6,19.1
1C1-089,LTM_VT,2007-07-18 00:00:00,EPI,Regular,Lake,1.0,,6.6,26.9,,8.2,10.3,4.8,,9.2,22.2,21.3,,0.112745098039216,,,5.56,,,,2.1,0.2,41.4,20.6
1C1-101,LTM_VT,2007-07-18 00:00:00,EPI,Regular,Lake,1.0,,-4.0,24.0,,7.3,12.1,4.6,,8.2,17.3,20.0,,1.28529411764706,,,4.96,,,,2.0,0.25,48.9,21.0
1A3-065,LTM_ALTM,2007-07-17 00:00:00,EPI,Regular,Lake,0.5,1215,6.56,57.385,,6.204,15.2,2.297,2.42144,5.376,18.929,20.88,0.1662,22.6849,,5.55,,5.633,,,,2.86,61.568,
ME-9998,LTM_ME,2007-07-17 00:00:00,EPI,Regular,Lake,,,7.5,53.4,,34.2,19.8,14.3,,9.0,24.6,56.9,,0.0,190.0,5.02,,4.99,5.02,,,0.81,31.5,
1C1-091,LTM_VT,2007-07-17 00:00:00,EPI,Regular,Lake,1.0,,43.8,75.3,,5.9,14.7,5.4,,1.8,34.6,18.3,,0.112745098039216,,,6.47,,,,2.1,0.39,52.7,22.0
041007,LTM_ALTM,2007-07-17 00:00:00,EPI,Regular,Lake,0.0,1300,11.75,60.379,,6.204,16.12,3.341,2.42144,7.168,22.221,23.925,0.0554,19.8513,,5.72,,5.691,,,,2.79,66.352,
040852,LTM_ALTM,2007-07-16 00:00:00,EPI,Regular,Lake,0.5,1208,9.56,43.912,,4.794,12.55,5.006,1.68448,5.12,16.46,16.53,0.554,2.7853,,5.39,,5.323,,,,0.33,54.496,
040874,LTM_ALTM,2007-07-16 00:00:00,EPI,Regular,Lake,0.5,1255,5.6,49.401,,7.614,14.48,2.056,1.89504,5.12,19.752,19.14,0.2216,13.8138,,5.47,,5.524,,,,2.75,67.6,
040850,LTM_ALTM,2007-07-16 00:00:00,EPI,Regular,Lake,0.5,1312,18.01,65.369,,6.486,14.79,3.019,1.73712,5.376,26.336,16.965,-0.1108,10.2396,,6.12,,6.094,,,,1.79,62.608,
ME-4778,LTM_ME,2007-07-15 00:00:00,EPI,Regular,Lake,,,-0.9,13.5,,24.3,8.0,2.4,,4.3,9.4,28.3,,0.0,90.0,5.75,,5.45,5.48,,,0.03,23.9,
ME-4474,LTM_ME,2007-07-15 00:00:00,EPI,Regular,Lake,,,-23.3,7.6,,22.2,11.3,6.2,,3.6,8.2,22.2,,0.0,180.0,4.67,,4.65,4.56,,,0.06,16.3,
1E1-060,LTM_ME,2007-07-15 00:00:00,EPI,Regular,Lake,,,82.9,99.4,,31.7,15.2,4.8,,6.9,25.3,52.2,,0.0,100.0,6.85,,6.85,7.07,,,0.19,23.8,
01434021,LTM_CAT,2007-07-12 11:15:00,Stream,Regular,Stream,,,1.27865564823151,55.3929862976074,,11.1346998214722,19.9400005340576,1.46680003085332,,3.09333968162537,34.5159187316895,13.3161306381226,1.6599999666214,14.7298002243042,,,,5.16479110717773,,,,37.0216255187988,93.3672027587891,13.5
01434025,LTM_CAT,2007-07-12 10:30:00,Stream,Regular,Stream,,,37.9176177978516,118.244667053223,,14.9584999084473,19.6499996185303,1.28550001442676,,4.57147836685181,39.2374420166016,17.7323455810547,0.367000013589859,24.4764003753662,,,,6.40143394470215,,,,40.8701782226562,89.9568023681641,14.1
0143400680,LTM_CAT,2007-07-12 09:30:00,Stream,Regular,Stream,,,0.862215340137482,50.3122634887695,,11.8118000030518,17.2600002288818,1.55039999652819,,4.10349464416504,36.3254203796387,15.2755918502808,1.00999999046326,14.1022996902466,,,,5.35890007019043,,,,38.4565887451172,82.995002746582,12.4
01364959,LTM_CAT,2007-07-12 00:45:00,Stream,Regular,Stream,,,8.26308059692383,93.0882339477539,,11.5907001495361,18.2600002288818,2.626600043292,,6.50703191757202,41.1311187744141,17.2224884033203,0.638999998569489,25.3185997009277,,,,5.52998352050781,,,,38.2745742797852,89.2990036010742,15.4
040704,LTM_ALTM,2007-07-12 00:00:00,EPI,Regular,Lake,0.5,1450,7.96,39.92,,4.512,12.55,2.849,2.52672,5.376,13.168,25.23,0.3878,0.805,,5.58,,5.58,,,,0.49,63.856,
050669,LTM_ALTM,2007-07-12 00:00:00,EPI,Regular,Lake,0.5,1205,8.82,28.942,,6.486,9.71,3.789,1.10544,8.96,12.345,9.57,2.5484,1.3524,,5.54,,5.347,,,,0.21,36.816,
1A3-048,LTM_ALTM,2007-07-12 00:00:00,EPI,Regular,Lake,0.5,1135,45.75,77.844,,6.486,20.3,3.834,4.15856,8.704,29.628,46.98,1.6066,8.4525,,6.72,,6.337,,,,4.81,86.528,
1A2-066,LTM_ALTM,2007-07-12 00:00:00,EPI,Regular,Lake,0.5,1410,8.25,62.874,,6.486,16.01,1.853,1.47392,4.608,23.867,19.14,1.2188,24.7457,,5.66,,5.627,,,,2.71,69.264,
040186,LTM_ALTM,2007-07-12 00:00:00,EPI,Regular,Lake,0.5,1115,-4.2,27.445,,6.486,16.77,3.142,1.5792,6.4,9.876,16.095,1.4958,10.6743,,4.77,,4.793,,,,0.43,75.504,
040576,LTM_ALTM,2007-07-12 00:00:00,EPI,Regular,Lake,0.5,1100,31.53,94.81,,6.486,17.07,3.519,1.42128,6.144,17.283,18.27,0.831,18.9014,,6.47,,6.305,,,,1.16,67.184,
070859,LTM_ALTM,2007-07-12 00:00:00,EPI,Regular,Lake,0.5,1315,19.31,62.375,,6.486,14.24,2.094,1.68448,4.864,23.867,22.185,0.6094,16.7118,,6.36,,6.314,,,,2.62,57.616,
040887,LTM_ALTM,2007-07-12 00:00:00,EPI,Regular,Lake,0.5,1155,16.44,50.898,,3.666,15.25,6.623,2.78992,2.816,22.221,32.19,3.7672,2.576,,5.73,,5.476,,,,1.29,70.928,
040707,LTM_ALTM,2007-07-12 00:00:00,EPI,Regular,Lake,0.5,1130,69.84,87.325,,6.486,19.49,3.689,3.948,8.704,31.274,39.585,-0.1662,0.5474,,6.85,,6.788,,,,6.08,73.008,
020265,LTM_ALTM,2007-07-12 00:00:00,EPI,Regular,Lake,0.0,1335,15.13,59.381,,4.23,14.54,4.201,0.94752,1.024,13.168,19.14,0.0554,17.1948,,5.33,,5.341,,,,5.67,60.32,
050706,LTM_ALTM,2007-07-12 00:00:00,EPI,Regular,Lake,0.0,1130,7.18,55.389,,5.358,14.34,4.148,0.68432,1.792,13.991,18.705,0.4986,16.6796,,5.25,,5.28,,,,3.85,58.864,
040210,LTM_ALTM,2007-07-12 00:00:00,EPI,Regular,Lake,0.5,1110,-1.03,44.411,,7.05,17.37,2.928,2.73728,7.936,12.345,18.705,0.0554,19.6581,,4.9,,4.935,,,,1.57,78.0,
1A1-089,LTM_ALTM,2007-07-12 00:00:00,EPI,Regular,Lake,0.5,1055,15.93,79.341,,7.614,17.37,2.878,2.84256,7.68,22.221,20.01,0.831,18.5955,,5.99,,5.989,,,,2.77,76.544,
1A1-102,LTM_ALTM,2007-07-12 00:00:00,EPI,Regular,Lake,0.0,1450,41.95,80.339,,6.486,15.35,2.153,0.89488,2.304,18.106,23.49,0.2216,5.5706,,6.72,,6.621,,,,2.64,60.944,
050707,LTM_ALTM,2007-07-12 00:00:00,EPI,Regular,Lake,0.0,1225,5.92,54.89,,4.512,15.45,4.89,0.73696,3.072,13.168,16.095,0.1662,24.6169,,5.11,,5.103,,,,3.38,56.16,
050215,LTM_ALTM,2007-07-11 00:00:00,EPI,Regular,Lake,0.0,1230,32.6,111.277,,12.972,20.0,14.603,1.94768,0.512,29.628,23.49,0.1108,0.9016,,5.53,,5.276,,,,1.92,56.576,
1A2-078,LTM_ALTM,2007-07-11 00:00:00,EPI,Regular,Lake,0.0,1128,17.47,56.886,,6.486,15.96,1.811,1.94768,4.864,22.221,23.925,1.939,7.4382,,6.16,,5.805,,,,0.29,70.72,
1A3-001,LTM_ALTM,2007-07-11 00:00:00,EPI,Regular,Lake,0.0,1115,72.87,103.792,,7.05,21.62,4.43,3.1584,8.448,41.15,32.625,0.2216,1.1753,,6.92,,6.697,,,,2.39,79.664,
1A2-028,LTM_ALTM,2007-07-11 00:00:00,EPI,Regular,Lake,0.0,1405,118.37,170.658,,8.178,31.01,5.298,1.10544,4.864,47.734,34.8,0.277,24.2627,,7.19,,6.7,,,,6.64,84.032,
1A1-052,LTM_ALTM,2007-07-11 00:00:00,EPI,Regular,Lake,0.0,0955,71.87,121.756,,7.614,22.34,4.356,4.00064,6.912,33.743,30.015,0.831,4.3953,,6.94,,6.468,,,,2.43,81.328,
070728,LTM_ALTM,2007-07-11 00:00:00,EPI,Regular,Stream,0.0,1115,30.98,63.373,,6.768,17.98,2.028,1.89504,5.376,29.628,32.19,0.6648,7.1484,,6.5,,6.108,,,,1.69,78.624,
1A2-077,LTM_ALTM,2007-07-11 00:00:00,EPI,Regular,Lake,0.0,1255,104.77,128.243,,7.05,22.64,3.265,0.31584,1.792,24.69,38.28,0.4432,2.576,,7.17,,7.0,,,,5.27,67.808,
030255,LTM_ALTM,2007-07-09 00:00:00,EPI,Regular,Stream,0.0,1214,202.19,168.662,,8.46,33.15,3.586,1.8424,9.472,83.123,45.24,0.3878,0.8855,,7.42,,7.054,,,,6.56,79.664,
1A2-076,LTM_ALTM,2007-07-09 00:00:00,EPI,Regular,Lake,0.5,1145,5.05,25.449,,4.512,7.28,3.928,0.73696,5.376,6.584,3.915,-0.2216,0.5474,,5.3,,5.251,,,,0.18,23.504,
020059,LTM_ALTM,2007-07-09 00:00:00,EPI,Regular,Lake,0.5,1340,56.33,97.305,,21.714,20.2,7.939,3.00048,7.68,41.973,36.105,0.1108,0.5474,,6.69,,6.531,,,,1.08,58.24,
030172,LTM_ALTM,2007-07-09 00:00:00,EPI,Regular,Lake,0.5,1025,75.36,82.335,,4.794,14.69,7.009,0.94752,10.24,37.858,3.915,1.3296,0.7406,,6.92,,6.674,,,,0.17,24.544,
