SITE_ID,PROGRAM_ID,DATE_SMP,SAMPLE_LOCATION,SAMPLE_TYPE,WATERBODY_TYPE,SAMPLE_DEPTH,TIME_SMP,ANC_UEQ_L,CA_UEQ_L,CHL_A_UG_L,CL_UEQ_L,COND_UM_CM,DOC_MG_L,F_UEQ_L,K_UEQ_L,MG_UEQ_L,NA_UEQ_L,NH4_UEQ_L,NO3_UEQ_L,N_TD_UEQ_L,PH_EQ,PH_FLD,PH_LAB,PH_STVL,P_TL_UEQ_L,SECCHI_M,SIO2_MG_L,SO4_UEQ_L,WTEMP_DEG_C
040852,LTM_ALTM,2000-10-12 00:00:00,EPI,Regular,Lake,0.5,1120,7.8,47.405,,7.614,14.06,6.52,2.00032,4.096,19.752,18.27,1.662,0.966,,5.37,,5.322,,,,3.31,60.736,
040576,LTM_ALTM,2000-10-12 00:00:00,EPI,Regular,Lake,0.5,1025,34.52,101.796,,6.204,18.22,4.039,1.5792,5.632,19.752,18.705,0.6648,3.6064,,6.72,,6.31,,,,1.7,88.608,
1C1-097,LTM_VT,2000-10-12 00:00:00,EPI,Regular,Lake,1.0,,20.2,53.9,,19.2,13.1,2.3,,3.7,23.7,33.5,,0.315686274509804,,,6.12,,,,8.0,1.99,69.3,12.1
1A1-089,LTM_ALTM,2000-10-12 00:00:00,EPI,Regular,Lake,0.5,1045,16.53,81.836,,7.896,18.41,2.879,3.52688,7.68,26.336,19.575,0.3878,10.5616,,6.06,,5.915,,,,2.18,96.72,
1C1-110,LTM_VT,2000-10-12 00:00:00,EPI,Regular,Lake,1.0,,-3.8,31.3,,11.3,11.4,1.4,,2.6,15.1,15.3,,1.60098039215686,,,5.09,,,,7.0,0.26,56.6,7.7
020138,LTM_ALTM,2000-10-12 00:00:00,EPI,Regular,Lake,0.0,0940,-13.63,37.924,,5.922,17.92,9.011,0.94752,5.632,12.345,5.655,-0.1662,0.2576,,4.64,,4.614,,,,1.38,48.256,
040704,LTM_ALTM,2000-10-12 00:00:00,EPI,Regular,Lake,0.5,1105,31.04,51.397,,4.512,14.55,3.093,2.8952,5.12,18.929,29.58,6.8696,1.6422,,6.49,,6.012,,,,1.86,74.464,
040707,LTM_ALTM,2000-10-12 00:00:00,EPI,Regular,Lake,0.5,1100,67.69,89.321,,7.05,20.59,4.473,5.05344,8.96,39.504,42.195,-0.277,0.2576,,6.94,,6.669,,,,4.79,83.824,
040850,LTM_ALTM,2000-10-12 00:00:00,EPI,Regular,Lake,0.5,1130,25.72,70.858,,8.178,16.04,4.001,2.31616,5.12,32.92,18.27,-0.4986,0.2576,,6.36,,6.221,,,,1.7,82.992,
1A1-029,LTM_ALTM,2000-10-12 00:00:00,EPI,Regular,Lake,0.0,1055,121.69,142.714,,10.716,27.62,6.276,2.00032,8.448,54.318,43.935,0.6648,0.2576,,7.31,,6.893,,,,3.07,90.896,
020197,LTM_ALTM,2000-10-12 00:00:00,EPI,Regular,Lake,0.5,1155,-14.85,16.966,,3.102,11.98,4.154,0.36848,2.56,8.23,3.045,2.7146,0.2576,,4.79,,4.75,,,,0.26,37.232,
040186,LTM_ALTM,2000-10-12 00:00:00,EPI,Regular,Lake,0.5,1020,-8.05,26.946,,5.64,17.62,3.591,1.5792,4.352,9.876,14.79,3.047,5.2325,,4.83,,4.846,,,,1.42,77.584,
1A1-107,LTM_ALTM,2000-10-12 00:00:00,EPI,Regular,Lake,0.5,1015,-20.77,28.443,,10.434,24.95,17.813,0.94752,6.656,27.982,10.005,14.127,0.2576,,4.48,,4.404,,,,2.1,39.728,
040210,LTM_ALTM,2000-10-12 00:00:00,EPI,Regular,Lake,0.5,1000,-0.34,45.908,,6.486,18.12,4.13,3.00048,6.656,13.991,18.27,0.1662,7.3899,,5.02,,5.037,,,,2.15,95.264,
020188,LTM_ALTM,2000-10-12 00:00:00,EPI,Regular,Lake,0.5,1130,1.42,28.942,,4.512,11.09,2.307,0.57904,6.4,18.106,2.61,-0.9972,0.2576,,5.16,,5.12,,,,0.06,52.416,
050669,LTM_ALTM,2000-10-12 00:00:00,EPI,Regular,Lake,0.5,1150,-8.52,38.423,,4.794,13.56,2.302,1.15808,4.096,15.637,8.7,-0.9972,0.2576,,5.03,,5.025,,,,0.3,70.304,
040874,LTM_ALTM,2000-10-12 00:00:00,EPI,Regular,Lake,0.5,1135,13.46,53.892,,7.332,14.26,3.89,1.94768,5.12,23.044,20.445,-0.6094,0.2576,,5.92,,5.965,,,,3.51,82.368,
040887,LTM_ALTM,2000-10-12 00:00:00,EPI,Regular,Lake,0.5,1145,24.83,50.399,,9.024,15.25,7.315,2.632,2.304,26.336,32.625,-0.3878,0.2576,,5.72,,5.615,,,,5.76,71.76,
1A3-001,LTM_ALTM,2000-10-12 00:00:00,EPI,Regular,Lake,0.5,1210,80.97,118.762,,7.614,24.45,5.653,3.6848,6.912,53.495,35.67,-0.1662,0.2576,,7.06,,6.777,,,,3.63,108.576,
01434025,LTM_CAT,2000-10-11 10:45:00,Stream,Regular,Stream,,,50.0090675354004,107.199996948242,,11.9161043167114,19.8999996185303,1.43740001333009,,5.44999980926514,41.2400016784668,14.8999996185303,0.896198987960815,0.0,,,,6.44991445541382,,,,38.5099983215332,104.409896850586,6.1
01434021,LTM_CAT,2000-10-11 10:15:00,Stream,Regular,Stream,,,-6.85268211364746,42.8800010681152,,9.94226169586182,19.9400005340576,1.83679991664149,,6.25,36.4599990844727,12.8999996185303,0.750472009181976,0.0,,,,4.85554456710815,,,,37.8800010681152,109.782768249512,4.8
041007,LTM_ALTM,2000-10-11 00:00:00,EPI,Regular,Lake,0.0,1150,20.88,63.872,,7.332,16.83,5.172,2.73728,5.12,27.982,26.97,3.047,5.7799,,6.04,,5.802,,,,4.95,81.328,
030172,LTM_ALTM,2000-10-11 00:00:00,EPI,Regular,Lake,0.5,1015,142.25,129.74,,4.512,21.78,7.479,0.89488,10.752,70.778,4.35,4.9306,0.3864,,7.33,,6.654,,,,0.77,29.952,
1A1-071,LTM_ALTM,2000-10-11 00:00:00,EPI,Regular,Lake,0.0,1200,232.96,189.62,,8.46,38.41,3.639,2.632,9.472,102.875,50.025,0.554,0.2576,,7.61,,7.053,,,,10.07,101.504,
1C1-112,LTM_VT,2000-10-11 00:00:00,EPI,Regular,Lake,1.0,,41.2,77.3,,14.1,14.7,5.7,,8.2,27.8,30.6,,0.315686274509804,,,6.3,,,,2.3,3.45,57.4,8.2
020058,LTM_ALTM,2000-10-11 00:00:00,EPI,Regular,Lake,0.0,1315,57.51,91.816,,9.306,21.38,10.023,4.31648,11.264,50.203,34.365,0.554,0.2576,,6.69,,5.983,,,,5.78,79.456,
020059,LTM_ALTM,2000-10-11 00:00:00,EPI,Regular,Lake,0.5,1300,54.69,93.812,,16.92,21.58,8.391,3.63216,11.008,49.38,36.54,0.554,0.2576,,6.69,,6.166,,,,1.19,77.792,
030255,LTM_ALTM,2000-10-11 00:00:00,EPI,Regular,Stream,0.0,1150,216.95,178.642,,8.742,37.13,3.841,2.632,9.472,100.406,49.59,0.554,0.2576,,7.61,,7.237,,,,9.34,103.584,
1A3-065,LTM_ALTM,2000-10-11 00:00:00,EPI,Regular,Lake,0.5,1120,11.31,60.379,,7.896,16.04,2.433,2.78992,5.632,24.69,24.795,1.5512,9.9176,,6.17,,5.986,,,,3.16,81.328,
030171,LTM_ALTM,2000-10-11 00:00:00,EPI,Regular,Lake,0.5,1000,-21.57,18.463,,5.64,16.73,9.162,1.00016,8.192,12.345,4.35,1.7728,0.3381,,4.57,,4.578,,,,0.77,30.368,
1C1-090,LTM_VT,2000-10-11 00:00:00,EPI,Regular,Lake,1.0,,31.6,58.4,,12.7,12.7,4.3,,10.5,26.4,22.8,,0.315686274509804,,,6.26,,,,3.5,1.66,55.7,9.7
1C3-076,LTM_VT,2000-10-11 00:00:00,EPI,Regular,Lake,1.0,,-4.6,42.9,,349.7,50.8,3.3,,4.2,13.5,364.5,,0.315686274509804,,,5.01,,,,1.2,0.81,84.2,7.0
04253630,LTM_ALTM,2000-10-10 00:00:00,EPI,Regular,Stream,0.0,1025,17.68,72.854,,8.178,17.52,5.79,4.05328,6.4,23.867,25.665,2.9362,3.0107,,6.03,,5.834,,,,4.33,90.272,
RBS,LTM_PA,2000-10-10 00:00:00,Stream,Regular,Stream,,,-11.87,80.838,,28.2846,27.3,2.102,,9.9584,66.663,27.7965,3.2686,0.5704,,,,5.0,,,,4.169,158.9328,
1A1-017,LTM_ALTM,2000-10-10 00:00:00,IN,Regular,Lake,0.0,1112,5.16,63.373,,6.768,17.92,5.99,3.63216,6.144,18.929,21.315,4.709,2.7853,,5.28,,5.262,,,,3.11,92.976,
STN,LTM_PA,2000-10-10 00:00:00,Stream,Regular,Stream,,,-8.8,94.9468794770557,,31.8378,28.2,1.403,,11.9552,62.5034455832716,23.0115,3.6564,0.5704,,,,5.07,,,,4.793,174.5328,
1A3-048,LTM_ALTM,2000-10-10 00:00:00,EPI,Regular,Lake,0.0,1156,60.21,82.335,,8.742,20.1,5.118,5.264,7.424,34.566,49.59,2.5484,3.1395,,6.94,,6.602,,,,7.05,84.656,
BNR,LTM_PA,2000-10-10 00:00:00,Stream,Regular,Stream,,,36.66,102.794,,107.583,28.1,2.166,,38.8864,56.787,43.587,3.1024,4.3493,,,,6.3,,,,4.373,84.656,
LNN,LTM_PA,2000-10-09 00:00:00,Stream,Regular,Stream,,,23.5,185.129,,29.2998,30.5,1.085,,11.8528,61.725,21.7935,3.2132,12.6914,,,,6.26,,,,4.263,184.6832,
WWW,LTM_PA,2000-10-09 00:00:00,Stream,Regular,Stream,,,57.01,174.65,,37.5342,33.0,0.991,,11.9296,81.477,30.1455,3.601,29.0904,,,,6.48,,,,4.6,170.0192,
1C1-091,LTM_VT,2000-10-09 00:00:00,EPI,Regular,Lake,1.0,,51.4,83.8,,8.5,15.3,5.8,,4.8,39.3,20.6,,0.315686274509804,,,6.49,,,,1.9,0.49,66.4,10.5
1A2-078,LTM_ALTM,2000-10-05 00:00:00,EPI,Regular,Lake,0.0,1140,5.24,52.395,,5.358,16.14,2.943,2.3688,4.096,24.69,26.535,0.8864,0.4347,,5.57,,5.381,,,,1.01,94.848,
050707,LTM_ALTM,2000-10-05 00:00:00,EPI,Regular,Lake,0.0,1304,15.44,60.878,,7.614,16.24,8.002,0.57904,4.608,17.283,20.445,11.8002,8.9838,,5.67,,5.417,,,,7.24,68.016,
050215,LTM_ALTM,2000-10-05 00:00:00,EPI,Regular,Lake,0.0,1300,69.42,119.261,,19.176,22.67,12.338,2.3688,2.56,41.973,47.415,1.662,0.4347,,6.89,,5.981,,,,1.93,67.392,
050706,LTM_ALTM,2000-10-05 00:00:00,EPI,Regular,Lake,0.0,1200,6.25,60.878,,5.922,16.73,4.184,0.68432,2.56,18.106,22.62,1.108,9.4507,,5.42,,5.285,,,,6.71,84.24,
020265,LTM_ALTM,2000-10-05 00:00:00,EPI,Regular,Lake,0.0,1430,28.44,71.856,,7.614,16.63,3.68,0.7896,2.816,23.867,29.145,0.6648,2.5921,,6.64,,6.134,,,,8.61,82.576,
070728,LTM_ALTM,2000-10-05 00:00:00,EPI,Regular,Stream,0.0,1130,33.05,68.363,,6.486,18.31,2.652,2.3688,4.608,37.035,35.67,0.4432,1.127,,6.77,,6.066,,,,3.46,97.76,
050649,LTM_ALTM,2000-10-05 00:00:00,EPI,Regular,Lake,0.0,0940,-4.85,51.896,,7.614,21.48,14.488,4.89552,6.656,35.389,20.01,0.2216,0.4347,,4.79,,4.715,,,,3.51,68.224,
01434025,LTM_CAT,2000-10-04 09:00:00,Stream,Regular,Stream,,,51.1297760009766,109.860000610352,,11.890793800354,21.2000007629395,1.11859999910273,,3.83999991416931,41.2400016784668,15.6999998092651,0.414005011320114,3.47595310211182,,,,6.59169578552246,,,,40.4599990844727,102.375228881836,9.3
1A2-028,LTM_ALTM,2000-10-04 00:00:00,EPI,Regular,Lake,0.0,0825,161.28,197.604,,12.126,34.85,5.269,1.316,5.888,63.371,42.63,1.4404,12.7995,,7.38,,6.891,,,,7.53,110.656,
070859,LTM_ALTM,2000-10-04 00:00:00,EPI,Regular,Lake,0.0,1300,26.49,62.874,,5.358,15.05,2.939,2.3688,2.816,26.336,24.36,0.9972,0.6279,,6.69,,6.096,,,,4.02,77.792,
1A1-102,LTM_ALTM,2000-10-04 00:00:00,EPI,Regular,Lake,0.0,0910,51.77,92.814,,7.05,17.13,2.714,0.84224,2.304,22.221,22.62,2.7146,0.9177,,6.93,,6.523,,,,2.28,73.008,
1A1-052,LTM_ALTM,2000-10-04 00:00:00,EPI,Regular,Lake,0.0,1100,73.87,137.724,,9.024,25.44,4.635,5.0008,6.656,44.442,32.625,2.6038,2.0769,,7.08,,6.662,,,,2.86,109.824,
1A2-066,LTM_ALTM,2000-10-04 00:00:00,EPI,Regular,Lake,0.0,1050,2.36,61.377,,7.332,16.34,2.351,1.89504,3.84,26.336,20.445,3.2686,5.6994,,5.78,,5.568,,,,2.49,94.016,
1A2-077,LTM_ALTM,2000-10-04 00:00:00,EPI,Regular,Lake,0.0,1015,108.11,144.211,,7.332,25.05,3.573,0.5264,2.304,32.097,40.89,2.1052,0.7084,,7.33,,6.996,,,,5.87,92.768,
1A1-087,LTM_ALTM,2000-10-03 00:00:00,IN,Regular,Lake,0.0,1050,146.54,273.951,,7.614,30.99,3.593,3.79008,5.888,41.973,15.225,2.1052,3.0751,,7.28,,6.971,,,,2.91,98.8,
060315A,LTM_ALTM,2000-10-03 00:00:00,EPI,Regular,Stream,0.0,1240,87.69,152.694,,15.792,26.14,10.046,3.89536,9.472,51.849,51.765,4.5982,5.2808,,6.96,,6.348,,,,10.97,89.44,
1A1-059,LTM_ALTM,2000-10-03 00:00:00,EPI,Regular,Lake,0.0,1300,46.18,137.724,,9.306,22.57,9.297,4.57968,5.888,42.796,36.975,-0.7756,2.4955,,6.54,,6.231,,,,8.55,96.096,
1C1-093,LTM_VT,2000-10-03 00:00:00,EPI,Regular,Lake,1.0,,1.6,48.5,,8.5,13.6,2.4,,6.6,18.1,30.5,,0.315686274509804,,,5.49,,,,2.3,4.52,90.3,12.5
1A1-112,LTM_ALTM,2000-10-03 00:00:00,IN,Regular,Lake,0.0,1250,9.93,63.373,,3.666,14.26,8.094,4.4744,3.328,20.575,23.49,1.9944,0.483,,5.43,,5.355,,,,2.28,64.896,
04253740,LTM_ALTM,2000-10-03 00:00:00,EPI,Regular,Stream,0.0,1120,81.65,148.702,,10.434,26.24,3.128,5.94832,14.08,46.911,40.02,1.8836,7.8407,,7.11,,6.483,,,,6.98,104.624,
060182,LTM_ALTM,2000-10-03 00:00:00,EPI,Regular,Lake,0.0,1425,51.06,167.165,,9.306,23.17,3.686,2.84256,6.144,27.982,28.275,0.0,11.9462,,6.86,,6.548,,,,5.71,108.576,
040826,LTM_ALTM,2000-10-03 00:00:00,EPI,Regular,Lake,0.0,1155,30.95,115.269,,17.766,20.49,2.803,2.8952,6.4,30.451,32.625,0.8864,8.2593,,6.68,,6.257,,,,2.01,91.312,
04253639,LTM_ALTM,2000-10-03 00:00:00,EPI,Regular,Stream,0.0,1242,2.99,60.878,,5.922,15.34,9.424,3.948,3.84,19.752,23.49,1.662,1.1109,,5.13,,5.097,,,,2.49,61.568,
1A1-109,LTM_ALTM,2000-10-03 00:00:00,EPI,Regular,Lake,0.0,1128,89.7,163.672,,11.844,26.04,4.203,6.68528,9.728,46.088,41.325,1.7728,2.4794,,7.16,,6.737,,,,5.61,96.72,
04253660,LTM_ALTM,2000-10-03 00:00:00,EPI,Regular,Stream,0.0,1015,84.23,162.674,,13.254,23.96,6.972,5.5272,9.472,46.088,27.405,0.6648,2.9946,,7.06,,6.542,,,,5.08,79.248,
1A1-110,LTM_ALTM,2000-10-02 00:00:00,EPI,Regular,Lake,0.0,1115,74.31,108.283,,10.434,23.17,3.831,5.42192,8.96,40.327,37.845,1.662,4.6368,,7.01,,6.679,,,,4.71,89.024,
1A1-103,LTM_ALTM,2000-10-02 00:00:00,EPI,Regular,Lake,0.0,1140,11.21,72.355,,9.024,18.02,4.609,3.31632,7.168,23.044,25.665,0.7756,7.567,,5.79,,5.694,,,,3.28,89.44,
1C1-100,LTM_VT,2000-10-02 00:00:00,EPI,Regular,Lake,1.0,,29.4,67.9,,6.8,12.4,7.9,,5.3,24.9,17.3,,0.315686274509804,,,5.82,,,,1.3,3.22,54.1,13.6
04253635,LTM_ALTM,2000-10-02 00:00:00,EPI,Regular,Stream,0.0,1030,-16.52,30.938,,6.486,19.5,6.145,2.31616,5.12,13.168,17.835,-0.6648,2.8336,,4.68,,4.717,,,,2.22,74.256,
04253712,LTM_ALTM,2000-10-02 00:00:00,EPI,Regular,Stream,0.0,1155,120.37,137.225,,10.152,27.92,5.196,7.1064,10.24,52.672,52.635,-0.6648,4.5724,,7.33,,6.76,,,,6.67,91.52,
1A1-105,LTM_ALTM,2000-10-02 00:00:00,EPI,Regular,Lake,0.0,1305,56.18,106.287,,7.896,22.47,3.31,5.05344,8.192,37.858,33.93,-0.1108,5.6994,,7.07,,6.64,,,,4.92,102.336,
1A1-106,LTM_ALTM,2000-10-02 00:00:00,EPI,Regular,Lake,0.0,1030,13.9,77.345,,9.588,18.31,4.185,3.52688,7.168,24.69,26.535,0.2216,7.1162,,6.09,,6.012,,,,3.65,89.44,
1A1-111,LTM_ALTM,2000-10-02 00:00:00,IN,Regular,Lake,0.0,1100,-22.8,28.942,,5.922,20.0,9.226,1.73712,3.584,10.699,14.79,0.554,0.483,,4.58,,4.601,,,,1.22,64.48,
1A2-076,LTM_ALTM,2000-10-02 00:00:00,EPI,Regular,Lake,0.5,1200,-6.0,38.922,,6.204,10.79,4.032,0.57904,5.376,7.407,3.48,-0.6648,0.483,,5.12,,5.078,,,,0.32,44.512,
01434025,LTM_CAT,2000-09-25 10:20:00,Stream,Regular,Stream,,,39.8784294128418,107.860000610352,,11.6610240936279,19.7199993133545,1.40790002379829,,3.69000005722046,42.1800003051758,14.1000003814697,,5.98568439483643,,,,6.49600887298584,,,,40.2900009155273,101.686851501465,9.7
01434025,LTM_CAT,2000-09-19 06:31:00,Stream,Regular,Stream,,,46.794807434082,104.720001220703,,10.9153461456299,19.7399997711182,1.57260001350016,,4.57000017166138,38.8800010681152,14.5,1.91753995418549,6.76515197753906,,,,6.47827339172363,,,,36.2799987792969,99.8759460449219,10.8
