SITE_ID,PROGRAM_ID,DATE_SMP,SAMPLE_LOCATION,SAMPLE_TYPE,WATERBODY_TYPE,SAMPLE_DEPTH,TIME_SMP,ANC_UEQ_L,CA_UEQ_L,CHL_A_UG_L,CL_UEQ_L,COND_UM_CM,DOC_MG_L,F_UEQ_L,K_UEQ_L,MG_UEQ_L,NA_UEQ_L,NH4_UEQ_L,NO3_UEQ_L,N_TD_UEQ_L,PH_EQ,PH_FLD,PH_LAB,PH_STVL,P_TL_UEQ_L,SECCHI_M,SIO2_MG_L,SO4_UEQ_L,WTEMP_DEG_C
01434025,LTM_CAT,1993-01-06 15:11:00,Stream,Regular,Stream,,,4.9,94.6,,12.31,21.7,1.95664184482344,,5.57,36.6,10.0,1.62,28.56,,,,5.27,,,,32.5,112.9,2.6
01434025,LTM_CAT,1993-01-06 12:06:00,Stream,Regular,Stream,,,3.2,91.06666,,12.47333,,1.94651333173192,,4.96,36.28,10.33333,0.1466667,29.29333,,,,5.259058,,,,32.99333,112.32,3.0
040826,LTM_ALTM,1993-01-06 00:00:00,EPI,Regular,Lake,0.0,1325,10.83,113.772,,25.38,23.76,2.855,2.8952,7.168,31.274,32.19,0.7202,17.4846,,5.88,,5.783,,,,2.72,124.592,
1A3-048,LTM_ALTM,1993-01-06 00:00:00,EPI,Regular,Lake,0.5,1330,-8.48,91.317,,7.614,26.47,4.89,4.00064,14.336,21.398,20.88,1.3296,47.4306,,4.82,,4.853,,,,4.37,111.904,
1A3-065,LTM_ALTM,1993-01-06 00:00:00,EPI,Regular,Lake,0.5,1355,-25.67,68.862,,7.614,29.56,5.439,2.84256,7.168,19.752,16.965,0.7202,42.4879,,4.46,,4.532,,,,3.42,100.048,
040852,LTM_ALTM,1993-01-06 00:00:00,EPI,Regular,Lake,0.5,1115,-24.72,88.822,,7.614,30.62,5.708,2.47408,6.4,27.159,15.225,1.3296,44.0496,,4.45,,4.541,,,,3.92,113.152,
040874,LTM_ALTM,1993-01-06 00:00:00,EPI,Regular,Lake,0.5,1105,-7.86,81.337,,9.024,22.8,2.078,2.8952,6.4,27.159,19.14,2.6038,17.7905,,4.9,,4.993,,,,3.89,126.256,
1A1-059,LTM_ALTM,1993-01-06 00:00:00,EPI,Regular,Lake,0.0,1415,10.87,130.239,,9.588,26.95,7.417,4.15856,7.936,46.911,29.145,0.277,23.3933,,5.49,,5.46,,,,8.29,146.64,
041007,LTM_ALTM,1993-01-06 00:00:00,EPI,Regular,Lake,0.5,1345,-17.22,88.822,,7.896,28.78,4.978,3.05312,6.656,28.805,20.445,2.6038,41.7956,,4.67,,4.685,,,,4.41,122.304,
070859,LTM_ALTM,1993-01-06 00:00:00,EPI,Regular,Lake,0.5,1030,-18.4,61.876,,10.716,25.69,3.563,2.57936,4.608,16.46,18.705,1.7728,44.2428,,4.67,,4.749,,,,4.37,167.44,
040704,LTM_ALTM,1993-01-06 00:00:00,EPI,Regular,Lake,0.5,1325,-5.5,56.387,,9.588,20.48,5.692,2.78992,6.4,13.168,23.055,8.4208,9.5473,,4.96,,4.924,,,,3.75,101.088,
060315A,LTM_ALTM,1993-01-06 00:00:00,EPI,Regular,Stream,0.0,1410,-21.54,112.275,,8.178,32.94,8.257,4.2112,9.984,35.389,19.575,0.0554,31.1696,,4.57,,4.644,,,,5.57,149.344,
050669,LTM_ALTM,1993-01-06 00:00:00,EPI,Regular,Lake,0.5,1045,-6.0,71.357,,9.306,18.84,3.09,1.10544,11.008,21.398,10.44,11.8556,9.982,,5.18,,5.051,,,,0.62,88.192,
040210,LTM_ALTM,1993-01-06 00:00:00,EPI,Regular,Lake,0.5,1245,-21.21,73.852,,8.46,29.85,2.504,3.89536,7.168,14.814,16.095,1.5512,31.3467,,4.53,,4.618,,,,3.13,139.568,
040850,LTM_ALTM,1993-01-06 00:00:00,EPI,Regular,Lake,0.5,1110,7.24,110.279,,9.87,21.25,3.48,2.21088,7.424,38.681,16.53,4.986,11.6081,,5.81,,5.611,,,,1.36,126.048,
060182,LTM_ALTM,1993-01-06 00:00:00,EPI,Regular,Lake,0.0,1545,40.78,167.664,,9.588,26.56,3.216,3.00048,6.656,27.982,23.055,1.108,29.3181,,6.58,,6.173,,,,4.95,132.288,
040887,LTM_ALTM,1993-01-06 00:00:00,EPI,Regular,Lake,0.5,1055,-33.87,98.802,,6.486,35.74,6.5,3.00048,10.752,29.628,15.225,0.7202,90.6752,,4.39,,4.461,,,,4.06,89.024,
1A1-089,LTM_ALTM,1993-01-06 00:00:00,EPI,Regular,Lake,0.5,1130,-13.52,96.806,,9.024,27.92,4.872,5.264,13.056,27.159,17.835,3.2686,28.1106,,4.66,,4.739,,,,3.49,131.664,
1A2-066,LTM_ALTM,1993-01-06 00:00:00,EPI,Regular,Lake,0.5,1015,-7.02,70.858,,10.716,25.69,3.087,1.8424,5.888,23.867,20.01,0.277,30.1392,,4.76,,4.84,,,,3.95,122.512,
040186,LTM_ALTM,1993-01-06 00:00:00,EPI,Regular,Lake,0.5,1300,-59.16,41.417,,8.178,37.38,7.414,1.63184,11.52,10.699,13.05,1.9944,34.4701,,4.23,,4.253,,,,3.96,102.128,
040576,LTM_ALTM,1993-01-06 00:00:00,EPI,Regular,Lake,0.0,1140,18.78,201.596,,8.742,29.07,5.162,1.68448,8.704,21.398,13.92,-0.3878,58.282,,5.85,,5.719,,,,6.72,177.84,
040707,LTM_ALTM,1993-01-06 00:00:00,EPI,Regular,Lake,0.5,1320,26.92,101.796,,9.588,20.86,4.339,4.31648,9.984,30.451,34.365,3.4902,15.2306,,6.26,,5.814,,,,4.74,102.96,
01434025,LTM_CAT,1993-01-05 14:02:00,Stream,Regular,Stream,,,-2.9,80.2,,11.4,18.25,3.30831131395628,,8.45,30.66,8.8,0.15,34.43,,,,5.03,,,,23.46,97.14,2.9
0143400680,LTM_CAT,1993-01-05 09:25:00,Stream,Regular,Stream,,,-29.8,39.4,,12.43,22.0,0.0,,12.45,28.26,8.5,0.0,28.62,,,,4.5,,,,21.21,86.36,1.6
1A1-103,LTM_ALTM,1993-01-05 00:00:00,EPI,Regular,Lake,0.0,1015,5.63,110.778,,10.716,23.07,4.663,4.00064,9.728,27.159,25.23,1.7728,18.9819,,5.42,,5.33,,,,5.58,125.424,
04253740,LTM_ALTM,1993-01-05 00:00:00,EPI,Regular,Stream,0.0,1145,15.48,89.321,,6.204,17.54,4.888,3.89536,7.936,26.336,20.01,1.5512,14.0231,,5.87,,5.702,,,,3.22,86.528,
RBS,LTM_PA,1993-01-05 00:00:00,Stream,Regular,Stream,,,-28.8,95.808,,19.035,34.8,2.773,,8.3712,61.2312,22.359,2.1052,4.8461,,,,4.64,,,,3.22,185.952,
04253712,LTM_ALTM,1993-01-05 00:00:00,EPI,Regular,Stream,0.0,1245,8.69,126.247,,7.614,23.65,6.372,5.57984,11.008,32.92,24.36,1.9944,27.0641,,5.81,,5.705,,,,4.54,122.928,
04253660,LTM_ALTM,1993-01-05 00:00:00,EPI,Regular,Stream,0.0,1005,1.32,115.269,,6.768,24.42,5.329,4.84288,12.288,27.982,15.66,1.7728,30.8637,,5.18,,5.114,,,,4.92,124.592,
1A1-110,LTM_ALTM,1993-01-05 00:00:00,EPI,Regular,Lake,0.0,1310,26.56,136.726,,10.434,23.65,3.561,4.94816,8.96,34.566,30.015,2.216,21.735,,6.19,,5.871,,,,5.48,129.168,
04253639,LTM_ALTM,1993-01-05 00:00:00,EPI,Regular,Stream,0.0,1040,-31.92,68.862,,7.05,29.75,10.029,3.21104,9.472,19.752,16.095,3.7118,13.3952,,4.48,,4.418,,,,5.05,102.96,
04253635,LTM_ALTM,1993-01-05 00:00:00,EPI,Regular,Stream,0.0,1020,-42.17,53.393,,8.178,33.24,8.742,2.57936,8.704,13.991,16.095,7.3682,25.8083,,4.36,,4.397,,,,5.72,112.112,
1A1-109,LTM_ALTM,1993-01-05 00:00:00,EPI,Regular,Lake,0.0,1140,37.52,144.71,,9.87,26.56,5.358,5.94832,9.216,41.15,34.365,1.108,25.3575,,6.26,,5.967,,,,8.13,142.896,
1A1-106,LTM_ALTM,1993-01-05 00:00:00,EPI,Regular,Lake,0.0,1100,4.68,103.293,,9.87,23.26,4.756,4.31648,7.936,25.513,23.925,1.7728,19.481,,5.27,,5.205,,,,5.22,131.248,
1A2-076,LTM_ALTM,1993-01-05 00:00:00,EPI,Regular,Lake,0.0,1420,34.34,87.325,,10.716,14.73,6.058,0.89488,10.752,9.876,7.395,7.5898,4.3309,,6.44,,6.43,,,,-0.01,47.216,
04253630,LTM_ALTM,1993-01-05 00:00:00,EPI,Regular,Stream,0.0,1115,-26.46,80.339,,7.05,31.31,6.677,4.05328,9.728,20.575,16.965,1.5512,29.7528,,4.54,,4.505,,,,5.02,132.912,
1A1-107,LTM_ALTM,1993-01-04 00:00:00,EPI,Regular,Lake,0.5,1230,-65.28,44.411,,8.742,32.93,16.845,1.0528,6.4,23.867,6.525,0.3324,0.5635,,4.13,,4.149,,,,0.6,65.104,
020138,LTM_ALTM,1993-01-04 00:00:00,EPI,Regular,Lake,0.0,1120,-28.44,61.377,,13.818,24.29,13.237,1.21072,17.152,14.814,12.18,4.4874,5.1198,,4.43,,4.434,,,,2.61,53.456,
030255,LTM_ALTM,1993-01-04 00:00:00,EPI,Regular,Stream,0.0,1332,195.01,233.532,,11.562,38.15,4.593,3.00048,14.592,97.937,47.415,9.8612,10.5777,,7.42,,6.745,,,,11.04,117.104,
1A1-029,LTM_ALTM,1993-01-04 00:00:00,EPI,Regular,Lake,0.0,1035,73.22,146.706,,14.1,26.48,6.49,1.73712,9.472,41.15,37.41,6.5372,13.9587,,6.82,,6.128,,,,5.79,115.232,
1A1-102,LTM_ALTM,1993-01-04 00:00:00,EPI,Regular,Lake,0.0,0925,56.44,145.708,,9.588,23.06,3.904,1.26336,4.096,30.451,28.275,1.7728,10.2235,,6.91,,6.296,,,,2.61,117.312,
020197,LTM_ALTM,1993-01-04 00:00:00,EPI,Regular,Lake,0.5,0925,-22.28,24.95,,6.204,16.8,3.862,0.57904,5.376,9.053,3.48,6.7588,2.0769,,4.56,,4.563,,,,0.12,54.288,
030171,LTM_ALTM,1993-01-04 00:00:00,EPI,Regular,Lake,0.5,1020,-39.0,28.942,,6.486,20.97,6.949,0.7896,8.704,10.699,3.915,0.7202,5.1359,,4.4,,4.394,,,,0.66,49.712,
1A2-028,LTM_ALTM,1993-01-04 00:00:00,EPI,Regular,Lake,0.0,1012,119.57,245.508,,12.972,39.38,5.954,1.10544,6.912,76.539,43.5,4.0442,29.5274,,7.24,,6.485,,,,10.31,175.552,
030172,LTM_ALTM,1993-01-04 00:00:00,EPI,Regular,Lake,0.5,1040,29.05,53.393,,6.486,14.52,7.0,0.84224,16.384,13.168,3.915,26.869,2.8175,,6.15,,5.421,,,,0.79,49.712,
020188,LTM_ALTM,1993-01-04 00:00:00,EPI,Regular,Lake,0.5,0950,6.51,44.411,,5.358,11.77,3.277,0.73696,8.704,24.69,2.61,3.2132,2.2379,,5.82,,5.369,,,,0.26,58.032,
020058,LTM_ALTM,1993-01-04 00:00:00,EPI,Regular,Lake,0.0,1425,24.15,136.227,,15.228,26.1,14.46,4.36912,14.592,49.38,30.885,4.8752,6.4561,,5.4,,5.247,,,,5.98,109.408,
0143400680,LTM_CAT,1992-12-29 13:48:00,Stream,Regular,Stream,,,-4.2,59.8,,14.72,22.2,0.846144607254384,,5.2,48.82,13.3,0.0,22.48,,,,4.93,,,,49.03,117.8,1.5
01434025,LTM_CAT,1992-12-29 10:00:00,Stream,Regular,Stream,,,27.2,117.2,,15.88,24.2,1.02738409800625,,4.27,43.32,13.4,0.05,22.1,,,,5.94,,,,47.75,124.1,1.0
0143400680,LTM_CAT,1992-12-22 14:23:00,Stream,Regular,Stream,,,-10.6,53.4,,15.09,21.7,1.37833293298102,,4.89,53.32,12.8,0.56,21.39,,,,5.06,,,,43.2,117.86,1.0
01434025,LTM_CAT,1992-12-22 10:25:00,Stream,Regular,Stream,,,21.9,113.2,,14.88,24.5,1.22880134518376,,4.26,44.28,15.2,0.21,19.01,,,,6.07,,,,39.74,124.22,1.0
WWW,LTM_PA,1992-12-18 00:00:00,Stream,Regular,Stream,,,13.5,208.083,,43.005,45.8,1.667,,12.5952,34.2368,35.322,2.3822,58.926,,,,6.07,,,,4.415,218.4,
0143400680,LTM_CAT,1992-12-15 13:45:00,Stream,Regular,Stream,,,-5.0,62.8,,14.52,20.9,1.01921691088158,,4.42,47.98,14.0,0.0,18.74,,,,5.06,,,,49.21,116.24,0.5
01434025,LTM_CAT,1992-12-15 00:00:00,Stream,Regular,Stream,,,33.4,146.2,,16.05,24.5,0.934782608695652,,3.9,44.3,14.9,0.0,17.28,,,,6.23,,,,47.99,129.34,0.0
020265,LTM_ALTM,1992-12-10 00:00:00,EPI,Regular,Lake,0.0,1450,23.9,100.798,,7.896,18.97,2.315,0.89488,1.28,23.044,28.275,0.0554,19.159,,6.19,,5.951,,,,7.32,106.496,
050707,LTM_ALTM,1992-12-10 00:00:00,EPI,Regular,Lake,0.0,1340,-0.58,88.822,,8.178,24.72,5.765,0.89488,1.792,18.929,19.575,1.939,37.9316,,4.84,,4.928,,,,5.62,108.368,
050706,LTM_ALTM,1992-12-10 00:00:00,EPI,Regular,Lake,0.0,1215,-6.58,81.337,,9.306,23.28,4.244,0.89488,3.584,17.283,22.185,0.8864,33.3431,,4.9,,4.939,,,,6.69,106.704,
01434025,LTM_CAT,1992-12-09 10:55:00,Stream,Regular,Stream,,,28.5,122.2,,15.93,26.28,1.0402354071583,,4.19,50.84,13.3,0.0,17.16,,,,6.18,,,,47.86,137.94,0.0
0143400680,LTM_CAT,1992-12-09 08:11:00,Stream,Regular,Stream,,,-3.4,57.2,,14.22,23.67,1.22471775162143,,5.03,54.68,13.4,0.0,18.54,,,,5.37,,,,49.21,124.94,-0.3
01434025,LTM_CAT,1992-12-08 09:10:00,Stream,Regular,Stream,,,27.3,115.2,,16.0,,1.0219793418208,,4.44,49.2,13.2,0.0,14.96,,,,6.27,,,,42.08,130.26,0.5
040874,LTM_ALTM,1992-12-08 00:00:00,EPI,Regular,Lake,0.5,1027,-6.31,66.866,,8.46,20.06,1.468,2.52672,6.4,22.221,19.575,0.8864,12.7029,,5.14,,5.066,,,,4.46,113.36,
040852,LTM_ALTM,1992-12-08 00:00:00,EPI,Regular,Lake,0.5,1050,-8.53,77.345,,9.024,24.65,5.155,2.78992,4.096,24.69,16.53,2.1052,18.515,,4.76,,4.674,,,,4.5,114.608,
070859,LTM_ALTM,1992-12-08 00:00:00,EPI,Regular,Lake,0.5,0950,6.81,70.359,,7.896,18.91,2.844,2.47408,4.864,23.044,21.315,2.4376,8.6296,,5.38,,5.247,,,,3.56,113.568,
070728,LTM_ALTM,1992-12-08 00:00:00,EPI,Regular,Stream,0.0,1152,0.98,72.854,,9.588,21.97,2.711,2.78992,6.144,27.159,23.055,0.2216,11.1734,,5.04,,5.011,,,,4.1,131.456,
1A3-065,LTM_ALTM,1992-12-08 00:00:00,EPI,Regular,Lake,0.5,1330,6.96,69.86,,7.332,19.11,2.247,2.73728,6.4,23.044,21.75,1.8282,18.5794,,5.27,,5.135,,,,3.29,100.048,
050669,LTM_ALTM,1992-12-08 00:00:00,EPI,Regular,Lake,0.5,1010,-9.45,50.399,,7.332,15.48,2.484,0.94752,6.912,16.46,8.265,6.8142,7.6314,,5.11,,4.946,,,,0.62,73.84,
1A3-048,LTM_ALTM,1992-12-08 00:00:00,EPI,Regular,Lake,0.5,1255,10.82,85.828,,9.306,22.45,3.807,5.10608,7.168,23.867,33.495,1.4958,21.735,,5.43,,5.18,,,,8.13,123.344,
041007,LTM_ALTM,1992-12-08 00:00:00,EPI,Regular,Lake,0.5,1320,2.05,76.846,,7.896,23.88,5.503,2.73728,7.168,25.513,23.49,1.4958,16.8889,,4.9,,4.742,,,,5.39,98.8,
040850,LTM_ALTM,1992-12-08 00:00:00,EPI,Regular,Lake,0.5,1040,18.1,96.806,,8.742,20.06,3.156,2.57936,6.144,33.743,16.095,2.7146,8.0983,,6.0,,5.733,,,,1.48,117.104,
040210,LTM_ALTM,1992-12-08 00:00:00,EPI,Regular,Lake,0.5,1220,-3.84,67.864,,9.024,26.17,2.002,4.2112,7.68,15.637,17.835,1.1634,24.794,,4.81,,4.707,,,,2.81,140.4,
1A2-066,LTM_ALTM,1992-12-08 00:00:00,EPI,Regular,Lake,0.5,0935,-2.43,70.858,,8.742,20.63,2.393,2.1056,4.864,25.513,19.575,1.939,7.2611,,5.13,,5.122,,,,3.03,126.048,
050649,LTM_ALTM,1992-12-08 00:00:00,EPI,Regular,Lake,0.0,1055,-38.26,67.365,,10.434,32.29,14.353,5.5272,7.936,39.504,22.62,1.1634,2.9624,,4.4,,4.429,,,,4.9,122.304,
050215,LTM_ALTM,1992-12-08 00:00:00,EPI,Regular,Lake,0.0,1055,88.11,148.702,,29.892,28.28,5.573,2.00032,4.352,50.203,52.2,0.3878,0.5474,,6.76,,5.961,,,,3.52,106.288,
040707,LTM_ALTM,1992-12-08 00:00:00,EPI,Regular,Lake,0.5,1245,56.01,99.301,,9.024,20.63,4.241,4.63232,9.728,32.097,37.41,2.1052,6.4239,,6.45,,6.196,,,,4.67,94.432,
040887,LTM_ALTM,1992-12-08 00:00:00,EPI,Regular,Lake,0.5,1020,-19.55,84.83,,7.896,30.09,4.336,3.05312,5.12,26.336,26.1,0.8864,52.164,,4.58,,4.594,,,,5.75,108.16,
040186,LTM_ALTM,1992-12-08 00:00:00,EPI,Regular,Lake,0.5,1230,-25.89,35.429,,9.588,27.8,5.294,2.3688,5.376,11.522,15.66,4.3212,14.2324,,4.49,,4.371,,,,2.86,112.944,
040704,LTM_ALTM,1992-12-08 00:00:00,EPI,Regular,Lake,0.5,1305,-1.2,47.904,,7.332,18.44,3.107,2.42144,6.912,13.991,25.23,7.1466,3.9928,,5.09,,4.898,,,,0.65,69.472,
01364959,LTM_CAT,1992-12-07 09:14:00,Stream,Regular,Stream,,,2.8,70.0,,15.72,22.95,0.69853471054528,,5.08,46.06,15.2,0.0,17.64,,,,5.33,,,,50.54,127.02,1.7
1A1-052,LTM_ALTM,1992-12-07 00:00:00,EPI,Regular,Lake,0.0,1320,79.77,160.678,,10.152,27.61,4.558,5.15872,7.936,46.911,30.45,0.9418,8.5813,,6.97,,6.736,,,,4.63,134.16,
1A2-077,LTM_ALTM,1992-12-07 00:00:00,EPI,Regular,Lake,0.0,1057,119.34,175.648,,7.614,26.84,3.401,0.5264,2.56,32.92,37.41,0.1662,1.9964,,7.31,,6.989,,,,5.15,110.448,
1A3-001,LTM_ALTM,1992-12-07 00:00:00,EPI,Regular,Lake,0.0,1140,80.38,137.225,,8.46,26.17,5.42,3.84272,9.216,57.61,32.19,1.2742,6.3434,,6.99,,6.609,,,,4.37,126.672,
1A1-059,LTM_ALTM,1992-12-03 00:00:00,EPI,Regular,Lake,0.0,1350,23.19,111.776,,9.87,26.17,7.624,4.52704,7.68,42.796,30.015,0.1662,16.6152,,5.88,,5.698,,,,8.03,142.896,
060315A,LTM_ALTM,1992-12-03 00:00:00,EPI,Regular,Stream,0.0,1330,5.92,103.293,,9.588,28.08,6.664,4.4744,6.4,36.212,28.275,0.1662,13.6528,,5.13,,5.08,,,,7.97,169.312,
BNR,LTM_PA,1992-12-03 00:00:00,Stream,Regular,Stream,,,7.55,77.345,,66.4956,25.2,1.319,,25.1648,40.0801,32.277,2.3822,10.5616,,,,6.13,,,,4.22,94.6816,
040576,LTM_ALTM,1992-12-03 00:00:00,EPI,Regular,Lake,0.0,1130,34.46,121.257,,8.178,23.1,4.304,2.3688,5.888,18.929,17.835,0.1662,9.9498,,6.57,,6.285,,,,3.34,125.632,
040826,LTM_ALTM,1992-12-03 00:00:00,EPI,Regular,Lake,0.0,1300,11.72,85.828,,23.97,21.85,2.612,3.1584,7.424,27.159,30.885,0.7756,14.0714,,6.19,,5.967,,,,2.84,113.152,
1A2-028,LTM_ALTM,1992-12-03 00:00:00,EPI,Regular,Lake,0.0,1540,63.15,204.091,,10.434,32.78,4.9,1.15808,4.096,59.256,32.625,0.1662,24.5203,,6.77,,6.492,,,,7.72,180.128,
060182,LTM_ALTM,1992-12-03 00:00:00,EPI,Regular,Lake,0.0,1515,122.1,217.564,,10.434,33.26,3.498,3.21104,6.656,35.389,24.795,-1.5512,19.0141,,7.14,,6.887,,,,5.56,136.24,
