SITE_ID,PROGRAM_ID,DATE_SMP,SAMPLE_LOCATION,SAMPLE_TYPE,WATERBODY_TYPE,SAMPLE_DEPTH,TIME_SMP,ANC_UEQ_L,CA_UEQ_L,CHL_A_UG_L,CL_UEQ_L,COND_UM_CM,DOC_MG_L,F_UEQ_L,K_UEQ_L,MG_UEQ_L,NA_UEQ_L,NH4_UEQ_L,NO3_UEQ_L,N_TD_UEQ_L,PH_EQ,PH_FLD,PH_LAB,PH_STVL,P_TL_UEQ_L,SECCHI_M,SIO2_MG_L,SO4_UEQ_L,WTEMP_DEG_C
VT37,VTSSS,2010-04-27 00:00:00,Stream,Regular,Stream,,,28.34,35.94,,13.95,15.5,,,16.92,44.97,21.79,0.0,7.51,,,,6.31,,,,67.45,71.71,10.0
VT66,VTSSS,2010-04-27 00:00:00,Stream,Regular,Stream,,,174.95,107.1,,32.27,27.6,,,5.36,78.58,61.49,0.0,3.71,,,,6.8,,,,144.25,45.25,14.0
VT57,VTSSS,2010-04-27 00:00:00,Stream,Regular,Stream,,,27.93,48.93,,16.19,19.9,,,19.71,61.66,24.26,0.0,10.02,,,,6.26,,,,79.34,100.03,12.0
VT32,VTSSS,2010-04-27 00:00:00,Stream,Regular,Stream,,,2.49,55.04,,16.19,15.5,,,7.54,33.39,11.14,0.0,10.49,,,,5.46,,,,49.05,77.13,8.0
VT29,VTSSS,2010-04-27 00:00:00,Stream,Regular,Stream,,,0.78,20.22,,13.36,9.5,,,7.39,20.78,10.02,0.0,1.55,,,,5.39,,,,50.25,40.34,10.0
VT14,VTSSS,2010-04-27 00:00:00,Stream,Regular,Stream,,,22.92,27.27,,13.26,10.4,,,11.08,27.37,13.9,0.0,0.75,,,,6.12,,,,66.88,41.15,12.0
VT10,VTSSS,2010-04-27 00:00:00,Stream,Regular,Stream,,,23.58,29.18,,16.83,11.3,,,10.81,27.23,19.91,0.0,0.0,,,,6.23,,,,67.07,47.31,10.0
VT41,VTSSS,2010-04-26 00:00:00,Stream,Regular,Stream,,,8.36,31.88,,16.29,12.5,,,15.95,25.38,16.63,0.0,0.0,,,,5.74,,,,70.71,62.07,12.0
VT64,VTSSS,2010-04-26 00:00:00,Stream,Regular,Stream,,,65.51,37.54,,21.34,11.2,,,8.21,12.76,40.1,0.0,0.0,,,,6.39,,,,95.65,11.25,12.0
1E1-060,LTM_ME,2010-04-26 00:00:00,EPI,Regular,Lake,,,101.6,101.1,,35.9,19.9,5.3,,7.8,28.4,54.9,,0.0,136.0,7.12,,6.72,6.64,3.295690441,,2.49,20.9,
VT76,VTSSS,2010-04-26 00:00:00,Stream,Regular,Stream,,,14.65,13.39,,19.22,12.6,,,27.82,26.82,21.91,0.0,0.0,,,,5.94,,,,97.66,54.33,13.0
VT22,VTSSS,2010-04-26 00:00:00,Stream,Regular,Stream,,,125.42,66.16,,23.79,21.9,,,11.93,47.1,74.23,0.0,0.0,,,,6.57,,,,192.05,45.63,12.0
VT65,VTSSS,2010-04-26 00:00:00,Stream,Regular,Stream,,,72.33,44.44,,18.08,12.9,,,6.4,14.58,45.82,0.0,0.0,,,,6.23,,,,114.95,21.36,12.0
VT62,VTSSS,2010-04-26 00:00:00,Stream,Regular,Stream,,,106.18,52.97,,23.94,18.2,,,11.04,37.2,62.86,0.0,0.0,,,,6.59,,,,157.79,30.48,14.5
VT36,VTSSS,2010-04-26 00:00:00,Stream,Regular,Stream,,,-2.29,26.4,,21.55,18.3,,,27.06,37.14,20.64,0.0,0.0,,,,5.1,,,,80.48,89.73,14.0
VT23,VTSSS,2010-04-26 00:00:00,Stream,Regular,Stream,,,135.22,63.13,,28.02,21.5,,,14.9,39.61,78.91,0.0,0.0,,,,6.54,,,,194.0,32.08,13.0
VT25,VTSSS,2010-04-26 00:00:00,Stream,Regular,Stream,,,5.13,19.91,,14.46,9.3,,,7.29,22.02,13.02,0.0,0.0,,,,5.55,,,,62.31,41.01,12.0
VT46,VTSSS,2010-04-26 00:00:00,Stream,Regular,Stream,,,88.7,65.13,,24.23,17.1,,,5.16,21.2,60.36,0.0,0.0,,,,6.41,,,,132.23,36.73,11.0
NFDR,VTSSS,2010-04-26 00:00:00,Stream,Regular,Stream,,,76.25,74.03,,27.97,23.8,0.75,,10.35,41.37,75.31,0.0,4.5,,,,6.6,,,,165.91,89.09,14.0
ME-4778,LTM_ME,2010-04-26 00:00:00,EPI,Regular,Lake,,,-0.3,16.4,,23.1,8.4,2.6,,4.9,11.5,30.2,,0.6,142.0,5.59,,5.47,5.45,3.012156327,,0.02,24.6,
VT77,VTSSS,2010-04-26 00:00:00,Stream,Regular,Stream,,,47.99,25.28,,18.71,16.0,,,28.95,41.08,35.51,0.0,0.0,,,,6.49,,,,97.77,62.16,14.0
VT61,VTSSS,2010-04-26 00:00:00,Stream,Regular,Stream,,,297.26,151.33,,30.37,40.9,,,10.86,125.81,100.78,0.0,0.0,,,,6.84,,,,251.23,66.16,14.5
VT67,VTSSS,2010-04-26 00:00:00,Stream,Regular,Stream,,,43.74,17.14,,19.23,9.1,,,5.21,20.09,34.16,0.0,0.0,,,,6.53,,,,82.2,14.94,11.0
VT16,VTSSS,2010-04-26 00:00:00,Stream,Regular,Stream,,,23.95,59.04,,16.87,15.6,,,12.28,32.83,14.75,0.0,0.0,,,,6.18,,,,67.08,77.44,12.5
VT81,VTSSS,2010-04-26 00:00:00,Stream,Regular,Stream,,,43.95,17.5,,19.33,9.1,,,5.24,20.14,34.28,0.0,0.0,,,,6.44,,,,82.59,14.92,11.0
VT51,VTSSS,2010-04-26 00:00:00,Stream,Regular,Stream,,,214.82,136.35,,33.11,38.4,,,18.3,121.24,68.51,0.0,0.0,,,,7.18,,,,157.67,102.28,14.0
VT78,VTSSS,2010-04-26 00:00:00,Stream,Regular,Stream,,,-2.11,25.88,,13.52,11.6,,,7.5,20.8,15.41,0.4,1.7,,,,5.23,,,,51.96,53.17,11.0
VT42,VTSSS,2010-04-26 00:00:00,Stream,Regular,Stream,,,86.24,47.56,,19.97,14.6,,,9.12,26.29,49.59,0.0,4.63,,,,6.6,,,,131.84,20.17,12.0
VT24,VTSSS,2010-04-26 00:00:00,Stream,Regular,Stream,,,24.26,47.22,,15.93,12.9,,,11.46,25.67,15.01,0.0,1.22,,,,6.28,,,,77.8,57.58,11.0
VT53,VTSSS,2010-04-26 00:00:00,Stream,Regular,Stream,,,11.74,26.59,,23.15,19.3,,,37.34,43.16,26.76,0.0,0.0,,,,5.37,,,,89.88,92.55,14.0
PINE,VTSSS,2010-04-26 00:00:00,Stream,Regular,Stream,,,244.13,134.46,,29.21,34.5,0.62,,6.97,105.9,80.44,0.0,1.12,,,,6.97,,,,218.32,56.63,14.0
ME-0441,LTM_ME,2010-04-25 00:00:00,EPI,Regular,Lake,,,66.2,68.9,,36.5,20.1,4.3,,6.9,29.1,67.4,,0.0,143.0,6.94,,6.49,6.47,3.834405257,,4.51,44.0,14.0
VT33,VTSSS,2010-04-25 00:00:00,Stream,Regular,Stream,,,316.69,280.0,,15.89,40.5,,,12.3,59.14,19.39,0.0,0.0,,,,7.21,,,,88.73,57.31,14.0
ME-4474,LTM_ME,2010-04-25 00:00:00,EPI,Regular,Lake,,,-20.2,11.9,,31.7,16.8,6.9,,4.3,12.5,27.3,,0.0,159.0,4.65,,4.65,4.67,12.54835369,,,18.5,14.0
1E1-134,LTM_ME,2010-04-25 00:00:00,EPI,Regular,Lake,,,-13.7,18.5,,71.6,22.6,4.7,,4.5,16.8,73.0,,0.0,81.0,4.76,,4.77,4.77,2.360027864,,3.2,53.2,13.0
1E2-060,LTM_ME,2010-04-25 00:00:00,EPI,Regular,Lake,,,126.2,138.2,,11.3,21.6,6.0,,5.2,38.8,29.3,,0.0,133.0,7.23,,6.78,6.77,5.535609941,,0.78,40.5,
VT34,VTSSS,2010-04-25 00:00:00,Stream,Regular,Stream,,,41.85,58.63,,16.16,15.4,,,10.23,34.09,18.98,0.0,0.0,,,,6.42,,,,78.11,63.59,13.0
ME-2068,LTM_ME,2010-04-25 00:00:00,EPI,Regular,Lake,,,179.5,144.7,,14.0,27.9,1.6,,22.2,29.5,64.6,,0.0,44.0,7.44,,7.05,6.95,2.445088099,,6.9,43.2,
1E1-135,LTM_ME,2010-04-25 00:00:00,EPI,Regular,Lake,,,54.9,55.9,,59.7,19.6,2.5,,6.9,26.4,78.5,,0.0,81.0,6.91,,6.57,6.64,6.509077065,,1.79,38.1,13.0
BNR,LTM_PA,2010-04-24 00:00:00,Stream,Regular,Stream,,,27.9,82.335,,110.0034,27.93,0.5818,,19.4408,49.374,64.815,-0.02772,11.00066,,,,6.41,,,,,95.50134,
1C1-078,LTM_ME,2010-04-24 00:00:00,EPI,Regular,Lake,,,59.4,69.2,,13.6,16.1,6.2,,7.3,33.2,34.9,,0.3,141.0,6.81,,6.15,6.22,3.872209806,,3.16,40.0,
STN,LTM_PA,2010-04-23 00:00:00,Stream,Regular,Stream,,,-13.8,86.327,,22.593006,24.73,0.7508,,11.2552,53.4885,17.835,-0.155232,0.0,,,,5.13,,,,,155.5254,
LNN,LTM_PA,2010-04-23 00:00:00,Stream,Regular,Stream,,,49.1,173.153,,28.036764,30.84,0.7808,,9.4646,48.5511,23.49,0.11088,8.35534,,,,6.54,,,,,171.1404,
RBS,LTM_PA,2010-04-23 00:00:00,Stream,Regular,Stream,,,-12.4,80.339,,21.126294,24.68,0.9406,,13.0458,60.0717,17.4,-0.044352,0.43551,,,,5.25,,,,,156.9828,
WWW,LTM_PA,2010-04-23 00:00:00,Stream,Regular,Stream,,,34.1,136.227,,25.272576,28.57,0.554,,13.0458,62.5404,15.225,0.08316,15.93644,,,,6.46,,,,,164.8944,
1C1-095,LTM_VT,2010-04-22 00:00:00,EPI,Regular,Lake,1.0,09:30,15.4,52.89,,10.16,14.0,1.9,,6.65,19.75,26.97,,5.47264705882353,,6.04,5.77,,5.75,,3.1,3.83,58.3,10.6
1C1-089,LTM_VT,2010-04-21 00:00:00,EPI,Regular,Lake,1.0,13:50,17.2,30.44,,7.9,10.2,5.08,,7.93,21.4,18.27,,1.44990196078431,,6.04,5.55,,5.56,,2.2,3.12,29.56,7.7
1C1-090,LTM_VT,2010-04-21 00:00:00,EPI,Regular,Lake,1.0,10:53,31.2,46.41,,8.75,11.5,3.93,,9.21,21.4,19.14,,0.965098039215686,,6.44,5.82,,5.84,,3.5,2.78,36.85,6.0
1C1-101,LTM_VT,2010-04-21 00:00:00,EPI,Regular,Lake,1.0,15:30,-3.2,24.95,,9.03,12.3,6.45,,9.21,14.81,20.01,,1.44990196078431,,5.11,4.94,,4.94,,1.8,2.99,35.81,7.0
01434021,LTM_CAT,2010-04-20 13:30:00,Stream,Regular,Stream,,,3.79068183898926,31.7180442810059,,9.18260002136231,14.9099998474121,1.9678999648597,,2.52854776382446,23.7146625518799,9.13552570343018,1.13199996948242,7.458899974823,,,,5.20879793167114,,,,27.7022247314453,70.9759979248047,5.8
01434025,LTM_CAT,2010-04-20 10:10:00,Stream,Regular,Stream,,,31.301794052124,85.2112808227539,,13.0149002075195,14.5500001907349,1.02780003287659,,6.13164186477661,31.4621067047119,19.4885005950928,8.01399993896484,8.75619983673096,,,,6.25637578964233,,,,8.41450691223145,68.1602020263672,5.2
060182,LTM_ALTM,2010-04-20 00:00:00,EPI,Regular,Lake,0.0,0928,102.286,156.0488269,2.06501,6.93438,23.735,3.686168,2.495136,4.288384,23.0284453,26.011434,-0.285864,12.90415,,7.16,,6.621,,2.96,,5.573959,79.70976,
040852,LTM_ALTM,2010-04-20 00:00:00,EPI,Regular,Lake,0.5,1050,4.226,46.9191736,2.814207,5.3016,13.635,4.730832,1.847664,3.88544,19.0972212,17.4889575,-0.831554,10.16232,,5.22,,5.238,,3.19,,3.243118,54.50432,
ME-4575,LTM_ME,2010-04-20 00:00:00,EPI,Regular,Lake,,,39.1,49.9,,53.2,19.5,4.4,,5.9,27.5,78.2,,0.0,97.0,6.56,,6.15,6.06,3.059412012,,5.17,49.9,
040887,LTM_ALTM,2010-04-20 00:00:00,EPI,Regular,Lake,0.5,1110,6.602,44.5195824,4.022912,4.17078,15.049,4.942134,2.174032,3.3313792,19.0152504,21.969849,-0.4628116,11.38431,,5.06,,5.085,,3.83,,3.595765,62.3688,
040210,LTM_ALTM,2010-04-20 00:00:00,EPI,Regular,Lake,0.5,1010,7.73,41.7700924,3.033971,6.39858,14.847,3.538059,2.458288,6.7312384,11.2346907,16.7421495,5.8587716,12.9766,,5.16,,5.107,,3.34,,2.004316,61.62832,
040186,LTM_ALTM,2010-04-20 00:00:00,EPI,Regular,Lake,0.5,1020,-8.956,23.9234572,3.173821,5.37774,16.968,5.295621,1.589728,4.6661376,9.1052605,15.5121,0.8585892,14.49,,4.68,,4.732,,2.81,,2.419065,52.58448,
040850,LTM_ALTM,2010-04-20 00:00:00,EPI,Regular,Lake,0.5,1055,30.474,66.7654515,1.136005,6.02634,13.837,2.983143,1.705536,4.2631936,27.942496,15.9074715,0.3353362,6.00852,,6.46,,6.112,,3.02,,1.87337,60.68816,
ME-9999,LTM_ME,2010-04-20 00:00:00,EPI,Regular,Lake,,,29.3,40.4,,29.4,14.1,2.8,,5.1,16.9,53.6,,0.0,70.0,6.52,,6.16,6.18,2.501794921,,3.13,39.7,
040707,LTM_ALTM,2010-04-20 00:00:00,EPI,Regular,Lake,0.5,1035,71.938,85.3119841,5.771038,6.3027,18.584,3.667407,3.73744,7.511936,30.5633395,36.9940095,1.0848982,6.15181,,7.04,,6.552,,4.3,,6.460503,61.09792,
040874,LTM_ALTM,2010-04-20 00:00:00,EPI,Regular,Lake,0.5,1100,12.536,45.3194295,2.664367,6.18144,12.625,2.653353,1.852928,4.38912,18.2781716,18.147939,3.7244866,6.20977,,5.92,,5.697,,1.87,,3.20163,59.30288,
1A3-001,LTM_ALTM,2010-04-20 00:00:00,EPI,Regular,Lake,0.5,1135,77.502,105.2083117,4.772109,5.67948,20.301,4.919424,2.963632,6.3534592,42.3570941,30.5801955,0.3778834,8.95804,,7.0,,6.587,,4.94,,6.195499,68.33632,
050669,LTM_ALTM,2010-04-20 00:00:00,EPI,Regular,Lake,0.5,1120,4.726,27.7727432,7.86879,4.512,8.4941,3.243815,0.600096,5.6483072,11.3984677,7.60467,-0.9465644,0.0,,5.4,,5.396,,16.29,,0.27894,34.74848,
1C1-093,LTM_VT,2010-04-15 00:00:00,EPI,Regular,Lake,1.0,10:22,2.6,29.94,,6.49,11.2,1.55,,8.19,11.52,16.97,,2.73745098039216,,5.45,5.28,,5.26,,2.5,2.69,48.93,5.6
1A1-052,LTM_ALTM,2010-04-15 00:00:00,EPI,Regular,Lake,0.0,1000,68.306,118.605813,4.262655,7.63938,20.503,4.433626,3.747968,4.7164928,33.34796,27.548985,-0.0927396,4.03466,,6.93,,6.565,,10.44,,4.51524,77.00784,
1A2-077,LTM_ALTM,2010-04-15 00:00:00,EPI,Regular,Lake,0.0,1045,104.894,130.4036201,2.874143,5.91354,21.311,3.156924,0.326368,1.5936768,25.403541,35.8957215,-0.3882432,3.68368,,7.2,,6.727,,4.45,,6.085167,67.97648,
040576,LTM_ALTM,2010-04-15 00:00:00,EPI,Regular,Lake,0.0,1125,24.24,93.1605555,1.935149,6.71724,17.069,3.410685,1.50024,4.6157568,18.1143946,17.225391,2.1037596,27.23798,,6.37,,6.024,,4.22,,3.154179,66.34368,
1C1-112,LTM_VT,2010-04-15 00:00:00,EPI,Regular,Lake,1.0,08:20,24.4,53.89,,9.59,12.3,2.86,,6.4,19.75,21.32,,0.965098039215686,,6.41,5.89,,6.0,,4.0,2.53,51.63,8.6
04253712,LTM_ALTM,2010-04-14 00:00:00,EPI,Regular,Stream,0.0,1018,91.34,125.6044876,,8.39796,24.5265,3.035475,5.274528,8.0911616,39.9000276,38.795127,-0.4485738,19.20086,,7.09,,6.594,,4.6,,7.562006,84.04656,
040704,LTM_ALTM,2010-04-14 00:00:00,EPI,Regular,Lake,0.0,1245,20.766,43.9696844,1.35577,5.94738,12.1155,2.653353,2.216144,4.8172288,15.4116626,24.6935145,0.6582074,5.74126,,6.15,,5.832,,4.69,,3.458207,56.50112,
1A1-105,LTM_ALTM,2010-04-14 00:00:00,EPI,Regular,Lake,0.0,1335,53.13,103.0087197,2.144924,6.54804,20.832,2.995979,3.942736,7.108992,32.3651334,30.2287155,-0.5208154,18.59228,,6.88,,6.348,,3.06,,6.186813,79.73472,
1A3-048,LTM_ALTM,2010-04-14 00:00:00,EPI,Regular,Lake,0.0,1102,35.446,74.7639724,2.714314,8.78994,18.124,3.106567,5.76408,6.8319744,27.2054172,36.7303995,-0.8741012,21.38241,,6.39,,6.106,,5.24,,6.996085,79.46848,
1A1-089,LTM_ALTM,2010-04-14 00:00:00,EPI,Regular,Lake,0.0,1200,27.852,78.1633101,1.305823,7.14306,15.76,3.227029,3.174192,5.7742336,22.373255,18.147939,0.890832,7.03892,,6.38,,5.964,,2.01,,3.159624,71.56864,
1C3-076,LTM_VT,2010-04-14 00:00:00,EPI,Regular,Lake,1.0,11:45,-3.2,100.8,,953.5,130.0,2.31,,15.86,29.62,843.9,,0.322450980392157,,5.15,4.98,,5.0,,2.0,1.74,37.27,9.2
1C1-107,LTM_VT,2010-04-13 00:00:00,EPI,Regular,Lake,1.0,11:30,79.2,117.76,,10.44,18.2,5.33,,5.88,23.86,25.23,,1.44990196078431,,6.98,,,6.18,,4.0,3.12,51.01,5.4
1A1-110,LTM_ALTM,2010-04-13 00:00:00,EPI,Regular,Lake,0.0,1150,37.706,85.1120348,2.524517,10.58346,17.4345,4.129508,3.76376,6.706048,25.3216525,28.9547745,0.301653,11.86731,,6.54,,6.204,,3.94,,5.258262,67.88912,
01434021,LTM_CAT,2010-04-12 14:00:00,Stream,Regular,Stream,,,-7.57031011581421,23.0641136169434,,7.31080007553101,15.6499996185303,2.24979995335348,,2.59825205802917,19.1664581298828,7.92312812805176,1.24000000953674,10.5669002532959,,,,4.84952259063721,,,,24.950382232666,66.0222015380859,6.6
