SITE_ID,PROGRAM_ID,DATE_SMP,SAMPLE_LOCATION,SAMPLE_TYPE,WATERBODY_TYPE,SAMPLE_DEPTH,TIME_SMP,ANC_UEQ_L,CA_UEQ_L,CHL_A_UG_L,CL_UEQ_L,COND_UM_CM,DOC_MG_L,F_UEQ_L,K_UEQ_L,MG_UEQ_L,NA_UEQ_L,NH4_UEQ_L,NO3_UEQ_L,N_TD_UEQ_L,PH_EQ,PH_FLD,PH_LAB,PH_STVL,P_TL_UEQ_L,SECCHI_M,SIO2_MG_L,SO4_UEQ_L,WTEMP_DEG_C
040852,LTM_ALTM,2002-01-22 00:00:00,EPI,Regular,Lake,0.5,1200,2.72,67.864,,9.588,20.8,4.833,2.26352,3.584,27.159,23.925,2.3822,9.9015,,5.15,,5.061,,,,5.72,96.304,
040874,LTM_ALTM,2002-01-22 00:00:00,EPI,Regular,Lake,0.5,1220,17.69,58.882,,7.05,15.1,3.085,2.57936,4.864,23.044,21.75,2.8808,1.9481,,6.31,,6.11,,,,3.35,78.0,
LNN,LTM_PA,2002-01-20 00:00:00,Stream,Regular,Stream,,,10.08,163.672,,36.1806,31.1,0.687,,14.208,65.84,9.5265,0.3324,25.2402,,,,5.31,,,,4.099,195.6656,
WWW,LTM_PA,2002-01-20 00:00:00,Stream,Regular,Stream,,,49.88,198.602,,53.4108,33.3,0.727,,16.1024,83.946,20.967,4.2104,35.5074,,,,5.96,,,,4.539,178.88,
01364959,LTM_CAT,2002-01-17 13:00:00,Stream,Regular,Stream,,,24.0511531829834,91.8199996948242,,15.5349817276001,21.2999992370605,0.934999985045434,,6.21000003814697,51.7799987792969,19.2999992370605,0.604533970355988,28.2321548461914,,,,6.22577428817749,,,,43.25,102.722297668457,0.5
040576,LTM_ALTM,2002-01-16 00:00:00,EPI,Regular,Lake,0.0,1215,26.77,112.774,,8.742,20.4,3.419,1.63184,5.632,20.575,20.01,2.3822,13.524,,6.39,,5.952,,,,2.58,92.976,
1A2-066,LTM_ALTM,2002-01-16 00:00:00,EPI,Regular,Lake,0.0,1150,7.82,71.856,,9.588,18.4,1.995,1.8424,4.864,28.805,23.055,2.216,10.1591,,5.82,,5.587,,,,2.46,98.384,
STN,LTM_PA,2002-01-15 00:00:00,Stream,Regular,Stream,,,-4.81,92.315,,28.0026,25.7,1.252,,13.1328,60.079,12.006,0.7756,0.46345,,,,5.19,,,,4.566,172.8272,
RBS,LTM_PA,2002-01-15 00:00:00,Stream,Regular,Stream,,,-1.94,93.313,,23.9136,25.3,1.181,,12.9024,69.132,16.3125,0.7202,6.4883,,,,5.65,,,,4.383,165.36,
BNR,LTM_PA,2002-01-15 00:00:00,Stream,Regular,Stream,,,8.04,79.341,,97.9104,25.4,0.88,,36.2752,51.849,23.5335,1.3296,2.0677,,,,5.8,,,,4.34,90.5424,
1A3-065,LTM_ALTM,2002-01-15 00:00:00,EPI,Regular,Lake,0.5,1200,29.76,80.339,,9.306,19.1,2.852,3.21104,5.888,29.628,31.32,1.108,15.6975,,6.48,,6.197,,,,4.46,82.784,
041007,LTM_ALTM,2002-01-15 00:00:00,EPI,Regular,Lake,0.0,1215,13.82,82.834,,9.024,22.2,4.149,3.36896,4.864,35.389,34.365,0.1662,21.3486,,5.54,,5.379,,,,7.23,109.824,
01434021,LTM_CAT,2002-01-14 13:45:00,Stream,Regular,Stream,,,-4.94881772994995,56.8199996948242,,11.5868320465088,20.7000007629395,1.37039998274654,,3.58999991416931,42.2000007629394,13.0,1.28639900684357,20.9908771514893,,,,4.96397066116333,,,,38.2799987792969,102.665222167969,0.5
01434025,LTM_CAT,2002-01-14 12:45:00,Stream,Regular,Stream,,,35.2157440185547,114.23999786377,,15.6415758132935,21.2999992370605,1.29960000787021,,3.61999988555908,42.8600006103516,16.1000003814697,0.604533970355988,17.0702610015869,,,,6.30831336975098,,,,34.6500015258789,103.736053466797,0.8
0143400680,LTM_CAT,2002-01-14 11:00:00,Stream,Regular,Stream,,,-1.85072338581085,59.0800018310547,,14.178108215332,19.3500003814697,1.40170001823284,,4.28000020980835,47.560001373291,16.2000007629395,3.9127140045166,23.6341915130615,,,,5.26574802398682,,,,38.4000015258789,95.0835342407226,0.7
070859,LTM_ALTM,2002-01-14 00:00:00,EPI,Regular,Lake,0.0,1150,22.35,82.335,,9.306,18.0,2.426,2.47408,3.84,30.451,29.145,1.9944,8.6457,,6.31,,5.959,,,,3.21,90.896,
030172,LTM_ALTM,2002-01-10 00:00:00,EPI,Regular,Lake,0.5,1030,208.26,175.648,,5.076,29.1,7.258,1.52656,11.776,75.716,3.48,25.4286,1.2558,,7.41,,6.611,,,,0.38,33.696,
020058,LTM_ALTM,2002-01-10 00:00:00,EPI,Regular,Lake,0.0,1300,67.47,122.754,,9.87,24.2,8.777,3.6848,12.288,50.203,30.885,8.587,4.0411,,6.74,,6.389,,,,3.32,85.904,
1A3-048,LTM_ALTM,2002-01-10 00:00:00,EPI,Regular,Lake,0.0,1155,33.21,91.317,,9.87,23.6,3.185,4.63232,8.192,31.274,47.415,2.1052,25.6312,,6.54,,5.885,,,,8.37,106.704,
1A1-071,LTM_ALTM,2002-01-10 00:00:00,EPI,Regular,Lake,0.5,1210,264.37,212.574,,9.024,42.6,3.026,2.78992,10.496,111.105,52.635,9.5288,4.3309,,7.64,,7.122,,,,9.34,100.672,
020059,LTM_ALTM,2002-01-10 00:00:00,EPI,Regular,Lake,0.5,1315,61.4,106.786,,18.048,22.6,6.785,3.57952,11.52,49.38,36.105,4.7644,2.3667,,6.73,,6.459,,,,1.21,81.536,
030171,LTM_ALTM,2002-01-10 00:00:00,EPI,Regular,Lake,0.5,1015,-7.8,27.944,,5.64,15.6,9.406,1.47392,8.704,13.168,3.48,14.404,2.1252,,4.81,,4.721,,,,0.54,33.696,
030255,LTM_ALTM,2002-01-10 00:00:00,EPI,Regular,Stream,0.0,1155,256.23,212.075,,8.742,41.3,2.802,2.42144,10.24,108.636,51.765,8.6978,4.4275,,7.67,,7.035,,,,8.66,98.592,
020188,LTM_ALTM,2002-01-09 00:00:00,EPI,Regular,Lake,0.5,1215,-3.62,30.439,,5.076,11.29,1.842,0.36848,6.912,17.283,2.175,1.3296,0.5796,,5.22,,5.061,,,,0.07,53.248,
020265,LTM_ALTM,2002-01-09 00:00:00,EPI,Regular,Lake,0.0,1345,49.84,103.293,,9.588,21.7,2.277,0.36848,1.28,31.274,38.28,1.4958,19.8996,,6.85,,6.307,,,,9.02,89.648,
050706,LTM_ALTM,2002-01-09 00:00:00,EPI,Regular,Lake,0.0,1125,7.98,83.832,,8.178,22.18,3.407,0.36848,2.048,21.398,27.84,1.8282,38.2536,,5.3,,5.157,,,,7.26,95.888,
1A1-107,LTM_ALTM,2002-01-09 00:00:00,EPI,Regular,Lake,0.5,1025,-36.99,33.433,,10.152,25.34,16.105,0.36848,6.144,29.628,9.57,4.5428,1.61,,4.4,,4.366,,,,1.23,41.6,
020197,LTM_ALTM,2002-01-09 00:00:00,EPI,Regular,Lake,0.5,1245,-1.42,18.962,,5.358,12.97,4.425,0.36848,3.328,8.23,2.175,28.0878,2.9946,,5.08,,4.927,,,,0.43,45.344,
020138,LTM_ALTM,2002-01-09 00:00:00,EPI,Regular,Lake,0.0,0935,2.83,42.415,,6.204,16.34,9.692,1.47392,6.4,12.345,6.09,30.8024,1.9964,,5.11,,4.983,,,,1.25,53.664,
1A1-029,LTM_ALTM,2002-01-09 00:00:00,EPI,Regular,Lake,0.0,1115,99.17,138.223,,13.818,27.62,6.385,1.8424,10.24,49.38,46.545,8.1438,6.9069,,7.21,,6.583,,,,3.03,97.344,
050707,LTM_ALTM,2002-01-09 00:00:00,EPI,Regular,Lake,0.0,1300,3.49,88.323,,9.306,25.34,5.477,0.36848,3.328,21.398,24.795,5.4846,48.2195,,5.04,,5.001,,,,7.08,97.344,
01434025,LTM_CAT,2002-01-08 10:45:00,Stream,Regular,Stream,,,55.793571472168,120.680000305176,,15.762451171875,22.3999996185303,1.21340003690552,,4.19999980926514,44.2200012207031,15.8000001907349,1.28639900684357,19.4823131561279,,,,6.36659383773804,,,,34.7900009155273,101.474899291992,0.05
1A2-028,LTM_ALTM,2002-01-08 00:00:00,EPI,Regular,Lake,0.0,1340,134.49,219.061,,12.972,38.02,3.508,1.42128,4.864,69.132,43.935,2.9362,39.5738,,7.35,,6.802,,,,10.65,133.328,
1A1-052,LTM_ALTM,2002-01-08 00:00:00,EPI,Regular,Lake,0.0,1000,96.88,166.167,,11.562,29.11,4.438,5.15872,7.68,47.734,38.28,1.3296,6.3112,,7.06,,6.718,,,,4.22,114.816,
1A1-102,LTM_ALTM,2002-01-08 00:00:00,EPI,Regular,Lake,0.0,1240,56.61,113.273,,7.332,19.31,2.436,0.36848,2.304,23.867,25.23,2.8254,6.1502,,6.9,,6.535,,,,2.6,81.328,
1A2-077,LTM_ALTM,2002-01-08 00:00:00,EPI,Regular,Lake,0.0,1050,117.21,165.668,,8.742,27.32,3.019,0.36848,2.304,33.743,45.675,0.831,3.3488,,7.15,,6.919,,,,5.82,102.336,
050649,LTM_ALTM,2002-01-08 00:00:00,EPI,Regular,Lake,0.0,1245,-3.08,73.353,,11.28,23.36,13.311,4.7376,7.936,38.681,24.36,2.4376,3.8157,,4.8,,4.787,,,,3.2,85.28,
1A1-112,LTM_ALTM,2002-01-07 00:00:00,IN,Regular,Lake,0.0,1325,10.73,75.848,,9.588,20.39,7.021,4.05328,6.912,24.69,30.45,3.878,11.7691,,5.32,,5.23,,,,3.41,92.976,
04253740,LTM_ALTM,2002-01-07 00:00:00,EPI,Regular,Stream,0.0,1145,60.71,97.305,,9.306,20.99,3.416,4.26384,9.984,33.743,36.105,4.986,10.7387,,6.89,,6.588,,,,1.29,81.952,
1A1-017,LTM_ALTM,2002-01-07 00:00:00,IN,Regular,Lake,0.0,1200,2.07,78.343,,9.024,22.67,4.231,4.2112,6.656,23.044,27.405,1.9944,14.0714,,5.09,,5.035,,,,5.6,115.648,
04253639,LTM_ALTM,2002-01-07 00:00:00,EPI,Regular,Stream,0.0,1310,8.22,73.353,,8.742,19.5,7.46,3.84272,6.912,24.69,28.71,4.5428,9.8532,,5.27,,5.233,,,,3.53,86.736,
1A1-087,LTM_ALTM,2002-01-07 00:00:00,IN,Regular,Lake,0.0,1415,112.11,225.049,,9.024,32.18,3.554,3.05312,6.4,40.327,15.225,1.7728,26.5972,,7.14,,6.577,,,,3.64,117.52,
04253660,LTM_ALTM,2002-01-07 00:00:00,EPI,Regular,Stream,0.0,1320,54.98,133.732,,8.742,25.54,3.71,5.47456,5.376,41.973,26.97,2.5484,16.9533,,6.72,,6.428,,,,7.34,116.896,
1A1-109,LTM_ALTM,2002-01-07 00:00:00,EPI,Regular,Lake,0.0,1150,100.97,147.704,,10.998,28.71,3.415,6.68528,9.984,49.38,46.545,1.662,14.3773,,7.11,,6.667,,,,7.03,111.072,
04253630,LTM_ALTM,2002-01-07 00:00:00,EPI,Regular,Stream,0.0,1040,7.45,89.82,,8.742,21.28,3.988,4.31648,6.4,25.513,29.145,1.8282,14.2163,,5.43,,5.34,,,,5.64,112.32,
070728,LTM_ALTM,2002-01-03 00:00:00,EPI,Regular,Stream,0.0,1100,17.4,77.345,,12.126,19.9,2.188,2.47408,5.888,33.743,33.93,0.1662,7.0357,,6.19,,5.851,,,,3.11,112.528,
1A1-059,LTM_ALTM,2002-01-03 00:00:00,EPI,Regular,Lake,0.0,1348,63.65,134.73,,10.716,27.03,7.492,4.79024,7.424,55.964,43.065,0.554,11.8496,,6.68,,6.31,,,,9.27,120.64,
060182,LTM_ALTM,2002-01-03 00:00:00,EPI,Regular,Lake,0.0,1540,146.83,237.025,,8.46,33.26,3.051,3.21104,5.632,30.451,28.71,0.6094,17.871,,7.11,,7.007,,,,5.93,109.408,
1A2-078,LTM_ALTM,2002-01-03 00:00:00,EPI,Regular,Lake,0.0,1120,13.89,70.359,,12.408,19.21,2.49,2.3688,6.144,28.805,29.58,0.1662,6.1502,,5.72,,5.48,,,,1.99,111.28,
060315A,LTM_ALTM,2002-01-03 00:00:00,EPI,Regular,Stream,0.0,1315,1.21,108.782,,10.716,26.14,5.858,4.10592,6.4,44.442,40.02,2.0498,14.9569,,5.79,,5.403,,,,10.06,143.312,
050215,LTM_ALTM,2002-01-03 00:00:00,EPI,Regular,Lake,0.0,1315,79.66,159.68,,28.482,30.29,9.877,2.31616,6.912,51.026,56.985,4.6536,1.4651,,6.73,,5.923,,,,1.48,125.216,
040826,LTM_ALTM,2002-01-03 00:00:00,EPI,Regular,Lake,0.0,1140,35.07,105.289,,18.33,21.38,2.784,3.1584,6.656,30.451,34.8,0.4986,11.0285,,6.57,,6.249,,,,2.21,96.096,
01434021,LTM_CAT,2002-01-02 13:30:00,Stream,Regular,Stream,,,-6.55948734283447,50.0800018310547,,11.923789024353,21.0,1.27639999591242,,3.86999988555908,39.0200004577637,12.5,1.56436395645142,19.6171989440918,,,,4.94115924835205,,,,39.6599998474121,101.31664276123,0.2
01434025,LTM_CAT,2002-01-02 12:45:00,Stream,Regular,Stream,,,32.7739410400391,110.980003356934,,15.5143547058106,21.2999992370605,1.08080004202526,,3.86999988555908,42.560001373291,15.6999998092651,2.04678297042847,17.9683513641357,,,,6.17527675628662,,,,37.0499992370606,102.107330322266,0.2
0143400680,LTM_CAT,2002-01-02 11:00:00,Stream,Regular,Stream,,,4.80791521072388,52.7200012207031,,16.0794696807861,19.9300003051758,1.25809998687517,,4.78999996185303,42.939998626709,16.5,2.74580693244934,23.1647186279297,,,,5.33868980407715,,,,42.2999992370606,98.1451568603516,0.2
04253712,LTM_ALTM,2002-01-02 00:00:00,EPI,Regular,Stream,0.0,1240,118.96,162.175,,10.716,30.99,2.804,6.8432,9.728,51.849,50.46,0.831,17.8227,,7.07,,6.608,,,,7.85,112.736,
1A1-111,LTM_ALTM,2002-01-02 00:00:00,IN,Regular,Lake,0.0,1135,-14.47,37.924,,10.434,22.18,6.795,2.21088,5.888,13.168,19.575,4.8198,7.728,,4.63,,4.627,,,,3.81,77.584,
1A2-076,LTM_ALTM,2002-01-02 00:00:00,EPI,Regular,Lake,0.5,1410,2.9,46.906,,7.332,12.97,3.867,1.26336,6.912,9.876,5.655,7.5898,3.22,,5.35,,5.246,,,,0.07,58.864,
1A1-105,LTM_ALTM,2002-01-02 00:00:00,EPI,Regular,Lake,0.0,1333,70.61,126.247,,8.742,25.54,2.875,5.0008,9.216,41.973,38.715,0.9972,13.1376,,6.98,,6.58,,,,5.29,110.448,
1A1-103,LTM_ALTM,2002-01-02 00:00:00,EPI,Regular,Lake,0.0,1216,21.16,81.836,,10.998,18.81,3.748,3.36896,7.424,24.69,28.71,1.8836,12.3165,,6.05,,5.858,,,,3.94,87.568,
1A1-106,LTM_ALTM,2002-01-02 00:00:00,EPI,Regular,Lake,0.0,1100,23.23,87.325,,10.716,19.21,4.015,3.57952,7.424,24.69,28.71,1.8282,13.1698,,6.07,,5.886,,,,4.01,88.816,
1A1-110,LTM_ALTM,2002-01-02 00:00:00,EPI,Regular,Lake,0.0,1240,54.84,103.792,,10.716,22.18,3.807,4.79024,8.704,33.743,36.105,2.1052,14.6349,,6.83,,6.165,,,,5.61,91.936,
04253635,LTM_ALTM,2002-01-02 00:00:00,EPI,Regular,Stream,0.0,1045,-16.58,42.415,,9.87,24.85,6.331,2.632,4.864,13.991,22.62,1.4404,12.0911,,4.56,,4.555,,,,5.07,87.776,
01364959,LTM_CAT,2001-12-31 13:30:00,Stream,Regular,Stream,,,10.4035501480103,81.4400024414062,,16.7771549224854,20.7999992370605,0.864200010169105,,7.38999986648559,48.8400001525879,19.2999992370605,1.98084604740143,26.0399951934814,,,,5.78508806228638,,,,41.3400001525879,92.8015365600586,1.1
01434025,LTM_CAT,2001-12-25 11:45:00,Stream,Regular,Stream,,,33.6923484802246,93.5199966430664,,17.1480979919434,21.3999996185303,1.34180001619198,,5.21000003814697,36.2400016784668,17.2999992370605,1.86703598499298,15.7206592559814,,,,6.19115543365479,,,,34.4500007629395,101.123176574707,0.8
01364959,LTM_CAT,2001-12-19 15:45:00,Stream,Regular,Stream,,,-0.0826856270432472,75.4199981689453,,18.1752014160156,20.3999996185303,1.63039996192743,,6.71000003814697,47.060001373291,16.8999996185303,0.930325984954834,27.2590560913086,,,,5.271155834198,,,,39.6100006103516,97.4154281616211,6.0
0143400680,LTM_CAT,2001-12-19 13:15:00,Stream,Regular,Stream,,,2.3189811706543,60.1599998474121,,17.8901424407959,21.5,2.26840006168319,,5.42000007629394,49.0,14.1000003814697,1.09651100635529,21.0816040039062,,,,5.09062719345093,,,,40.5800018310547,98.7857971191406,6.0
01434021,LTM_CAT,2001-12-19 13:00:00,Stream,Regular,Stream,,,-12.3272132873535,45.7400016784668,,15.9168424606323,21.8999996185303,2.16279993142012,,4.19000005722046,35.5,11.3999996185303,1.28338897228241,15.8590679168701,,,,4.68634748458862,,,,37.7999992370606,103.740165710449,3.1
01434025,LTM_CAT,2001-12-19 12:15:00,Stream,Regular,Stream,,,17.7890129089355,109.459999084473,,16.6902942657471,20.0,1.72590007869034,,4.21000003814697,39.4599990844727,13.1999998092651,1.01193702220917,16.8968677520752,,,,5.9065580368042,,,,35.0299987792969,101.319442749023,3.5
01434025,LTM_CAT,2001-12-18 16:35:00,Stream,Regular,Stream,,,25.4683322906494,109.639999389648,,17.6722621917725,20.6000003814697,2.50740005452845,,4.23999977111816,40.2000007629394,13.1000003814697,1.96614599227905,17.2673225402832,,,,6.03765392303467,,,,36.1199989318848,99.8823547363281,3.3
01434025,LTM_CAT,2001-12-18 04:50:00,Stream,Regular,Stream,,,26.1725196838379,114.360000610352,,16.3323993682861,20.7999992370605,2.4896000888008,,4.8600001335144,41.7200012207031,13.5,1.97653996944427,16.228494644165,,,,6.11487865447998,,,,35.9099998474121,99.0421905517578,3.4
01434025,LTM_CAT,2001-12-18 02:30:00,Stream,Regular,Stream,,,32.1667366027832,115.819999694824,,16.2873210906982,21.2999992370605,2.33239992404253,,4.67999982833862,42.4799995422363,13.8999996185303,1.91761195659637,16.4966907501221,,,,6.23993825912476,,,,36.2200012207031,98.6074523925781,3.2
BNR,LTM_PA,2001-12-17 00:00:00,Stream,Regular,Stream,,,6.86,120.259,,77.0706,27.1,1.648,,31.4624,54.318,21.2715,0.3601,8.0569,,,,4.62,,,,4.741,110.3024,
RBS,LTM_PA,2001-12-16 00:00:00,Stream,Regular,Stream,,,-11.43,95.309,,28.1718,29.8,1.854,,12.9792,74.07,16.269,1.1634,4.0641,,,,4.93,,,,4.539,179.0256,
WWW,LTM_PA,2001-12-16 00:00:00,Stream,Regular,Stream,,,84.21,210.079,,44.2176,39.0,0.968,,16.6144,82.3,22.881,0.3601,35.3648,,,,6.3,,,,5.041,173.9088,
STN,LTM_PA,2001-12-16 00:00:00,Stream,Regular,Stream,,,-10.36,98.802,,34.3758,32.0,1.418,,12.6208,65.84,13.485,0.831,0.46345,,,,4.83,,,,5.052,193.648,
LNN,LTM_PA,2001-12-16 00:00:00,Stream,Regular,Stream,,,5.02,161.676,,34.1502,32.9,1.059,,13.9008,61.725,10.8315,0.7202,17.7537,,,,5.46,,,,4.689,205.4624,
01434025,LTM_CAT,2001-12-11 09:30:00,Stream,Regular,Stream,,,55.057071685791,122.080001831055,,16.558780670166,22.3999996185303,1.43180002308281,,4.75,44.0200004577637,15.6000003814697,1.64153599739075,15.745343208313,,,,6.38344240188599,,,,34.9700012207031,101.681205749512,2.5
1A1-071,LTM_ALTM,2001-12-11 00:00:00,EPI,Regular,Lake,0.0,1150,251.47,201.097,,9.588,39.8,2.817,2.42144,9.984,102.052,50.025,8.3654,2.9946,,7.44,,7.022,,,,10.35,93.184,
020058,LTM_ALTM,2001-12-11 00:00:00,EPI,Regular,Lake,0.0,1230,67.37,117.265,,9.588,23.7,9.442,3.52688,12.032,48.557,29.145,8.6424,3.2522,,6.73,,6.377,,,,3.89,82.576,
020138,LTM_ALTM,2001-12-11 00:00:00,EPI,Regular,Lake,0.0,0925,6.71,41.417,,7.05,16.5,9.093,0.89488,6.656,13.168,5.655,36.841,1.771,,5.17,,5.021,,,,1.53,54.912,
020197,LTM_ALTM,2001-12-11 00:00:00,EPI,Regular,Lake,0.0,1130,-8.15,17.465,,5.358,12.9,4.414,0.84224,2.56,8.23,2.175,28.3648,2.6404,,4.99,,4.874,,,,0.57,43.68,
020188,LTM_ALTM,2001-12-11 00:00:00,EPI,Regular,Lake,0.5,1105,-5.01,26.447,,5.358,11.2,1.682,0.63168,6.4,17.283,2.61,0.3324,0.6118,,5.09,,5.07,,,,0.03,51.376,
030172,LTM_ALTM,2001-12-11 00:00:00,EPI,Regular,Lake,0.0,1015,196.35,166.167,,5.64,27.9,6.334,0.94752,11.776,72.424,3.48,23.9882,1.1753,,7.39,,6.53,,,,0.71,33.904,
030171,LTM_ALTM,2001-12-11 00:00:00,EPI,Regular,Lake,0.0,0955,-6.61,23.952,,5.922,15.5,8.869,0.89488,8.448,13.168,3.915,15.9552,1.8193,,4.77,,4.67,,,,0.65,33.072,
1A1-029,LTM_ALTM,2001-12-11 00:00:00,EPI,Regular,Lake,0.0,1035,107.24,136.227,,14.664,28.5,5.465,1.68448,10.24,51.026,46.98,9.141,5.8765,,7.04,,6.727,,,,2.81,98.384,
020059,LTM_ALTM,2001-12-11 00:00:00,EPI,Regular,Lake,0.0,1235,60.7,101.796,,18.048,22.3,6.739,3.4216,11.52,47.734,35.235,5.8724,2.1091,,6.78,,6.494,,,,1.51,77.792,
030255,LTM_ALTM,2001-12-11 00:00:00,EPI,Regular,Stream,0.0,1205,259.81,203.592,,8.742,39.9,2.871,2.47408,10.24,104.521,50.895,7.9776,3.0107,,7.54,,7.042,,,,10.0,94.224,
1A1-107,LTM_ALTM,2001-12-11 00:00:00,EPI,Regular,Lake,0.0,1005,-36.2,29.94,,10.434,25.6,16.184,0.73696,5.888,29.628,9.135,6.0386,1.5456,,4.37,,4.332,,,,1.3,42.64,
040186,LTM_ALTM,2001-12-10 00:00:00,EPI,Regular,Lake,0.5,1105,-13.03,28.942,,9.306,21.09,4.198,1.94768,4.096,10.699,15.225,5.5954,10.0464,,4.65,,4.657,,,,2.64,82.784,
040704,LTM_ALTM,2001-12-10 00:00:00,EPI,Regular,Lake,0.5,1125,19.95,51.896,,9.306,15.64,3.032,2.52672,6.4,17.283,28.71,11.3016,5.7799,,5.98,,5.733,,,,2.67,76.96,
040850,LTM_ALTM,2001-12-10 00:00:00,EPI,Regular,Lake,0.5,1235,25.94,72.355,,7.896,15.64,3.684,2.21088,4.864,29.628,16.965,0.7756,2.2218,,6.26,,6.041,,,,1.44,76.336,
040576,LTM_ALTM,2001-12-10 00:00:00,EPI,Regular,Lake,0.5,1050,31.23,112.774,,8.742,19.8,3.569,1.78976,5.632,20.575,18.705,1.9944,12.2038,,6.35,,6.078,,,,2.31,96.928,
050669,LTM_ALTM,2001-12-10 00:00:00,EPI,Regular,Lake,0.5,1257,5.73,44.411,,5.64,13.76,2.797,0.89488,4.608,13.991,7.395,22.8248,6.1663,,5.8,,5.479,,,,0.56,64.688,
040887,LTM_ALTM,2001-12-10 00:00:00,EPI,Regular,Lake,0.5,1250,2.91,61.876,,11.562,22.18,6.219,2.52672,5.12,24.69,25.23,5.3738,10.8031,,4.9,,4.894,,,,5.78,97.136,
1A3-048,LTM_ALTM,2001-12-10 00:00:00,EPI,Regular,Lake,0.5,1135,19.33,80.339,,11.28,20.99,3.846,4.68496,7.936,26.336,38.715,1.4958,18.6599,,5.87,,5.701,,,,7.66,103.584,
040874,LTM_ALTM,2001-12-10 00:00:00,EPI,Regular,Lake,0.5,1240,22.44,59.381,,7.896,15.05,2.827,2.15824,4.864,23.044,20.445,3.7672,1.7227,,6.27,,5.998,,,,3.18,78.624,
041007,LTM_ALTM,2001-12-10 00:00:00,EPI,Regular,Lake,0.5,1150,15.36,75.349,,11.844,20.1,4.797,2.78992,5.632,30.451,28.275,2.5484,12.1877,,5.58,,5.493,,,,5.98,98.176,
1A3-001,LTM_ALTM,2001-12-10 00:00:00,EPI,Regular,Lake,0.5,1315,102.62,143.213,,8.178,27.42,4.649,3.948,7.936,57.61,40.02,1.662,3.1234,,7.14,,6.8,,,,3.72,102.96,
1A1-089,LTM_ALTM,2001-12-10 00:00:00,EPI,Regular,Lake,0.5,1040,22.84,87.325,,9.306,19.01,2.634,3.84272,7.68,25.513,20.01,3.3794,13.7494,,6.23,,5.857,,,,2.67,92.768,
1A3-065,LTM_ALTM,2001-12-10 00:00:00,EPI,Regular,Lake,0.5,1155,17.59,65.868,,9.87,16.53,2.695,2.73728,5.632,24.69,25.23,2.216,11.4632,,6.21,,5.926,,,,3.39,78.0,
