SITE_ID,PROGRAM_ID,DATE_SMP,SAMPLE_LOCATION,SAMPLE_TYPE,WATERBODY_TYPE,SAMPLE_DEPTH,TIME_SMP,ANC_UEQ_L,CA_UEQ_L,CHL_A_UG_L,CL_UEQ_L,COND_UM_CM,DOC_MG_L,F_UEQ_L,K_UEQ_L,MG_UEQ_L,NA_UEQ_L,NH4_UEQ_L,NO3_UEQ_L,N_TD_UEQ_L,PH_EQ,PH_FLD,PH_LAB,PH_STVL,P_TL_UEQ_L,SECCHI_M,SIO2_MG_L,SO4_UEQ_L,WTEMP_DEG_C
1A1-110,LTM_ALTM,1998-06-01 00:00:00,EPI,Regular,Lake,0.0,1210,55.75,98.802,,9.87,22.85,3.277,5.47456,9.728,31.274,31.32,-1.108,14.9891,,6.8,,6.678,,,,5.294,98.176,
050215,LTM_ALTM,1998-06-01 00:00:00,EPI,Regular,Lake,0.0,1215,76.5,107.285,,31.02,23.45,8.321,2.21088,7.424,32.097,42.195,0.1108,0.2093,,6.93,,6.128,,,,1.235,115.44,
1A1-106,LTM_ALTM,1998-06-01 00:00:00,EPI,Regular,Lake,0.0,1245,12.64,79.341,,11.28,19.69,3.24,3.52688,8.704,21.398,23.055,-0.9972,23.8119,,5.58,,5.688,,,,4.633,97.76,
04253712,LTM_ALTM,1998-06-01 00:00:00,EPI,Regular,Stream,0.0,1355,99.07,128.742,,8.46,26.91,3.933,6.79056,9.984,41.973,39.15,-0.8864,14.7154,,7.07,,6.632,,,,6.096,103.584,
04253635,LTM_ALTM,1998-06-01 00:00:00,EPI,Regular,Stream,0.0,1015,-22.01,37.425,,8.178,26.61,5.483,2.73728,16.64,13.168,19.14,-1.9944,26.243,,4.49,,4.53,,,,3.123,96.096,
1A1-103,LTM_ALTM,1998-06-01 00:00:00,EPI,Regular,Lake,0.0,1113,5.59,72.854,,9.024,19.09,3.549,3.57952,8.448,20.575,22.185,-1.108,24.8906,,5.58,,5.507,,,,4.586,97.344,
1A2-078,LTM_ALTM,1998-06-01 00:00:00,EPI,Regular,Lake,0.0,1345,8.67,61.377,,7.896,18.01,1.458,2.05296,5.376,22.221,22.185,-1.2742,9.0965,,5.62,,5.46,,,,3.218,112.112,
1A1-105,LTM_ALTM,1998-06-01 00:00:00,EPI,Regular,Lake,0.0,1220,45.8,100.299,,7.896,23.35,2.66,4.84288,9.216,32.097,28.71,-1.108,24.8584,,6.77,,6.636,,,,6.144,109.408,
1A1-111,LTM_ALTM,1998-06-01 00:00:00,IN,Regular,Lake,0.0,1045,-18.87,26.946,,5.358,18.1,6.641,1.68448,6.144,9.053,13.485,-0.4986,0.9499,,4.66,,4.638,,,,0.433,66.976,
050649,LTM_ALTM,1998-06-01 00:00:00,EPI,Regular,Lake,0.0,1015,-15.33,44.411,,5.358,22.95,11.05,4.26384,5.888,27.159,16.53,-1.108,0.2093,,4.65,,4.579,,,,2.887,91.104,
1A2-076,LTM_ALTM,1998-06-01 00:00:00,EPI,Regular,Lake,0.5,1055,-2.38,34.431,,5.922,10.59,4.525,0.5264,6.912,7.407,3.045,-0.4986,0.2093,,5.07,,5.079,,,,0.15,41.808,
070728,LTM_ALTM,1998-06-01 00:00:00,EPI,Regular,Stream,0.0,1400,25.17,71.856,,9.306,19.39,2.184,2.3688,7.168,29.628,27.405,-0.9972,4.83,,5.85,,6.023,,,,4.342,104.832,
01434025,LTM_CAT,1998-05-31 23:31:00,Stream,Regular,Stream,,,29.1,94.38,,10.32,18.16,3.65829930338698,,6.07,35.02,12.8,,11.42,,,,6.07,,,,27.03,97.82,12.1
01434025,LTM_CAT,1998-05-31 21:06:00,Stream,Regular,Stream,,,39.5,94.66,,10.96,19.6,2.7328849387461,,7.02,35.84,15.3,,10.01,,,,6.18,,,,28.48,101.54,12.2
01434025,LTM_CAT,1998-05-29 19:44:00,Stream,Regular,Stream,,,47.7,98.48,,10.94,19.16,2.96661061734326,,5.52,36.82,13.3,,13.05,,,,6.68,,,,31.14,102.72,11.9
01434025,LTM_CAT,1998-05-29 15:48:00,Stream,Regular,Stream,,,52.1,92.74,,14.11,22.0,2.96552966610617,,6.32,35.22,15.7,,10.88,,,,6.34,,,,34.83,104.78,11.8
01364959,LTM_CAT,1998-05-27 08:10:00,Stream,Regular,Stream,,,-2.3,70.98,,11.6,17.54,1.95820321883257,,5.83,39.58,15.4,,10.0,,,,5.44,,,,35.94,110.0,9.6
0143400680,LTM_CAT,1998-05-26 14:45:00,Stream,Regular,Stream,,,-10.6,48.14,,11.04,17.92,2.10257026183041,,4.67,36.8,13.8,5.7,9.64,,,,4.94,,,,34.5,99.52,12.1
01434025,LTM_CAT,1998-05-26 10:41:00,Stream,Regular,Stream,,,21.4,94.74,,10.67,17.51,1.88493874609656,,4.17,35.34,13.5,1.44,7.67,,,,6.18,,,,34.02,103.68,10.7
01434021,LTM_CAT,1998-05-26 10:01:00,Stream,Regular,Stream,,,-17.7,40.56,,9.51,21.8,2.06401633437425,,4.12,31.58,10.5,1.33,11.5,,,,4.69,,,,32.76,104.88,8.9
1C1-093,LTM_VT,1998-05-20 00:00:00,EPI,Regular,Lake,1.0,,-1.2,45.0,,10.4,16.8,,,11.6,17.4,25.4,,1.28529411764706,,,5.32,,,,2.5,,89.7,18.8
1C1-110,LTM_VT,1998-05-20 00:00:00,EPI,Regular,Lake,1.0,,-9.2,30.8,,11.3,15.0,,,0.8,14.7,14.5,,2.57058823529412,,,4.98,,,,6.3,,60.4,15.6
01434025,LTM_CAT,1998-05-19 09:53:00,Stream,Regular,Stream,,,13.0,92.56,,10.14,17.26,1.69733365361518,,4.66,34.96,11.9,,7.02,,,,6.11,,,,27.18,98.64,11.2
040704,LTM_ALTM,1998-05-19 00:00:00,EPI,Regular,Lake,0.5,1035,11.37,44.91,,7.05,14.62,2.449,2.52672,5.888,15.637,26.97,1.108,4.1055,,6.05,,5.723,,,,2.55,79.664,
040186,LTM_ALTM,1998-05-19 00:00:00,EPI,Regular,Lake,0.5,1005,-8.35,27.944,,7.05,19.56,3.361,1.78976,6.912,9.876,13.485,6.0386,20.4309,,4.81,,4.79,,,,2.232,78.624,
1A3-048,LTM_ALTM,1998-05-19 00:00:00,EPI,Regular,Lake,0.5,1020,27.51,72.355,,7.896,19.66,3.585,4.2112,7.424,23.867,35.67,0.9418,7.2933,,6.46,,5.997,,,,5.514,106.08,
040874,LTM_ALTM,1998-05-19 00:00:00,EPI,Regular,Lake,0.5,1215,9.57,52.894,,7.614,15.73,1.904,2.00032,4.864,18.929,17.4,0.0554,10.8353,,5.6,,5.579,,,,3.512,90.272,
040852,LTM_ALTM,1998-05-19 00:00:00,EPI,Regular,Lake,0.5,1200,7.47,51.397,,5.922,16.33,4.246,1.73712,3.584,18.106,16.095,1.662,5.4418,,5.15,,5.107,,,,2.021,84.448,
040210,LTM_ALTM,1998-05-19 00:00:00,EPI,Regular,Lake,0.5,0955,-0.56,55.888,,7.05,22.08,2.311,3.63216,6.912,13.168,15.225,-0.6648,32.4576,,4.92,,4.904,,,,2.92,99.008,
050669,LTM_ALTM,1998-05-19 00:00:00,EPI,Regular,Lake,0.5,1230,-8.32,28.942,,5.922,12.3,2.244,0.94752,4.608,12.345,7.83,1.8282,0.2576,,5.04,,5.021,,,,0.062,63.232,
040887,LTM_ALTM,1998-05-19 00:00:00,EPI,Regular,Lake,0.5,1225,6.63,48.403,,6.204,16.53,6.264,2.15824,3.584,18.929,21.315,1.4958,1.2236,,5.2,,5.154,,,,2.348,83.616,
040850,LTM_ALTM,1998-05-19 00:00:00,EPI,Regular,Lake,0.5,1205,16.6,76.347,,7.332,17.54,3.204,2.1056,4.608,27.982,15.225,0.0554,12.8317,,6.2,,6.053,,,,2.179,94.432,
040707,LTM_ALTM,1998-05-19 00:00:00,EPI,Regular,Lake,0.5,1025,56.45,85.828,,8.742,20.67,3.45,4.52704,8.192,30.451,36.975,0.0554,7.3255,,6.8,,6.631,,,,5.672,90.48,
ME-2068,LTM_ME,1998-05-16 00:00:00,EPI,Regular,Lake,,,156.0,120.3,,18.0,26.0,2.1,,19.9,26.3,61.3,,0.0,170.0,7.36,,7.0,6.71,12.0,,6.34,57.0,
1E2-060,LTM_ME,1998-05-16 00:00:00,EPI,Regular,Lake,,,128.0,130.2,,8.1,22.0,7.7,,5.1,47.7,32.2,,0.0,300.0,7.27,,6.83,6.6,18.0,,1.84,51.0,
0143400680,LTM_CAT,1998-05-14 18:58:00,Stream,Regular,Stream,,,-8.9,45.54,,11.02,17.2,2.66070141724718,,7.18,32.44,12.1,,10.58,,,,4.86,,,,27.62,90.56,10.0
1C1-095,LTM_VT,1998-05-14 00:00:00,EPI,Regular,Lake,1.0,,8.0,61.9,,13.0,18.2,,,10.5,21.9,34.9,,3.22450980392157,,,5.62,,,,3.3,,86.4,12.1
1A1-089,LTM_ALTM,1998-05-14 00:00:00,EPI,Regular,Lake,0.0,1234,8.44,78.842,,7.896,19.51,2.464,3.31632,7.424,21.398,16.095,1.4958,21.8477,,5.61,,5.655,,,,3.132,95.472,
01364959,LTM_CAT,1998-05-13 21:18:00,Stream,Regular,Stream,,,-6.2,52.18,,9.62,17.3,2.00540475618544,,6.36,29.68,11.7,,8.67,,,,4.96,,,,28.25,98.32,8.4
1C1-101,LTM_VT,1998-05-13 00:00:00,EPI,Regular,Lake,1.0,,-12.2,33.0,,6.5,16.3,,,8.2,17.8,19.5,,0.969607843137255,,,4.9,,,,2.2,,62.9,12.1
1A3-001,LTM_ALTM,1998-05-13 00:00:00,EPI,Regular,Lake,0.0,1200,67.26,107.784,,5.64,23.73,4.368,3.36896,6.912,40.327,27.84,1.662,7.728,,6.92,,6.75,,,,5.589,101.712,
040576,LTM_ALTM,1998-05-13 00:00:00,EPI,Regular,Lake,0.0,0950,22.23,103.293,,7.896,20.01,3.36,1.63184,7.168,17.283,17.4,0.0554,21.9765,,6.4,,6.154,,,,3.098,93.6,
1C1-089,LTM_VT,1998-05-13 00:00:00,EPI,Regular,Lake,1.0,,2.8,35.2,,5.4,12.5,,,7.0,22.1,19.4,,0.473529411764706,,,5.35,,,,2.8,,53.1,12.0
01364959,LTM_CAT,1998-05-12 11:00:00,Stream,Regular,Stream,,,-22.8,43.78,,8.18,17.58,3.10953639202498,,7.51,24.8,10.0,,7.31,,,,4.85,,,,26.1,91.18,
01434025,LTM_CAT,1998-05-12 10:13:00,Stream,Regular,Stream,,,2.5,78.08,,8.07,15.02,2.52390103290896,,4.76,28.26,9.3,,7.63,,,,5.46,,,,24.97,85.0,8.3
01434021,LTM_CAT,1998-05-12 09:23:00,Stream,Regular,Stream,,,-35.9,23.82,,6.53,19.1,4.05813115541677,,3.85,15.88,6.4,,6.35,,,,4.52,,,,18.23,71.26,6.2
0143400680,LTM_CAT,1998-05-12 06:27:00,Stream,Regular,Stream,,,-32.2,32.42,,7.1,18.46,5.24177276002882,,5.49,24.82,7.9,,8.86,,,,4.62,,,,21.73,73.24,7.0
020197,LTM_ALTM,1998-05-12 00:00:00,EPI,Regular,Lake,0.5,1230,-11.89,8.982,,4.794,10.36,3.062,0.5264,3.584,4.938,1.74,6.5926,4.186,,4.87,,4.812,,,,0.122,29.536,
020058,LTM_ALTM,1998-05-12 00:00:00,EPI,Regular,Lake,0.0,1420,26.18,79.84,,7.332,18.4,11.334,3.57952,7.68,32.097,19.575,3.4348,0.2576,,5.64,,5.502,,,,4.17,69.68,
1A1-107,LTM_ALTM,1998-05-12 00:00:00,EPI,Regular,Lake,0.5,1030,-35.19,17.465,,9.588,20.71,10.746,0.7896,3.84,17.283,6.96,1.108,-0.0161,,4.43,,4.421,,,,0.27,39.728,
1C1-100,LTM_VT,1998-05-12 00:00:00,EPI,Regular,Lake,1.0,,2.2,54.9,,5.6,14.9,,,6.6,20.7,15.7,,0.202941176470588,,,5.15,,,,1.5,,59.1,11.2
1A1-029,LTM_ALTM,1998-05-12 00:00:00,EPI,Regular,Lake,0.0,1115,97.23,121.756,,12.69,25.44,4.164,1.78976,7.424,39.504,33.495,0.0554,-0.0161,,7.1,,6.769,,,,4.309,109.616,
020138,LTM_ALTM,1998-05-12 00:00:00,EPI,Regular,Lake,0.0,0945,-27.28,26.447,,5.64,16.85,7.427,0.73696,4.352,9.053,3.915,0.0554,-0.0161,,4.58,,4.556,,,,0.868,37.232,
030171,LTM_ALTM,1998-05-12 00:00:00,EPI,Regular,Lake,0.5,1210,-16.43,17.964,,6.486,13.98,7.259,0.89488,6.912,8.23,3.915,0.9418,0.2576,,4.65,,4.61,,,,0.087,27.664,
020059,LTM_ALTM,1998-05-12 00:00:00,EPI,Regular,Lake,0.5,1445,38.13,81.836,,21.15,20.11,7.624,3.10576,7.68,34.566,30.015,-0.9972,2.2862,,6.42,,6.175,,,,2.025,76.544,
020188,LTM_ALTM,1998-05-12 00:00:00,EPI,Regular,Lake,0.5,1150,5.75,26.447,,5.922,10.15,2.272,0.7896,7.424,14.814,2.61,0.0554,-0.0161,,5.45,,5.229,,,,0.053,52.832,
030172,LTM_ALTM,1998-05-12 00:00:00,EPI,Regular,Lake,0.5,1220,127.27,110.279,,6.204,19.61,6.337,1.0528,8.448,49.38,3.045,0.9418,0.2576,,7.27,,6.891,,,,0.087,33.072,
1A1-071,LTM_ALTM,1998-05-12 00:00:00,EPI,Regular,Lake,0.0,1350,194.73,166.167,,9.024,33.68,3.316,2.3688,7.936,74.07,36.54,0.0554,0.2576,,7.55,,7.268,,,,8.756,101.92,
030255,LTM_ALTM,1998-05-12 00:00:00,EPI,Regular,Stream,0.0,1340,193.72,160.678,,8.742,33.58,3.317,2.26352,7.68,73.247,36.105,0.9418,0.2576,,7.54,,7.357,,,,8.272,100.672,
050707,LTM_ALTM,1998-05-11 00:00:00,EPI,Regular,Lake,0.0,1233,3.54,52.894,,4.23,16.04,5.493,0.5264,1.024,11.522,12.615,3.047,9.3702,,5.04,,5.109,,,,4.507,59.488,
1C1-078,LTM_ME,1998-05-11 00:00:00,EPI,Regular,Lake,,,41.8,48.4,,12.4,15.0,6.6,,5.4,24.7,32.6,,0.0,260.0,6.57,,6.2,5.97,11.0,,2.53,54.0,
041007,LTM_ALTM,1998-05-11 00:00:00,EPI,Regular,Lake,0.0,1220,-1.5,61.876,,5.64,20.25,4.252,2.21088,4.864,19.752,16.095,1.662,31.0086,,5.0,,5.028,,,,4.413,84.448,
020265,LTM_ALTM,1998-05-11 00:00:00,EPI,Regular,Lake,0.0,1500,4.03,45.409,,2.82,14.14,4.067,0.7896,0.512,9.053,11.745,0.9418,8.5974,,5.05,,5.134,,,,4.967,66.144,
1A3-065,LTM_ALTM,1998-05-11 00:00:00,EPI,Regular,Lake,0.5,1150,2.47,62.874,,7.332,18.25,2.304,2.31616,5.12,19.752,16.965,3.047,33.3753,,5.34,,5.293,,,,4.23,84.032,
050706,LTM_ALTM,1998-05-11 00:00:00,EPI,Regular,Lake,0.0,1205,2.83,50.898,,3.666,15.84,4.411,0.57904,1.024,9.876,12.18,1.662,17.6295,,5.01,,5.097,,,,4.967,69.056,
0143400680,LTM_CAT,1998-05-10 19:48:00,Stream,Regular,Stream,,,-31.8,26.52,,6.38,18.99,7.00348306509729,,5.63,19.16,6.7,,9.94,,,,4.54,,,,17.05,61.9,8.2
01364959,LTM_CAT,1998-05-10 18:52:00,Stream,Regular,Stream,,,-25.9,35.48,,6.99,17.42,4.83653615181359,,8.46,19.26,7.5,,8.58,,,,4.75,,,,19.61,76.0,
0143400680,LTM_CAT,1998-05-10 15:43:00,Stream,Regular,Stream,,,-29.1,27.24,,6.83,19.33,7.61482104251741,,6.76,18.92,6.5,,9.82,,,,4.55,,,,16.72,59.74,8.5
01364959,LTM_CAT,1998-05-10 15:08:00,Stream,Regular,Stream,,,-19.1,36.92,,6.98,16.93,5.45844343021859,,9.63,19.18,7.5,,9.44,,,,4.77,,,,18.73,71.48,
0143400680,LTM_CAT,1998-05-10 10:21:00,Stream,Regular,Stream,,,-26.0,29.36,,6.64,18.97,7.32884938746097,,6.38,21.02,7.3,,12.33,,,,4.56,,,,18.37,62.44,8.5
01434025,LTM_CAT,1998-05-10 09:05:00,Stream,Regular,Stream,,,3.0,76.18,,6.89,15.14,5.50648570742253,,6.37,25.84,7.9,,12.67,,,,5.59,,,,21.99,68.88,8.3
0143400680,LTM_CAT,1998-05-10 08:51:00,Stream,Regular,Stream,,,-27.7,30.32,,6.62,16.85,7.30771078549123,,6.94,21.92,7.2,,12.55,,,,4.61,,,,18.37,61.98,8.4
01364959,LTM_CAT,1998-05-10 07:22:00,Stream,Regular,Stream,,,-19.7,39.62,,7.52,17.1,5.05885178957483,,9.41,22.04,8.8,,10.6,,,,4.89,,,,22.16,74.82,
01434021,LTM_CAT,1998-05-10 06:26:00,Stream,Regular,Stream,,,-42.7,24.42,,5.95,,7.66310353110737,,5.53,14.06,6.0,,11.43,,,,4.46,,,,13.99,55.68,8.2
0143400680,LTM_CAT,1998-05-10 04:56:00,Stream,Regular,Stream,,,-24.3,35.96,,7.56,20.7,6.58755705020418,,7.25,26.56,9.8,,10.76,,,,4.62,,,,21.65,72.44,8.5
01364959,LTM_CAT,1998-05-10 03:43:00,Stream,Regular,Stream,,,-20.7,43.94,,8.92,18.1,4.14821042517415,,7.52,25.78,10.3,,9.56,,,,4.88,,,,25.82,86.76,
01434021,LTM_CAT,1998-05-10 02:45:00,Stream,Regular,Stream,,,-34.1,23.04,,6.34,21.3,5.72507806870046,,4.07,17.18,7.0,,11.31,,,,4.52,,,,19.02,71.06,8.2
01434025,LTM_CAT,1998-05-10 02:38:00,Stream,Regular,Stream,,,4.4,84.7,,9.09,15.42,3.561013692049,,6.88,30.88,11.1,,8.44,,,,5.88,,,,26.11,85.2,8.8
0143400680,LTM_CAT,1998-05-09 23:52:00,Stream,Regular,Stream,,,-13.7,47.48,,8.88,18.73,7.29714148450636,,5.42,32.4,10.5,,8.78,,,,4.82,,,,27.4,84.4,8.6
01364959,LTM_CAT,1998-05-09 21:15:00,Stream,Regular,Stream,,,-13.5,53.54,,10.56,16.57,3.58599567619505,,7.81,31.36,12.1,,8.4,,,,5.09,,,,29.08,95.8,
01434021,LTM_CAT,1998-05-09 21:06:00,Stream,Regular,Stream,,,-33.9,30.74,,7.87,21.1,3.87484986788374,,4.93,23.04,8.4,,10.12,,,,4.6,,,,24.44,87.4,8.2
01434025,LTM_CAT,1998-05-09 20:31:00,Stream,Regular,Stream,,,12.3,90.48,,9.83,16.49,3.33377372087437,,5.3,33.22,11.0,,8.87,,,,5.88,,,,27.68,92.52,9.0
ME-4474,LTM_ME,1998-05-08 00:00:00,EPI,Regular,Lake,,,-35.9,7.5,,39.8,20.0,5.8,,5.6,12.3,33.1,,0.0,250.0,4.72,,4.49,4.49,8.4,,0.06,35.0,
1E1-060,LTM_ME,1998-05-08 00:00:00,EPI,Regular,Lake,,,94.5,96.8,,63.1,21.0,5.0,,7.7,32.1,59.6,,0.0,190.0,7.1,,6.61,6.63,7.4,,1.91,35.0,
ME-4778,LTM_ME,1998-05-08 00:00:00,EPI,Regular,Lake,,,2.8,17.0,,32.1,10.0,2.4,,5.9,13.2,35.2,,0.0,240.0,5.84,,5.59,5.74,5.1,,0.39,36.0,
070859,LTM_ALTM,1998-05-07 00:00:00,EPI,Regular,Lake,0.0,1120,17.63,58.882,,6.768,16.24,2.146,2.00032,3.584,21.398,17.4,3.2132,17.7583,,6.14,,5.708,,,,4.138,81.952,
050215,LTM_ALTM,1998-05-07 00:00:00,EPI,Regular,Lake,0.0,1220,53.56,100.299,,15.792,20.36,4.707,1.94768,2.048,27.982,29.145,1.662,0.4508,,6.87,,6.294,,,,2.934,87.36,
1C1-107,LTM_VT,1998-05-07 00:00:00,EPI,Regular,Lake,1.0,,57.2,121.8,,11.3,21.0,,,5.0,24.7,25.4,,1.93921568627451,,,6.74,,,,3.2,,75.2,15.4
070728,LTM_ALTM,1998-05-07 00:00:00,EPI,Regular,Stream,0.0,1115,4.01,66.367,,9.024,18.7,1.846,2.15824,4.608,23.044,20.445,1.5512,15.3755,,5.55,,5.41,,,,4.879,104.624,
050649,LTM_ALTM,1998-05-07 00:00:00,EPI,Regular,Lake,0.0,1410,-21.39,55.389,,5.076,24.27,13.127,3.47424,4.096,25.513,13.92,1.662,-0.0161,,4.52,,4.515,,,,4.783,84.656,
1A2-078,LTM_ALTM,1998-05-07 00:00:00,EPI,Regular,Lake,0.0,1120,3.47,61.876,,9.024,18.75,1.928,2.1056,4.864,21.398,18.705,1.8282,16.905,,5.4,,5.356,,,,3.851,100.048,
1A2-066,LTM_ALTM,1998-05-07 00:00:00,EPI,Regular,Lake,0.0,1015,4.01,64.87,,8.46,18.3,1.846,1.78976,3.584,23.044,15.225,4.0442,22.5078,,5.46,,5.352,,,,3.227,94.64,
1A2-077,LTM_ALTM,1998-05-06 00:00:00,EPI,Regular,Lake,0.0,1055,94.57,135.728,,7.896,23.93,2.93,0.47376,2.048,24.69,31.755,1.5512,3.9123,,7.15,,6.869,,,,5.474,91.52,
1A1-017,LTM_ALTM,1998-05-06 00:00:00,IN,Regular,Lake,0.0,1130,-4.65,67.365,,6.204,22.62,4.332,3.31632,8.192,17.283,14.79,1.5512,30.59,,4.93,,4.933,,,,3.377,101.088,
1A1-052,LTM_ALTM,1998-05-06 00:00:00,EPI,Regular,Lake,0.0,1140,63.82,123.752,,7.614,23.13,4.467,4.00064,6.144,32.92,24.36,0.9972,7.8246,,6.89,,6.58,,,,4.779,97.136,
1A2-028,LTM_ALTM,1998-05-06 00:00:00,EPI,Regular,Lake,0.0,0835,60.92,140.219,,7.332,25.34,5.35,1.15808,3.072,33.743,22.62,1.1634,13.7816,,6.84,,6.526,,,,7.632,114.816,
04253660,LTM_ALTM,1998-05-06 00:00:00,EPI,Regular,Stream,0.0,1250,28.66,106.786,,6.204,22.02,4.47,4.79024,5.888,28.805,16.53,1.939,15.6975,,6.26,,6.098,,,,5.03,115.024,
WWW,LTM_PA,1998-05-06 00:00:00,Stream,Regular,Stream,,,29.44,181.21731904,,31.1892,37.2,2.946,,10.6752,87.238,32.886,0.1385,32.2141064014,,,,6.32,,,,3.876,208.5616,
1A1-087,LTM_ALTM,1998-05-06 00:00:00,IN,Regular,Lake,0.0,1350,104.68,194.61,,6.486,30.26,3.028,2.8952,5.632,32.92,10.44,5.3184,34.9048,,7.02,,6.844,,,,3.727,101.504,
LNN,LTM_PA,1998-05-06 00:00:00,Stream,Regular,Stream,,,-8.48,143.55297868,,20.7552,30.3,1.857,,10.9312,51.1083,19.749,0.1385,21.7373948106,,,,5.34,,,,3.921,191.3392,
1A1-102,LTM_ALTM,1998-05-06 00:00:00,EPI,Regular,Lake,0.0,0950,42.07,89.321,,6.486,16.69,2.393,0.5264,2.048,17.283,16.965,1.939,4.6851,,6.74,,6.538,,,,2.803,76.336,
04253630,LTM_ALTM,1998-05-06 00:00:00,EPI,Regular,Stream,0.0,1040,1.81,73.353,,5.922,21.62,4.757,3.36896,7.68,18.106,16.095,2.3268,27.2573,,5.07,,5.017,,,,3.928,100.672,
01434025,LTM_CAT,1998-05-05 23:41:00,Stream,Regular,Stream,,,16.0,83.84,,9.28,16.81,3.52630314676916,,5.2,30.84,10.3,,10.72,,,,5.87,,,,27.78,85.46,8.8
01434025,LTM_CAT,1998-05-05 07:30:00,Stream,Regular,Stream,,,7.8,92.74,,10.4,16.76,2.2500600528465,,4.78,32.98,11.3,,11.16,,,,5.9,,,,24.83,89.08,8.7
VT09,VTSSS,1998-05-05 00:00:00,Stream,Regular,Stream,,,7.84,46.11,,12.1,13.73,,,8.41,28.06,15.3,,5.78,,,,5.54,,,,53.39,67.47,10.0
060315A,LTM_ALTM,1998-05-05 00:00:00,EPI,Regular,Stream,0.0,1005,6.84,96.806,,7.614,24.4,8.988,3.21104,5.12,29.628,23.925,0.831,14.5705,,5.02,,5.03,,,,6.993,118.144,
STN,LTM_PA,1998-05-05 00:00:00,Stream,Regular,Stream,,,-14.37,70.0608689977982,,24.6468,30.8,3.228,,11.1616,59.6675,22.359,0.1385,0.04025,,,,4.9,,,,4.071,192.2128,
1A1-109,LTM_ALTM,1998-05-05 00:00:00,EPI,Regular,Lake,0.0,1130,63.92,120.758,,10.716,26.04,3.307,5.73776,9.728,36.212,30.885,0.6094,25.2609,,6.89,,6.512,,,,6.508,102.128,
1A1-059,LTM_ALTM,1998-05-05 00:00:00,EPI,Regular,Lake,0.0,1020,26.34,98.303,,7.896,22.38,6.854,3.47424,6.144,33.743,24.36,0.831,25.116,,5.85,,5.751,,,,7.194,109.408,
1A1-112,LTM_ALTM,1998-05-05 00:00:00,IN,Regular,Lake,0.0,1240,13.19,62.375,,5.076,16.09,4.861,3.73744,5.632,18.929,19.14,1.1634,4.3148,,5.71,,5.638,,,,2.392,79.456,
RBS,LTM_PA,1998-05-05 00:00:00,Stream,Regular,Stream,,,-22.76,69.7915364282436,,14.8614,27.4,5.16,,7.8592,56.3755,22.7505,0.1385,0.04025,,,,4.8,,,,3.927,167.2112,
