SITE_ID,PROGRAM_ID,DATE_SMP,SAMPLE_LOCATION,SAMPLE_TYPE,WATERBODY_TYPE,SAMPLE_DEPTH,TIME_SMP,ANC_UEQ_L,CA_UEQ_L,CHL_A_UG_L,CL_UEQ_L,COND_UM_CM,DOC_MG_L,F_UEQ_L,K_UEQ_L,MG_UEQ_L,NA_UEQ_L,NH4_UEQ_L,NO3_UEQ_L,N_TD_UEQ_L,PH_EQ,PH_FLD,PH_LAB,PH_STVL,P_TL_UEQ_L,SECCHI_M,SIO2_MG_L,SO4_UEQ_L,WTEMP_DEG_C
0143400680,LTM_CAT,2009-02-04 12:30:00,Stream,Regular,Stream,,,2.97310352325439,52.389591217041,,11.0921001434326,17.3099994659424,1.38690003746265,,4.55692863464355,41.2071685791016,14.8542556762695,0.186000004410744,19.6819000244141,,,,5.52981472015381,,,,39.4254570007324,83.9374008178711,0.6
04253712,LTM_ALTM,2009-02-04 00:00:00,EPI,Regular,Stream,0.0,1225,96.6,138.223,,12.45312,27.661,3.364,5.858832,9.472,46.088,49.155,0.554,22.36773,,7.17,,6.515,,,,8.94,95.93792,
1A1-111,LTM_ALTM,2009-02-04 00:00:00,IN,Regular,Lake,0.0,1133,-6.23,31.437,3.816457,8.47128,18.054,10.181,1.52656,8.192,9.876,14.79,8.1992,6.77971,,4.72,,4.75,,6.24,,4.64,49.38336,
VT42,VTSSS,2009-02-04 00:00:00,Stream,Regular,Stream,,,67.16,41.44,,21.23,13.2,,,6.82,24.2,48.41,0.0,4.94,,,,6.68,,,,126.59,21.67,2.0
VT77,VTSSS,2009-02-04 00:00:00,Stream,Regular,Stream,,,30.6,25.39,,18.96,15.0,,,21.64,41.06,35.17,0.0,0.0,,,,6.35,,,,90.51,69.9,2.0
1A1-105,LTM_ALTM,2009-02-04 00:00:00,EPI,Regular,Lake,0.0,1305,52.55,102.295,0.455809,7.3461,20.994,3.468,3.905888,7.68,34.566,33.495,0.8864,13.24386,,6.83,,6.127,,24.46,,6.14,85.24256,
04253635,LTM_ALTM,2009-02-04 00:00:00,EPI,Regular,Stream,0.0,1035,-21.41,34.431,,8.13006,20.733,7.834,2.252992,6.912,11.522,17.835,1.6066,15.76995,,4.58,,4.631,,,,5.56,61.54928,
040852,LTM_ALTM,2009-02-03 00:00:00,EPI,Regular,Lake,0.5,1234,-1.94,50.898,0.435805,5.58924,17.658,5.516,1.995056,2.56,20.575,15.66,0.4432,14.03276,,4.99,,4.93,,2.19,,5.18,74.09584,
1A1-089,LTM_ALTM,2009-02-03 00:00:00,EPI,Regular,Lake,0.5,1030,15.02,75.848,7.107091,7.98624,16.368,3.714,3.189984,6.4,21.398,17.4,1.4404,8.76645,,5.98,,5.692,,4.34,,3.15,80.94944,
1A2-066,LTM_ALTM,2009-02-03 00:00:00,EPI,Regular,Lake,0.5,1217,9.29,59.381,0.225764,8.53614,15.376,2.266,1.63184,3.84,23.867,17.4,1.6066,8.08542,,5.98,,5.581,,2.71,,3.03,83.02736,
1A3-065,LTM_ALTM,2009-02-03 00:00:00,EPI,Regular,Lake,0.5,1153,-2.33,45.908,0.345787,6.03762,17.658,3.367,2.542512,3.328,18.106,19.14,0.831,22.63821,,4.97,,4.975,,2.67,,4.7,72.488,
1A1-110,LTM_ALTM,2009-02-03 00:00:00,EPI,Regular,Lake,0.0,0928,40.25,94.81,0.46581,9.63312,20.138,4.237,4.55336,7.168,30.451,31.32,1.8836,14.30163,,6.68,,6.018,,5.89,,6.57,83.57232,
VT76,VTSSS,2009-02-03 00:00:00,Stream,Regular,Stream,,,8.14,13.03,,19.07,12.5,,,23.46,29.65,23.55,0.0,0.59,,,,5.76,,,,87.83,59.65,5.0
1A3-048,LTM_ALTM,2009-02-03 00:00:00,EPI,Regular,Lake,0.5,1129,70.05,109.281,0.405799,8.38104,25.395,2.784,4.63232,11.008,39.504,51.765,1.9944,35.05775,,7.11,,6.206,,4.16,,10.62,98.74176,
040850,LTM_ALTM,2009-02-03 00:00:00,EPI,Regular,Lake,0.5,1243,18.73,67.864,0.475812,6.66366,14.979,3.262,1.968736,4.352,27.159,14.355,1.1634,6.20977,,6.17,,5.701,,11.53,,2.04,70.52448,
040210,LTM_ALTM,2009-02-03 00:00:00,EPI,Regular,Lake,0.5,1055,-5.76,38.922,3.806455,7.0218,17.658,3.875,2.426704,6.4,10.699,14.79,2.77,10.02708,,4.84,,4.846,,2.76,,1.86,74.33712,
041007,LTM_ALTM,2009-02-03 00:00:00,EPI,Regular,Lake,0.5,1145,4.36,55.888,0.225764,5.922,18.253,4.403,2.489872,3.84,22.221,21.315,-0.1108,22.24698,,5.06,,4.994,,4.0,,5.64,80.22352,
070859,LTM_ALTM,2009-02-03 00:00:00,EPI,Regular,Lake,0.5,1207,4.68,43.413,1.105934,6.45216,14.582,2.979,1.884512,2.56,18.106,17.4,0.4986,11.78681,,5.28,,5.181,,2.73,,4.33,68.67744,
040186,LTM_ALTM,2009-02-03 00:00:00,EPI,Regular,Lake,0.5,1103,-20.69,18.463,1.566023,5.80356,19.542,5.461,1.252832,3.072,6.584,10.44,1.8282,11.16857,,4.53,,4.627,,2.36,,2.22,54.68944,
040576,LTM_ALTM,2009-02-03 00:00:00,EPI,Regular,Lake,0.5,1045,17.75,94.81,0.845884,6.29988,16.765,4.383,1.42128,4.096,16.46,13.92,1.4958,17.24793,,6.16,,5.619,,2.5,,2.83,72.94976,
1A3-001,LTM_ALTM,2009-02-03 00:00:00,EPI,Regular,Lake,0.5,1339,48.16,101.796,0.525822,7.04154,21.03,5.869,3.590048,7.424,41.15,30.885,0.9972,3.89459,,6.74,,5.985,,3.73,,6.07,95.888,
040707,LTM_ALTM,2009-02-03 00:00:00,EPI,Regular,Lake,0.5,1117,51.17,86.826,1.015917,7.77756,19.245,4.458,4.037488,7.68,30.451,34.8,2.9362,5.96827,,6.85,,5.933,,5.64,,6.21,77.6568,
040704,LTM_ALTM,2009-02-03 00:00:00,EPI,Regular,Lake,0.5,1121,14.59,41.916,0.725861,7.62246,13.789,3.672,2.379328,5.632,13.991,22.185,10.5814,4.85415,,5.98,,5.449,,3.27,,3.3,63.26112,
050669,LTM_ALTM,2009-02-03 00:00:00,EPI,Regular,Lake,0.5,1315,5.43,28.443,0.995913,6.39576,10.019,3.893,0.768544,7.936,12.345,7.395,8.0884,3.13628,,5.91,,5.365,,18.19,,0.36,32.4896,
040874,LTM_ALTM,2009-02-03 00:00:00,EPI,Regular,Lake,0.5,1255,-1.42,45.908,5.866852,6.90054,14.582,3.203,1.4476,4.352,16.46,16.095,2.3822,6.79259,,5.19,,5.144,,2.87,,3.4,68.36752,
VT22,VTSSS,2009-02-03 00:00:00,Stream,Regular,Stream,,,81.6,58.83,,25.0,19.6,,,8.96,43.03,65.44,0.0,2.31,,,,6.79,,,,160.15,59.22,3.0
VT23,VTSSS,2009-02-03 00:00:00,Stream,Regular,Stream,,,105.67,62.37,,28.79,20.0,,,11.62,39.28,75.43,0.0,0.0,,,,6.58,,,,176.41,40.98,3.0
020265,LTM_ALTM,2009-02-02 00:00:00,EPI,Regular,Lake,0.0,1255,64.87,109.281,0.135747,8.64894,21.13,2.195,0.847504,1.536,32.097,38.28,0.1108,24.50742,,7.04,,6.488,,2.4,,9.04,78.03328,
VT41,VTSSS,2009-02-02 00:00:00,Stream,Regular,Stream,,,17.08,40.85,,17.56,12.8,,,14.38,27.44,16.78,0.0,1.03,,,,6.02,,,,68.65,61.86,4.0
1A1-109,LTM_ALTM,2009-02-02 00:00:00,EPI,Regular,Lake,0.0,1112,79.85,132.734,0.385795,11.8017,25.296,3.918,5.7904,8.448,42.796,40.89,0.831,20.75934,,6.86,,6.325,,3.83,,7.99,95.0144,
050707,LTM_ALTM,2009-02-02 00:00:00,EPI,Regular,Lake,0.0,1205,-6.46,71.856,1.586026,7.01898,19.642,7.031,1.058064,2.048,16.46,18.705,0.9418,37.69654,,4.94,,4.991,,4.46,,5.97,69.368,
VT65,VTSSS,2009-02-02 00:00:00,Stream,Regular,Stream,,,58.74,41.99,,18.77,11.7,,,4.8,13.55,44.61,0.0,1.32,,,,6.43,,,,111.79,22.28,4.0
VT64,VTSSS,2009-02-02 00:00:00,Stream,Regular,Stream,,,59.55,35.49,,18.57,9.9,,,5.06,12.75,38.06,0.0,0.0,,,,6.6,,,,92.62,10.37,3.0
04253740,LTM_ALTM,2009-02-02 00:00:00,EPI,Regular,Stream,0.0,1130,36.27,90.818,,7.84524,18.848,3.746,3.679536,8.704,30.451,30.45,1.108,11.23941,,6.77,,6.396,,,,3.6,82.8464,
04253639,LTM_ALTM,2009-02-02 00:00:00,EPI,Regular,Stream,0.0,1235,21.97,67.864,,7.29534,16.566,8.981,3.674272,5.12,22.221,23.055,7.756,8.51368,,5.75,,5.505,,,,5.69,67.3816,
VT40,VTSSS,2009-02-02 00:00:00,Stream,Regular,Stream,,,13.1,16.37,,16.63,11.3,,,17.57,26.88,22.69,0.0,0.0,,,,5.88,,,,72.47,53.44,4.0
VT39,VTSSS,2009-02-02 00:00:00,Stream,Regular,Stream,,,-3.37,10.69,,16.73,11.9,,,12.35,17.97,16.13,0.29,0.58,,,,5.05,,,,70.56,51.66,4.0
050706,LTM_ALTM,2009-02-02 00:00:00,EPI,Regular,Lake,0.0,1120,9.87,76.846,0.655847,12.02166,19.146,4.528,1.321264,2.304,20.575,26.97,2.2714,28.97678,,5.56,,5.42,,4.2,,7.03,78.62192,
1A1-112,LTM_ALTM,2009-02-02 00:00:00,IN,Regular,Lake,0.0,1300,52.52,86.327,1.045922,7.64502,18.65,9.493,3.847984,6.656,26.336,26.535,11.4678,4.87669,,6.57,,5.568,,3.81,,6.06,65.77584,
1A1-102,LTM_ALTM,2009-02-02 00:00:00,EPI,Regular,Lake,0.0,1355,41.6,92.315,0.605837,7.18254,16.269,2.432,0.97384,1.792,19.752,21.315,2.1052,5.12141,,6.86,,6.214,,4.41,,3.25,70.15008,
VT46,VTSSS,2009-02-02 00:00:00,Stream,Regular,Stream,,,63.38,56.99,,26.23,15.5,,,4.13,19.43,56.07,0.0,0.0,,,,6.64,,,,116.59,41.9,5.0
VT08,VTSSS,2009-01-31 00:00:00,Stream,Regular,Stream,,,5.52,59.05,,14.72,15.0,,,6.72,27.19,15.6,0.3,10.98,,,,5.49,,,,53.06,74.34,2.0
VT07,VTSSS,2009-01-31 00:00:00,Stream,Regular,Stream,,,-7.16,53.98,,14.17,18.6,,,6.68,26.85,16.67,0.32,12.73,,,,4.94,,,,53.44,84.78,2.0
VT31,VTSSS,2009-01-31 00:00:00,Stream,Regular,Stream,,,-6.47,15.96,,19.15,12.2,,,5.47,24.02,13.25,0.29,0.0,,,,5.01,,,,57.81,49.05,2.0
VT09,VTSSS,2009-01-31 00:00:00,Stream,Regular,Stream,,,1.37,46.81,,15.29,14.2,,,6.97,28.21,14.04,0.0,6.42,,,,5.35,,,,53.25,70.39,3.0
VT12,VTSSS,2009-01-30 00:00:00,Stream,Regular,Stream,,,109.04,88.6,,15.54,19.7,,,10.61,71.57,12.59,0.0,5.31,,,,6.82,,,,57.24,46.07,1.0
VT26,VTSSS,2009-01-30 00:00:00,Stream,Regular,Stream,,,-4.61,61.21,,28.98,21.1,,,12.79,44.83,14.58,0.3,19.64,,,,5.06,,,,58.95,92.53,3.0
VT50,VTSSS,2009-01-30 00:00:00,Stream,Regular,Stream,,,-9.11,36.1,,18.21,24.1,,,11.25,55.38,14.62,0.3,3.85,,,,4.81,,,,66.75,130.28,0.5
VT11,VTSSS,2009-01-30 00:00:00,Stream,Regular,Stream,,,24.29,34.06,,14.33,11.3,,,9.75,34.04,12.49,0.0,6.06,,,,6.21,,,,65.48,42.19,2.0
VT75,VTSSS,2009-01-30 00:00:00,Stream,Regular,Stream,,,112.77,95.15,,33.93,23.8,,,3.22,72.49,49.31,0.0,13.94,,,,6.89,,,,117.58,51.27,2.0
VT80,VTSSS,2009-01-30 00:00:00,Stream,Regular,Stream,,,9.64,50.08,,17.77,19.0,,,11.29,65.62,19.15,0.29,4.55,,,,5.75,,,,77.81,109.88,0.5
VT29,VTSSS,2009-01-30 00:00:00,Stream,Regular,Stream,,,1.65,22.9,,16.01,9.9,,,6.62,24.08,10.4,0.29,1.83,,,,5.45,,,,48.89,42.94,3.0
VT10,VTSSS,2009-01-30 00:00:00,Stream,Regular,Stream,,,17.26,38.95,,39.22,14.4,,,9.11,35.14,29.0,0.0,0.73,,,,6.04,,,,60.66,52.99,0.5
VT28,VTSSS,2009-01-30 00:00:00,Stream,Regular,Stream,,,-3.17,23.82,,17.71,12.5,,,6.53,27.78,11.34,0.29,0.95,,,,5.1,,,,56.29,55.67,3.0
VT15,VTSSS,2009-01-30 00:00:00,Stream,Regular,Stream,,,21.59,32.75,,13.48,12.1,,,9.92,37.21,15.75,0.0,0.67,,,,6.19,,,,68.65,58.08,1.0
VT32,VTSSS,2009-01-30 00:00:00,Stream,Regular,Stream,,,2.81,62.07,,21.78,16.9,,,6.84,37.52,11.6,0.29,11.56,,,,5.45,,,,44.72,81.17,2.0
VT52,VTSSS,2009-01-30 00:00:00,Stream,Regular,Stream,,,52.09,109.41,,20.36,22.6,,,10.01,52.72,17.58,0.3,2.15,,,,6.49,,,,76.28,107.89,2.0
VT58,VTSSS,2009-01-30 00:00:00,Stream,Regular,Stream,,,73.51,52.21,,22.47,16.3,,,6.75,31.98,57.38,0.0,0.56,,,,6.6,,,,138.51,44.02,2.0
VT49,VTSSS,2009-01-30 00:00:00,Stream,Regular,Stream,,,52.01,93.75,,18.17,23.0,,,11.56,68.66,20.11,0.29,4.77,,,,6.48,,,,77.81,112.19,0.5
VT14,VTSSS,2009-01-30 00:00:00,Stream,Regular,Stream,,,19.92,31.61,,14.18,10.9,,,9.07,32.42,13.81,0.3,1.12,,,,6.22,,,,62.75,47.09,1.0
VT66,VTSSS,2009-01-30 00:00:00,Stream,Regular,Stream,,,126.86,101.64,,34.61,25.7,,,3.38,77.76,55.26,0.0,13.47,,,,6.89,,,,133.46,54.96,3.0
VT53,VTSSS,2009-01-29 00:00:00,Stream,Regular,Stream,,,13.39,32.51,,22.77,19.0,,,34.16,52.49,26.61,0.0,1.59,,,,5.94,,,,81.75,102.95,3.0
VT36,VTSSS,2009-01-29 00:00:00,Stream,Regular,Stream,,,2.33,29.32,,22.07,16.9,,,25.45,43.06,20.56,0.0,1.54,,,,5.46,,,,80.98,89.85,3.0
VT57,VTSSS,2009-01-29 00:00:00,Stream,Regular,Stream,,,18.71,57.5,,17.58,21.6,,,16.46,71.21,25.91,0.0,19.87,,,,6.1,,,,68.19,109.74,1.0
VT61,VTSSS,2009-01-29 00:00:00,Stream,Regular,Stream,,,211.49,142.85,,34.07,38.7,,,7.28,128.14,88.16,0.0,19.76,,,,6.78,,,,204.2,87.02,2.5
VT62,VTSSS,2009-01-29 00:00:00,Stream,Regular,Stream,,,82.95,58.1,,26.29,18.4,,,8.43,41.04,60.56,0.0,6.12,,,,6.62,,,,145.32,41.03,2.2
VT25,VTSSS,2009-01-29 00:00:00,Stream,Regular,Stream,,,5.16,29.64,,18.37,11.4,,,7.05,30.48,13.4,0.0,0.94,,,,5.51,,,,60.38,51.02,1.5
VT51,VTSSS,2009-01-29 00:00:00,Stream,Regular,Stream,,,151.66,124.09,,33.61,33.9,,,11.72,116.29,57.75,0.0,5.46,,,,6.94,,,,133.08,110.48,2.8
VT56,VTSSS,2009-01-29 00:00:00,Stream,Regular,Stream,,,1.78,25.4,,15.79,15.5,,,15.42,48.36,15.26,0.31,16.21,,,,5.46,,,,64.0,71.22,1.0
VT24,VTSSS,2009-01-29 00:00:00,Stream,Regular,Stream,,,24.26,58.7,,18.18,13.5,,,8.27,27.27,14.92,0.0,0.61,,,,6.19,,,,71.81,61.72,2.0
MAD2,VTSSS,2009-01-28 00:00:00,Stream,Regular,Stream,,,79.29,55.97,,24.31,21.3,0.56,,21.1,73.73,36.97,0.0,0.0,,,,6.57,,,,101.91,76.22,4.5
PAIN,VTSSS,2009-01-28 00:00:00,Stream,Regular,Stream,,,5.61,32.1,,22.54,19.9,0.65,,38.79,52.93,22.7,0.0,0.0,,,,5.65,,,,75.25,113.93,4.5
DR01,VTSSS,2009-01-28 00:00:00,Stream,Regular,Stream,,,4.12,25.98,,23.69,19.1,0.82,,38.0,48.49,24.37,0.31,0.71,,,,5.5,,,,86.54,103.91,3.0
WOR1,VTSSS,2009-01-28 00:00:00,Stream,Regular,Stream,,,22.01,32.98,,18.91,17.5,0.49,,32.45,50.62,20.17,0.0,5.58,,,,6.08,,,,69.9,83.74,4.5
STAN,VTSSS,2009-01-27 00:00:00,Stream,Regular,Stream,,,70.09,59.46,,22.06,17.2,0.41,,7.37,25.08,58.44,0.0,0.0,,,,6.72,,,,129.39,45.97,2.5
VT48,VTSSS,2009-01-27 00:00:00,Stream,Regular,Stream,,,42.3,34.76,,17.52,18.3,,,29.51,53.07,35.63,0.0,4.22,,,,6.35,,,,93.26,79.54,1.0
VT81,VTSSS,2009-01-26 00:00:00,Stream,Regular,Stream,,,38.84,16.04,,20.58,8.9,,,4.74,19.02,36.01,0.0,0.0,,,,6.37,,,,87.74,16.93,3.0
VT38,VTSSS,2009-01-26 00:00:00,Stream,Regular,Stream,,,49.61,75.81,,17.62,23.4,,,15.01,72.83,32.85,0.0,6.05,,,,6.49,,,,64.51,116.59,1.0
VT03,VTSSS,2009-01-26 00:00:00,Stream,Regular,Stream,,,49.64,54.73,,204.36,36.9,,,15.75,44.41,193.88,0.0,8.88,,,,6.43,,,,107.88,35.98,4.0
VT54,VTSSS,2009-01-26 00:00:00,Stream,Regular,Stream,,,49.38,85.13,,18.3,26.4,,,18.55,80.25,35.28,0.0,25.58,,,,6.51,,,,73.53,119.47,1.0
M003,VTSSS,2009-01-26 00:00:00,Stream,Regular,Stream,,,124.05,118.01,,14.54,26.6,,,8.32,105.83,11.56,2.39,9.38,,,,6.71,,,,35.39,82.32,2.0
VT01,VTSSS,2009-01-26 00:00:00,Stream,Regular,Stream,,,80.76,77.14,,12.43,19.3,,,8.24,32.41,53.5,0.0,40.57,,,,6.71,,,,130.34,29.26,4.0
VT67,VTSSS,2009-01-26 00:00:00,Stream,Regular,Stream,,,39.7,17.85,,20.64,8.9,,,4.72,19.44,35.87,0.0,0.0,,,,6.41,,,,87.35,17.07,3.0
VT33,VTSSS,2009-01-26 00:00:00,Stream,Regular,Stream,,,574.06,529.27,,16.04,65.6,,,10.81,91.05,19.62,0.0,0.0,,,,7.63,,,,92.1,67.39,2.0
VT78,VTSSS,2009-01-26 00:00:00,Stream,Regular,Stream,,,-4.34,29.47,,12.99,13.9,,,5.62,23.93,12.49,0.3,3.09,,,,5.01,,,,51.94,65.16,1.0
NFDR,VTSSS,2009-01-26 00:00:00,Stream,Regular,Stream,,,40.08,76.55,,31.69,23.5,0.49,,6.64,42.76,70.76,0.0,12.78,,,,6.36,,,,145.36,103.99,1.5
VT16,VTSSS,2009-01-26 00:00:00,Stream,Regular,Stream,,,16.18,55.26,,18.28,14.3,,,8.76,34.03,13.08,0.0,0.0,,,,6.05,,,,63.05,74.02,1.0
PINE,VTSSS,2009-01-26 00:00:00,Stream,Regular,Stream,,,165.88,116.37,,30.73,30.1,0.48,,4.01,96.35,65.93,0.0,8.3,,,,6.98,,,,173.06,66.96,2.0
VT05,VTSSS,2009-01-26 00:00:00,Stream,Regular,Stream,,,47.32,26.58,,11.43,13.0,,,16.16,38.58,29.58,0.0,0.62,,,,6.52,,,,95.37,48.09,3.0
VT44,VTSSS,2009-01-26 00:00:00,Stream,Regular,Stream,,,54.67,45.55,,23.52,13.8,,,5.65,18.57,50.45,0.0,1.23,,,,6.5,,,,117.03,39.1,3.0
VT43,VTSSS,2009-01-26 00:00:00,Stream,Regular,Stream,,,59.86,33.98,,19.29,10.1,,,4.91,11.84,41.52,0.0,0.0,,,,6.48,,,,99.92,11.24,2.0
VT18,VTSSS,2009-01-26 00:00:00,Stream,Regular,Stream,,,54.27,71.21,,11.86,20.9,,,15.6,58.48,32.17,0.0,18.35,,,,6.53,,,,82.15,86.96,0.5
VT19,VTSSS,2009-01-26 00:00:00,Stream,Regular,Stream,,,43.37,70.98,,11.91,20.3,,,15.79,57.44,24.84,0.0,30.85,,,,6.45,,,,77.15,77.94,2.0
VT04,VTSSS,2009-01-26 00:00:00,Stream,Regular,Stream,,,26.3,21.66,,11.12,11.6,,,7.74,14.74,51.07,0.0,3.93,,,,6.27,,,,123.68,48.33,2.0
VT63,VTSSS,2009-01-26 00:00:00,Stream,Regular,Stream,,,77.74,50.03,,22.47,14.0,,,5.4,19.46,53.4,0.0,0.0,,,,6.7,,,,121.52,24.41,2.0
VT02,VTSSS,2009-01-26 00:00:00,Stream,Regular,Stream,,,28.49,46.25,,12.24,15.1,,,10.21,22.99,44.61,0.0,30.97,,,,6.28,,,,116.01,48.89,3.0
VT06,VTSSS,2009-01-26 00:00:00,Stream,Regular,Stream,,,40.61,43.1,,11.61,15.7,,,12.82,48.83,27.28,0.0,11.99,,,,6.42,,,,82.71,61.75,4.0
VT34,VTSSS,2009-01-26 00:00:00,Stream,Regular,Stream,,,45.07,72.86,,17.81,16.6,,,7.55,39.59,17.85,0.0,0.68,,,,6.55,,,,73.34,71.31,1.5
01434021,LTM_CAT,2009-01-22 14:30:00,Stream,Regular,Stream,,,-0.80977588891983,46.732738494873,,8.26500034332276,18.2099990844727,1.39959996461926,,3.99437260627747,34.9081420898438,12.1455144882202,,15.2363996505737,,,,5.22356033325195,,,,37.8399696350098,91.5530014038086,0.9
01434025,LTM_CAT,2009-01-22 13:45:00,Stream,Regular,Stream,,,26.7192230224609,102.130722045898,,11.3843002319336,18.3600006103516,1.22780003800806,,3.73379325866699,37.1248893737793,14.6508226394653,,13.8459997177124,,,,6.36811256408691,,,,36.3890228271484,83.6042022705078,1.0
0143400680,LTM_CAT,2009-01-22 12:15:00,Stream,Regular,Stream,,,2.92125535011292,54.5198173522949,,9.84000015258789,17.3099994659424,1.38059996825527,,4.62581443786621,40.2935104370117,14.3978004455566,,17.1858005523682,,,,5.50406217575073,,,,39.5328102111816,82.9471969604492,0.7
