SITE_ID,PROGRAM_ID,DATE_SMP,SAMPLE_LOCATION,SAMPLE_TYPE,WATERBODY_TYPE,SAMPLE_DEPTH,TIME_SMP,ANC_UEQ_L,CA_UEQ_L,CHL_A_UG_L,CL_UEQ_L,COND_UM_CM,DOC_MG_L,F_UEQ_L,K_UEQ_L,MG_UEQ_L,NA_UEQ_L,NH4_UEQ_L,NO3_UEQ_L,N_TD_UEQ_L,PH_EQ,PH_FLD,PH_LAB,PH_STVL,P_TL_UEQ_L,SECCHI_M,SIO2_MG_L,SO4_UEQ_L,WTEMP_DEG_C
1A1-102,LTM_ALTM,2004-05-03 00:00:00,EPI,Regular,Lake,0.0,1250,41.84,86.327,,7.332,16.8,2.15,0.84224,2.048,18.106,22.62,3.6564,7.6797,,6.65,,6.425,,,,2.59,68.016,
060315A,LTM_ALTM,2004-05-03 00:00:00,EPI,Regular,Stream,0.0,1255,13.73,74.85,,9.024,22.3,6.362,3.57952,7.936,28.805,32.625,0.6648,13.1215,,5.53,,5.345,,,,5.16,108.16,
1A1-109,LTM_ALTM,2004-05-03 00:00:00,EPI,Regular,Lake,0.0,1045,60.1,110.279,,10.434,24.3,3.383,5.57984,9.984,34.566,37.845,1.5512,22.218,,6.87,,6.379,,,,6.54,92.56,
VT22,VTSSS,2004-05-03 00:00:00,Stream,Regular,Stream,,,107.93,63.67,,22.8,21.1,,,11.49,46.75,68.42,,3.62,,,,6.65,,,,181.84,51.94,11.0
1A2-028,LTM_ALTM,2004-05-03 00:00:00,EPI,Regular,Lake,0.0,1330,64.19,141.217,,9.024,26.4,4.428,1.00016,3.84,36.212,30.015,1.385,32.9728,,6.88,,6.524,,,,6.94,96.096,
1A1-103,LTM_ALTM,2004-05-03 00:00:00,EPI,Regular,Lake,0.0,1125,11.49,71.357,,10.152,19.1,4.643,3.31632,8.192,19.752,26.97,2.4376,18.5955,,5.62,,5.392,,,,4.62,79.872,
VT77,VTSSS,2004-05-03 00:00:00,Stream,Regular,Stream,,,32.28,23.55,,17.77,14.9,,,27.26,39.26,33.31,,0.7,,,,6.39,,,,97.58,62.78,13.0
041007,LTM_ALTM,2004-05-03 00:00:00,EPI,Regular,Lake,0.0,1335,2.09,56.886,,5.922,20.5,4.156,2.632,6.656,19.752,20.88,0.8864,37.1749,,4.94,,4.927,,,,4.6,73.424,
020188,LTM_ALTM,2004-05-03 00:00:00,EPI,Regular,Lake,0.5,1045,-3.6,25.449,,4.794,10.9,1.434,0.73696,6.656,14.814,3.045,1.7728,0.6601,,5.1,,5.054,,,,0.05,52.208,
VT23,VTSSS,2004-05-03 00:00:00,Stream,Regular,Stream,,,128.13,64.87,,27.32,20.8,,,14.16,41.4,74.16,,0.68,,,,6.57,,,,189.94,35.4,11.0
1A1-029,LTM_ALTM,2004-05-03 00:00:00,EPI,Regular,Lake,0.0,1015,94.41,119.261,,9.87,22.8,3.931,1.47392,7.68,37.035,38.28,2.0498,3.1717,,7.07,,6.716,,,,4.9,82.368,
1A1-107,LTM_ALTM,2004-05-03 00:00:00,EPI,Regular,Lake,0.5,0940,-39.75,22.954,,8.178,23.3,13.284,0.89488,2.816,22.221,9.135,1.108,0.322,,4.35,,4.333,,,,0.35,38.48,
1A1-112,LTM_ALTM,2004-05-03 00:00:00,IN,Regular,Lake,0.0,1155,6.45,53.393,,5.076,15.8,5.006,3.31632,6.656,16.46,22.185,1.4404,8.9999,,5.34,,5.219,,,,2.94,66.768,
1A1-059,LTM_ALTM,2004-05-03 00:00:00,EPI,Regular,Lake,0.0,1320,27.93,91.816,,8.742,22.2,6.747,3.73744,8.448,34.566,32.19,0.4986,22.8137,,5.98,,5.69,,,,7.14,93.808,
04253740,LTM_ALTM,2004-05-03 00:00:00,EPI,Regular,Stream,0.0,1035,31.25,82.834,,7.332,19.3,3.523,3.52688,8.704,26.336,30.015,1.108,20.5436,,6.49,,6.1,,,,3.7,77.792,
04253639,LTM_ALTM,2004-05-03 00:00:00,EPI,Regular,Stream,0.0,1145,3.53,51.896,,5.358,17.2,7.434,3.21104,7.68,16.46,21.315,3.7118,7.4543,,5.02,,4.955,,,,2.61,64.688,
ME-9998,LTM_ME,2004-05-03 00:00:00,EPI,Regular,Lake,,,-13.3,87.3,,65.6,32.0,23.1,,10.8,43.9,75.5,,0.0,,4.65,,4.59,4.61,,,,59.6,
1A3-065,LTM_ALTM,2004-05-03 00:00:00,EPI,Regular,Lake,0.0,1236,8.27,60.379,,8.178,16.9,2.64,2.68464,5.632,20.575,23.49,1.8282,24.7135,,5.62,,5.437,,,,4.01,71.552,
020197,LTM_ALTM,2004-05-03 00:00:00,EPI,Regular,Lake,0.5,1110,-1.39,15.968,,5.922,10.3,4.238,0.47376,4.352,6.584,4.35,16.343,3.6225,,5.09,,5.029,,,,0.21,29.952,
VT62,VTSSS,2004-04-30 00:00:00,Stream,Regular,Stream,,,91.17,59.48,,22.95,19.2,,,11.18,42.96,59.63,,0.68,,,,6.38,,,,155.76,48.53,8.9
VT26,VTSSS,2004-04-30 00:00:00,Stream,Regular,Stream,,,-0.64,48.8,,19.26,18.0,,,12.94,33.91,12.13,,8.67,,,,5.08,,,,63.91,89.94,
VT75,VTSSS,2004-04-30 00:00:00,Stream,Regular,Stream,,,132.27,101.65,,29.94,25.4,,,5.01,75.06,52.98,,14.53,,,,6.63,,,,134.53,50.5,12.6
VT61,VTSSS,2004-04-30 00:00:00,Stream,Regular,Stream,,,264.48,160.23,,28.58,42.9,,,9.65,144.44,94.04,,9.29,,,,6.69,,,,244.39,102.2,9.3
VT78,VTSSS,2004-04-30 00:00:00,Stream,Regular,Stream,,,-4.78,24.7,,9.94,13.2,,,5.82,21.48,10.0,,5.05,,,,4.96,,,,51.76,60.85,11.0
VT67,VTSSS,2004-04-30 00:00:00,Stream,Regular,Stream,,,47.33,21.51,,18.83,9.5,,,5.4,23.62,34.27,,0.68,,,,6.46,,,,79.13,16.87,10.5
VT32,VTSSS,2004-04-30 00:00:00,Stream,Regular,Stream,,,6.02,59.18,,17.51,16.9,,,8.75,35.8,10.82,,22.44,,,,5.34,,,,49.09,75.89,
VT31,VTSSS,2004-04-30 00:00:00,Stream,Regular,Stream,,,-3.17,13.92,,14.63,11.3,,,6.96,20.66,12.69,,0.66,,,,5.01,,,,60.99,47.18,
VT29,VTSSS,2004-04-30 00:00:00,Stream,Regular,Stream,,,6.02,19.86,,14.09,9.3,,,7.85,21.07,10.21,,2.1,,,,5.42,,,,49.12,38.98,11.0
VT51,VTSSS,2004-04-30 00:00:00,Stream,Regular,Stream,,,160.96,126.45,,25.22,35.7,,,17.66,118.59,62.07,,0.67,,,,6.6,,,,168.67,134.25,10.9
1C1-095,LTM_VT,2004-04-30 00:00:00,EPI,Regular,Lake,1.0,,4.0,61.9,,11.0,17.9,2.3,,8.2,21.4,27.8,,9.33529411764706,,,5.31,,,,3.0,3.41,67.2,10.3
VT58,VTSSS,2004-04-30 00:00:00,Stream,Regular,Stream,,,86.12,58.13,,21.19,17.9,,,10.23,35.64,57.15,,0.67,,,,6.31,,,,146.55,49.0,9.5
VT48,VTSSS,2004-04-30 00:00:00,Stream,Regular,Stream,,,45.72,22.36,,17.68,15.7,,,35.62,38.35,31.36,,0.67,,,,6.22,,,,116.25,62.84,12.0
VT81,VTSSS,2004-04-30 00:00:00,Stream,Regular,Stream,,,45.72,21.26,,18.8,9.5,,,5.43,23.54,34.62,,0.7,,,,6.42,,,,79.12,18.07,10.0
VT28,VTSSS,2004-04-30 00:00:00,Stream,Regular,Stream,,,1.88,19.76,,13.6,10.2,,,7.85,23.29,10.74,,0.96,,,,5.32,,,,62.35,47.18,
01364959,LTM_CAT,2004-04-29 10:15:00,Stream,Regular,Stream,,,-3.23566365242004,69.2399978637695,,13.8078002929688,20.2999992370605,1.16349998472288,,6.10353994369507,40.2400016784668,13.578929901123,1.40993404388428,46.7921981811523,,,,4.9885082244873,,,,32.8199996948242,95.3764038085938,7.3
VT11,VTSSS,2004-04-29 00:00:00,Stream,Regular,Stream,,,23.7,29.89,,13.86,10.6,,,11.04,29.46,12.08,,4.79,,,,6.12,,,,55.38,37.93,11.0
VT36,VTSSS,2004-04-29 00:00:00,Stream,Regular,Stream,,,3.5,27.74,,20.99,17.9,,,27.68,41.73,20.13,,2.95,,,,5.26,,,,85.66,97.59,10.6
VT53,VTSSS,2004-04-29 00:00:00,Stream,Regular,Stream,,,18.65,28.54,,22.11,18.2,,,37.62,44.2,25.66,,1.31,,,,5.94,,,,91.95,97.14,11.5
VT66,VTSSS,2004-04-29 00:00:00,Stream,Regular,Stream,,,153.38,108.73,,31.29,27.3,,,4.77,80.33,57.41,,5.77,,,,6.66,,,,147.01,51.81,12.2
VT10,VTSSS,2004-04-29 00:00:00,Stream,Regular,Stream,,,19.56,25.6,,15.96,10.7,,,11.76,27.32,17.52,,0.7,,,,6.08,,,,62.04,47.35,
1C1-093,LTM_VT,2004-04-29 00:00:00,EPI,Regular,Lake,0.5,,-4.6,45.4,,10.4,18.6,1.4,,11.0,18.1,21.8,,10.3049019607843,,,4.93,,,,2.5,3.13,63.3,8.8
1C1-110,LTM_VT,2004-04-29 00:00:00,EPI,Regular,Lake,1.0,,-11.4,31.4,,13.0,15.5,2.0,,3.3,15.6,16.1,,4.66764705882353,,,4.85,,,,5.8,1.63,48.3,5.1
VT04,VTSSS,2004-04-28 00:00:00,Stream,Regular,Stream,,,37.23,23.4,,10.49,12.4,,,10.83,15.72,52.8,,0.67,,,,6.33,,,,131.01,49.35,9.0
VT05,VTSSS,2004-04-28 00:00:00,Stream,Regular,Stream,,,49.86,22.21,,12.16,12.2,,,21.3,33.99,27.7,,0.67,,,,6.51,,,,101.23,42.38,
VT19,VTSSS,2004-04-28 00:00:00,Stream,Regular,Stream,,,43.19,71.36,,12.22,20.4,,,18.01,56.54,22.7,,22.03,,,,6.29,,,,81.72,72.55,9.0
VT01,VTSSS,2004-04-28 00:00:00,Stream,Regular,Stream,,,85.21,85.58,,14.2,20.8,,,9.52,33.91,51.45,,34.33,,,,6.27,,,,126.66,27.39,8.0
VT06,VTSSS,2004-04-28 00:00:00,Stream,Regular,Stream,,,43.9,37.08,,10.69,14.6,,,13.92,45.02,24.74,,5.44,,,,6.27,,,,84.28,52.47,6.0
VT18,VTSSS,2004-04-28 00:00:00,Stream,Regular,Stream,,,46.42,68.11,,11.61,19.6,,,16.63,55.14,24.09,,10.4,,,,6.32,,,,83.9,81.27,9.0
VT38,VTSSS,2004-04-28 00:00:00,Stream,Regular,Stream,,,59.96,77.2,,15.47,24.5,,,19.17,75.22,34.05,,6.38,,,,6.35,,,,84.08,122.53,9.0
PINE,VTSSS,2004-04-28 00:00:00,Stream,Regular,Stream,,,222.37,140.17,,25.27,35.2,0.42,,5.67,115.22,74.16,0.17,2.83,,,,6.68,,,,211.97,71.73,10.0
VT03,VTSSS,2004-04-28 00:00:00,Stream,Regular,Stream,,,60.87,34.18,,9.69,12.2,,,15.05,32.84,24.48,,0.67,,,,6.45,,,,93.34,32.34,7.0
VT02,VTSSS,2004-04-28 00:00:00,Stream,Regular,Stream,,,27.13,48.9,,11.93,15.8,,,11.76,23.7,41.75,,34.54,,,,6.27,,,,115.09,45.85,6.0
NFDR,VTSSS,2004-04-28 00:00:00,Stream,Regular,Stream,,,54.91,82.19,,25.27,25.1,0.42,,9.65,45.51,70.59,,20.25,,,,5.93,,,,159.36,99.01,9.0
01434025,LTM_CAT,2004-04-27 11:07:00,Stream,Regular,Stream,,,6.98499441146851,102.26000213623,,15.6440000534058,20.8999996185303,1.69029996396829,,6.5837345123291,35.2000007629395,15.7928409576416,4.11457681655884,46.2891006469727,,,,5.31687116622925,,,,26.8299999237061,75.0805969238281,6.3
DR01,VTSSS,2004-04-27 00:00:00,Stream,Regular,Stream,,,4.41,23.4,,21.97,18.7,0.76,,40.92,41.73,22.87,0.11,0.67,,,,5.35,,,,91.67,106.5,12.8
WOR1,VTSSS,2004-04-27 00:00:00,Stream,Regular,Stream,,,28.75,30.39,,18.66,18.6,0.38,,39.92,45.18,19.87,0.11,0.67,,,,5.33,,,,81.16,83.24,12.0
VT09,VTSSS,2004-04-27 00:00:00,Stream,Regular,Stream,,,4.41,42.47,,12.19,14.0,,,8.72,27.65,13.13,,4.76,,,,5.33,,,,58.1,64.69,10.0
STAN,VTSSS,2004-04-27 00:00:00,Stream,Regular,Stream,,,92.78,64.62,,21.56,17.7,0.42,,9.41,26.83,61.2,0.17,0.67,,,,6.16,,,,140.52,47.95,11.0
M002,VTSSS,2004-04-27 00:00:00,Stream,Regular,Stream,,,-18.32,18.81,,10.52,16.2,,,4.29,16.54,7.91,,4.3,,,,4.72,,,,42.78,57.57,11.0
VT45,VTSSS,2004-04-27 00:00:00,Stream,Regular,Stream,,,46.42,23.1,,20.79,15.3,,,27.08,46.91,31.7,,0.67,,,,6.39,,,,110.52,59.29,13.0
PAIN,VTSSS,2004-04-27 00:00:00,Stream,Regular,Stream,,,9.46,27.74,,21.39,19.1,0.64,,46.77,44.03,21.65,0.17,0.67,,,,5.78,,,,76.48,111.33,14.0
VT43,VTSSS,2004-04-27 00:00:00,Stream,Regular,Stream,,,65.01,34.78,,17.85,9.8,,,5.24,12.1,38.97,,0.67,,,,6.52,,,,101.23,9.67,10.0
VT44,VTSSS,2004-04-27 00:00:00,Stream,Regular,Stream,,,75.11,54.39,,19.64,14.9,,,7.17,20.66,52.28,,0.67,,,,6.57,,,,129.02,33.41,11.0
VT63,VTSSS,2004-04-27 00:00:00,Stream,Regular,Stream,,,92.78,54.59,,20.73,14.7,,,6.83,20.66,54.32,,0.67,,,,6.8,,,,138.79,22.8,12.0
M003,VTSSS,2004-04-27 00:00:00,Stream,Regular,Stream,,,168.53,173.15,,11.9,26.7,,,7.09,62.88,9.52,,15.04,,,,6.63,,,,33.12,54.17,11.0
MAD2,VTSSS,2004-04-27 00:00:00,Stream,Regular,Stream,,,109.65,57.83,,24.84,22.8,0.62,,27.6,78.76,43.32,,0.67,,,,6.52,,,,130.36,67.71,14.0
VT57,VTSSS,2004-04-26 00:00:00,Stream,Regular,Stream,,,27.13,55.24,,14.95,20.7,,,21.14,67.9,23.57,,22.32,,,,6.22,,,,79.88,102.24,11.0
VT50,VTSSS,2004-04-26 00:00:00,Stream,Regular,Stream,,,-12.36,42.57,,15.61,26.0,,,22.78,60.41,13.3,,27.25,,,,4.81,,,,66.88,115.87,12.0
VT54,VTSSS,2004-04-26 00:00:00,Stream,Regular,Stream,,,49.86,83.33,,16.56,26.2,,,23.44,78.27,30.05,,33.12,,,,5.76,,,,83.48,109.44,11.0
VT25,VTSSS,2004-04-26 00:00:00,Stream,Regular,Stream,,,11.98,22.8,,13.91,9.5,,,8.62,24.03,12.35,,0.68,,,,5.73,,,,59.18,41.74,14.0
VT37,VTSSS,2004-04-26 00:00:00,Stream,Regular,Stream,,,29.66,40.52,,13.68,16.1,,,17.98,49.79,21.87,,9.94,,,,6.18,,,,74.37,70.68,10.0
VT56,VTSSS,2004-04-26 00:00:00,Stream,Regular,Stream,,,6.02,22.26,,13.74,14.2,,,19.22,40.66,14.43,,5.24,,,,5.48,,,,71.27,77.6,11.0
VT16,VTSSS,2004-04-26 00:00:00,Stream,Regular,Stream,,,33.09,65.42,,17.74,16.2,,,14.53,36.71,15.13,,0.68,,,,6.22,,,,68.43,79.43,14.0
VT24,VTSSS,2004-04-26 00:00:00,Stream,Regular,Stream,,,25.52,47.01,,15.58,12.6,,,12.26,26.58,14.48,,0.68,,,,6.1,,,,75.66,58.39,13.0
VT49,VTSSS,2004-04-26 00:00:00,Stream,Regular,Stream,,,7.84,59.13,,15.84,22.3,,,23.41,61.07,14.56,,15.63,,,,5.43,,,,65.9,119.42,12.0
VT52,VTSSS,2004-04-26 00:00:00,Stream,Regular,Stream,,,24.61,83.93,,16.56,20.0,,,14.82,45.84,15.74,,0.67,,,,6.12,,,,72.15,116.23,11.5
VT80,VTSSS,2004-04-26 00:00:00,Stream,Regular,Stream,,,0.27,51.75,,15.55,23.6,,,23.33,57.78,13.52,,14.82,,,,5.04,,,,62.0,119.94,12.0
VT33,VTSSS,2004-04-25 00:00:00,Stream,Regular,Stream,,,265.9,250.35,,16.59,35.3,,,12.2,58.76,19.18,,0.68,,,,7.09,,,,86.16,55.32,14.5
VT34,VTSSS,2004-04-25 00:00:00,Stream,Regular,Stream,,,41.37,59.98,,16.7,14.6,,,10.57,34.9,18.26,,0.68,,,,6.5,,,,78.65,66.44,15.0
1C1-097,LTM_VT,2004-04-23 00:00:00,EPI,Regular,Lake,0.5,,21.8,52.9,,19.2,14.1,1.6,,4.9,23.0,30.5,,0.653921568627451,,,6.04,,,,6.5,2.89,62.7,10.7
1C1-090,LTM_VT,2004-04-22 00:00:00,EPI,Regular,Lake,1.0,,28.6,57.9,,15.8,15.0,3.8,,10.5,25.5,21.3,,1.78137254901961,,,5.72,,,,2.0,2.77,49.8,5.2
1C3-076,LTM_VT,2004-04-22 00:00:00,EPI,Regular,Lake,0.3,,0.0,70.9,,555.7,82.2,2.1,,10.5,21.4,513.3,,0.811764705882353,,,5.31,,,,0.8,1.2,55.4,14.3
1C1-112,LTM_VT,2004-04-22 00:00:00,EPI,Regular,Lake,0.5,,25.6,65.9,,11.3,15.2,2.9,,7.7,23.9,23.1,,1.93921568627451,,,5.88,,,,2.5,2.76,65.0,11.4
01434021,LTM_CAT,2004-04-21 11:15:00,Stream,Regular,Stream,,,-15.3608932495117,31.9400005340576,,8.67399978637695,20.6000003814697,1.96729994954153,,3.08999991416931,26.3400001525879,9.39999961853027,1.9317569732666,17.6819000244141,,,,4.63984155654907,,,,26.3600006103516,77.484001159668,5.8
01434025,LTM_CAT,2004-04-21 10:00:00,Stream,Regular,Stream,,,7.47036170959473,101.720001220703,,11.444299697876,19.5799999237061,1.33699998528002,,4.01999998092651,38.7000007629394,13.3999996185303,1.24199402332306,37.9575996398926,,,,5.34684038162231,,,,26.8099994659424,85.7015991210937,8.2
0143400680,LTM_CAT,2004-04-21 08:45:00,Stream,Regular,Stream,,,-13.8788375854492,48.9199981689453,,11.5699996948242,21.1000003814697,2.10250004134498,,4.57000017166138,39.4599990844727,12.6000003814697,2.48913192749023,32.0336990356445,,,,4.71530723571777,,,,29.4300003051758,81.2248001098633,6.7
1C1-091,LTM_VT,2004-04-20 00:00:00,EPI,Regular,Lake,1.0,,60.2,89.8,,11.8,17.4,6.2,,4.1,37.0,19.6,,1.28529411764706,,,6.01,,,,2.5,2.13,57.9,5.1
020265,LTM_ALTM,2004-04-15 00:00:00,EPI,Regular,Lake,0.0,1400,2.42,64.371,,5.076,18.2,3.224,1.10544,1.536,15.637,19.14,0.0554,38.6883,,5.16,,5.189,,,,5.26,68.64,
050706,LTM_ALTM,2004-04-15 00:00:00,EPI,Regular,Lake,0.0,1140,-5.69,54.391,,5.358,21.4,4.975,0.73696,2.56,13.168,14.79,2.4376,50.8438,,4.78,,4.82,,,,3.8,64.064,
050707,LTM_ALTM,2004-04-15 00:00:00,EPI,Regular,Lake,0.0,1235,-13.44,50.898,,4.794,23.6,5.588,0.68432,3.328,12.345,13.485,1.6066,58.3464,,4.67,,4.693,,,,3.22,58.448,
01364959,LTM_CAT,2004-04-14 09:30:00,Stream,Regular,Stream,,,-8.99760150909424,58.3800010681152,,10.8923997879028,23.1000003814697,1.85940000491448,,5.90999984741211,36.6199989318848,12.5,0.0,57.4048004150391,,,,4.73751783370972,,,,28.7800006866455,74.5449981689453,5.7
1A1-087,LTM_ALTM,2004-04-14 00:00:00,IN,Regular,Lake,0.0,1200,106.75,189.121,,7.332,29.5,3.67,2.78992,6.144,33.743,13.485,6.3156,31.3306,,7.08,,6.354,,,,3.93,92.144,
050215,LTM_ALTM,2004-04-14 00:00:00,EPI,Regular,Lake,0.0,1230,64.14,100.299,,14.664,19.6,5.285,1.5792,1.792,28.805,33.93,2.2714,2.5277,,6.76,,5.943,,,,4.81,64.064,
070728,LTM_ALTM,2004-04-14 00:00:00,EPI,Regular,Stream,0.0,1105,8.31,61.377,,10.716,18.8,2.454,2.52672,5.632,25.513,24.795,1.2188,24.1339,,5.52,,5.403,,,,4.77,84.656,
04253660,LTM_ALTM,2004-04-14 00:00:00,EPI,Regular,Stream,0.0,1050,13.74,82.335,,6.204,19.2,5.19,4.52704,8.192,24.69,15.66,1.0526,30.6705,,5.52,,5.4,,,,4.24,73.632,
1A2-078,LTM_ALTM,2004-04-14 00:00:00,EPI,Regular,Lake,0.0,1115,5.71,61.377,,10.998,19.1,2.477,2.52672,6.144,23.867,23.925,2.1052,23.4416,,5.54,,5.279,,,,4.3,82.784,
01434025,LTM_CAT,2004-04-13 09:20:00,Stream,Regular,Stream,,,17.7389469146729,103.379997253418,,13.3185997009277,20.6000003814697,1.49899999768351,,4.23000001907349,38.6800003051758,13.8000001907349,1.44779694080353,47.8497009277344,,,,5.73616361618042,,,,26.75,86.4453964233398,4.1
01434025,LTM_CAT,2004-04-13 04:45:00,Stream,Regular,Stream,,,11.8896570205688,101.779998779297,,13.5538997650146,20.1000003814697,2.05769993610002,,4.23999977111816,38.7000007629394,13.6000003814697,3.62688302993774,45.9528999328613,,,,5.48368978500366,,,,28.2900009155273,87.0774002075195,3.7
04253635,LTM_ALTM,2004-04-13 00:00:00,EPI,Regular,Stream,0.0,1020,-29.88,31.437,,6.204,27.7,5.978,2.3688,6.912,12.345,17.4,2.493,37.7545,,4.49,,4.519,,,,4.08,79.04,
1A1-105,LTM_ALTM,2004-04-13 00:00:00,EPI,Regular,Lake,0.0,1220,59.34,112.774,,9.306,24.7,3.192,4.05328,8.448,36.212,33.93,1.108,22.1214,,6.85,,6.032,,,,6.92,101.92,
04253712,LTM_ALTM,2004-04-13 00:00:00,EPI,Regular,Stream,0.0,1135,55.88,112.275,,9.024,24.8,3.606,5.10608,8.704,36.212,37.845,0.3878,23.7958,,6.73,,6.355,,,,6.97,100.256,
1A1-111,LTM_ALTM,2004-04-13 00:00:00,IN,Regular,Lake,0.0,1050,-25.42,30.439,,5.922,25.6,6.227,1.8424,6.912,11.522,16.095,5.0968,32.8118,,4.54,,4.521,,,,3.56,74.256,
1A2-077,LTM_ALTM,2004-04-08 00:00:00,EPI,Regular,Lake,0.0,1340,89.11,134.231,,6.486,23.1,3.358,0.42112,1.792,25.513,35.235,1.6066,9.6761,,7.15,,6.462,,,,5.94,82.16,
1A1-071,LTM_ALTM,2004-04-08 00:00:00,EPI,Regular,Lake,0.5,1140,141.73,164.67,,7.896,32.5,4.571,1.78976,8.704,74.893,40.89,1.2742,22.8298,,7.2,,6.451,,,,10.64,95.264,
030171,LTM_ALTM,2004-04-08 00:00:00,EPI,Regular,Lake,0.5,0950,-16.26,16.966,,5.64,15.7,7.145,0.84224,5.888,9.876,5.655,5.0968,9.0643,,4.67,,4.559,,,,0.23,27.248,
030172,LTM_ALTM,2004-04-08 00:00:00,EPI,Regular,Lake,0.5,1015,175.54,149.7,,5.358,26.5,6.934,0.89488,11.008,60.902,5.22,32.3536,3.7674,,7.32,,6.233,,,,0.92,33.696,
1A1-052,LTM_ALTM,2004-04-08 00:00:00,EPI,Regular,Lake,0.0,1245,50.16,124.251,,9.588,24.4,5.22,3.57952,5.888,35.389,29.145,2.1606,19.8191,,6.5,,5.851,,,,5.39,97.76,
040826,LTM_ALTM,2004-04-08 00:00:00,EPI,Regular,Lake,0.0,1040,30.08,91.816,,14.946,20.4,3.185,2.52672,6.144,27.159,28.71,1.9944,16.8728,,6.37,,5.797,,,,3.73,82.576,
030255,LTM_ALTM,2004-04-08 00:00:00,EPI,Regular,Stream,0.0,1125,165.95,169.66,,8.178,34.2,4.097,1.89504,8.96,81.477,42.195,1.385,21.0427,,7.33,,6.481,,,,10.99,97.552,
050649,LTM_ALTM,2004-04-08 00:00:00,EPI,Regular,Lake,0.0,1150,-38.86,30.439,,5.076,28.4,13.084,3.47424,6.144,22.221,17.4,1.4958,2.4633,,4.38,,4.339,,,,5.46,75.296,
020059,LTM_ALTM,2004-04-08 00:00:00,EPI,Regular,Lake,0.5,1245,36.54,100.299,,14.382,22.0,8.387,2.94784,8.448,44.442,29.145,2.7146,12.3004,,6.19,,5.735,,,,1.78,78.624,
020058,LTM_ALTM,2004-04-08 00:00:00,EPI,Regular,Lake,0.0,1230,2.89,70.858,,4.512,22.1,14.017,3.73744,11.264,31.274,21.75,1.3296,7.0518,,4.85,,4.774,,,,6.03,64.896,
01434021,LTM_CAT,2004-04-07 11:30:00,Stream,Regular,Stream,,,-16.246862411499,37.6599998474121,,9.49989986419678,23.0,1.79879992391351,,3.82999992370606,30.5599994659424,10.3000001907349,0.0,34.4931983947754,,,,4.60497188568115,,,,30.4300003051758,82.4395980834961,2.1
01434025,LTM_CAT,2004-04-07 10:45:00,Stream,Regular,Stream,,,9.68545722961426,104.919998168945,,10.9270000457764,20.6000003814697,1.4165999710116,,3.83999991416931,39.7999992370606,13.0,1.40111696720123,51.6481018066406,,,,5.29426193237305,,,,28.7600002288818,77.7073974609375,3.6
