SITE_ID,PROGRAM_ID,DATE_SMP,SAMPLE_LOCATION,SAMPLE_TYPE,WATERBODY_TYPE,SAMPLE_DEPTH,TIME_SMP,ANC_UEQ_L,CA_UEQ_L,CHL_A_UG_L,CL_UEQ_L,COND_UM_CM,DOC_MG_L,F_UEQ_L,K_UEQ_L,MG_UEQ_L,NA_UEQ_L,NH4_UEQ_L,NO3_UEQ_L,N_TD_UEQ_L,PH_EQ,PH_FLD,PH_LAB,PH_STVL,P_TL_UEQ_L,SECCHI_M,SIO2_MG_L,SO4_UEQ_L,WTEMP_DEG_C
VT57,VTSSS,2020-10-29 00:00:00,Stream,Regular,Stream,,,60.27,55.27,,15.4,20.7,,,27.59,67.38,24.39,0.0,23.59,,,,6.36,,,,5.11,66.49,13.6
VT56,VTSSS,2020-10-29 00:00:00,Stream,Regular,Stream,,,13.66,19.86,,12.0,12.3,,,24.05,34.58,13.39,0.0,5.79,,,,5.86,,,,4.5,53.68,13.5
VT54,VTSSS,2020-10-29 00:00:00,Stream,Regular,Stream,,,123.42,101.04,,17.91,28.9,,,29.26,92.65,40.43,0.0,26.61,,,,6.79,,,,5.67,73.37,12.6
VT37,VTSSS,2020-10-29 00:00:00,Stream,Regular,Stream,,,47.22,39.99,,13.84,15.6,,,21.05,48.54,22.09,0.0,7.17,,,,6.36,,,,4.91,55.45,12.9
VT40,VTSSS,2020-10-28 00:00:00,Stream,Regular,Stream,,,19.31,13.72,,16.34,10.9,,,23.16,22.59,23.81,0.0,0.0,,,,6.15,,,,5.48,45.64,14.0
VT61,VTSSS,2020-10-28 00:00:00,Stream,Regular,Stream,,,384.91,196.45,,31.92,48.7,,,14.7,168.98,107.3,0.0,0.0,,,,7.37,,,,15.17,56.72,
VT31,VTSSS,2020-10-28 00:00:00,Stream,Regular,Stream,,,3.13,16.22,,13.38,9.1,,,7.93,21.15,12.39,-0.01,0.0,,,,5.41,,,,4.79,36.83,
VT77,VTSSS,2020-10-28 00:00:00,Stream,Regular,Stream,,,58.68,27.22,,17.49,16.1,,,30.47,45.21,35.63,0.0,0.0,,,,6.56,,,,6.36,55.38,16.0
VT80,VTSSS,2020-10-28 00:00:00,Stream,Regular,Stream,,,49.94,40.1,,14.24,15.3,,,14.04,56.33,23.34,0.0,0.0,,,,6.52,,,,6.11,61.61,13.0
VT32,VTSSS,2020-10-28 00:00:00,Stream,Regular,Stream,,,15.82,49.56,,14.58,13.5,,,8.33,35.66,11.09,0.0,1.29,,,,5.95,,,,3.82,67.15,12.0
VT43,VTSSS,2020-10-28 00:00:00,Stream,Regular,Stream,,,72.05,40.15,,16.85,11.2,,,8.26,15.02,42.81,0.0,0.0,,,,6.72,,,,6.63,10.28,13.5
VT49,VTSSS,2020-10-28 00:00:00,Stream,Regular,Stream,,,83.71,71.07,,14.88,19.1,,,15.74,60.39,23.83,0.0,0.0,,,,6.69,,,,6.09,65.68,13.0
VT51,VTSSS,2020-10-28 00:00:00,Stream,Regular,Stream,,,286.76,164.55,,30.9,41.8,,,19.97,149.31,71.62,0.0,0.0,,,,7.18,,,,10.67,78.83,
VT22,VTSSS,2020-10-28 00:00:00,Stream,Regular,Stream,,,146.03,73.28,,22.55,23.0,,,15.69,53.89,75.83,0.0,0.0,,,,6.86,,,,11.58,40.73,13.5
VT23,VTSSS,2020-10-28 00:00:00,Stream,Regular,Stream,,,153.11,72.21,,25.66,22.5,,,19.38,45.1,81.91,0.0,0.0,,,,6.99,,,,12.24,30.35,14.0
VT39,VTSSS,2020-10-28 00:00:00,Stream,Regular,Stream,,,-1.35,11.03,,15.3,10.6,,,15.94,16.54,16.74,0.0,0.0,,,,5.25,,,,4.87,46.34,13.0
VT48,VTSSS,2020-10-28 00:00:00,Stream,Regular,Stream,,,74.17,31.66,,18.2,18.5,,,42.06,49.5,36.84,0.0,0.0,,,,6.65,,,,8.34,60.29,14.0
VT63,VTSSS,2020-10-28 00:00:00,Stream,Regular,Stream,,,113.2,65.59,,19.74,16.6,,,11.83,25.42,58.3,0.0,0.0,,,,6.84,,,,8.33,20.56,14.5
VT45,VTSSS,2020-10-28 00:00:00,Stream,Regular,Stream,,,60.96,30.14,,23.28,17.9,,,32.53,55.8,36.41,0.0,0.0,,,,6.61,,,,7.28,62.79,15.5
VT44,VTSSS,2020-10-28 00:00:00,Stream,Regular,Stream,,,76.56,57.65,,18.17,16.1,,,10.51,22.13,55.21,0.0,0.0,,,,6.09,,,,7.8,33.43,14.5
MAD2,VTSSS,2020-10-27 00:00:00,Stream,Regular,Stream,,,156.33,72.37,,27.16,26.4,0.99,,31.57,96.34,46.38,0.0,0.0,,,,6.82,,,,8.37,54.22,13.2
1C3-076,LTM_VT,2020-10-27 00:00:00,EPI,Regular,Lake,0.2,11:03,-4.4,107.784,,1528.44,194.0,3.0,,13.056,37.6934,1426.8,,1.43,,5.13,5.03,,5.03,5.0,,0.84,37.024,10.3
VT28,VTSSS,2020-10-27 00:00:00,Stream,Regular,Stream,,,14.99,20.35,,11.37,7.9,,,7.34,21.64,11.18,0.0,0.0,,,,5.97,,,,5.4,28.23,13.0
VT38,VTSSS,2020-10-27 00:00:00,Stream,Regular,Stream,,,97.15,74.24,,14.9,22.7,,,19.99,71.15,34.0,0.0,0.0,,,,6.67,,,,5.17,80.27,13.0
VT53,VTSSS,2020-10-27 00:00:00,Stream,Regular,Stream,,,27.91,29.81,,24.11,18.5,,,43.82,44.95,26.75,0.0,0.0,,,,6.27,,,,6.6,87.13,
WOR1,VTSSS,2020-10-27 00:00:00,Stream,Regular,Stream,,,40.28,31.45,,19.52,17.4,0.67,,39.4,47.41,21.63,0.0,0.0,,,,6.2,,,,5.39,73.04,13.1
VT36,VTSSS,2020-10-27 00:00:00,Stream,Regular,Stream,,,8.63,20.46,,20.49,14.5,,,31.78,32.04,20.82,0.0,0.0,,,,5.81,,,,5.94,72.21,
PAIN,VTSSS,2020-10-27 00:00:00,Stream,Regular,Stream,,,14.24,25.75,,22.0,18.4,1.01,,45.7,42.87,22.57,0.0,0.0,,,,5.96,,,,6.45,95.31,14.8
VT52,VTSSS,2020-10-27 00:00:00,Stream,Regular,Stream,,,149.5,147.98,,17.36,26.2,,,13.25,62.2,20.31,0.0,0.0,,,,6.86,,,,6.05,68.45,13.0
DR01,VTSSS,2020-10-27 00:00:00,Stream,Regular,Stream,,,19.51,20.11,,22.89,18.1,1.8,,52.37,37.0,24.35,0.0,0.0,,,,5.85,,,,6.71,85.86,12.9
VT26,VTSSS,2020-10-27 00:00:00,Stream,Regular,Stream,,,0.45,35.39,,15.9,12.8,,,9.0,26.71,12.42,0.0,0.0,,,,5.3,,,,4.73,66.11,13.0
1C1-090,LTM_VT,2020-10-27 00:00:00,EPI,Regular,Lake,1.0,12:28,53.6,59.381,,10.2366,10.9,4.1,,10.24,23.9493,23.925,,1.43,,6.66,6.4,,6.59,7.5,,1.77,23.92,10.8
VT65,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,81.06,51.79,,18.0,13.5,,,10.19,17.39,46.71,0.0,0.0,,,,6.63,,,,7.23,19.12,12.0
VT50,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,-2.42,22.29,,15.51,16.3,,,13.37,42.83,15.77,0.0,0.0,,,,5.08,,,,5.36,86.41,13.0
M004,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,87.53,125.94,,12.19,19.0,,,12.81,29.65,31.25,0.0,0.0,,,,6.57,,,,5.56,53.83,13.5
VT06,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,82.91,46.64,,10.12,16.8,,,19.1,53.9,28.64,0.0,0.0,,,,6.64,,,,5.57,48.27,14.0
VT11,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,38.46,30.68,,13.36,10.6,,,15.35,30.82,12.21,0.0,0.0,,,,6.46,,,,5.0,32.31,11.0
STAN,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,103.7,71.87,,21.34,19.1,0.84,,13.51,29.91,62.93,0.0,0.0,,,,6.75,,,,8.84,41.46,12.5
VT29,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,11.83,21.73,,13.57,9.6,,,11.68,23.24,10.37,0.0,2.24,,,,5.52,,,,3.61,31.18,12.5
VT24,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,33.26,51.75,,13.11,12.4,,,12.03,24.4,13.86,0.0,0.0,,,,6.33,,,,5.94,51.54,12.0
VT02,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,52.37,38.07,,9.96,13.4,,,13.53,20.66,45.84,0.0,4.19,,,,6.5,,,,8.09,45.02,12.0
VT04,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,48.44,33.19,,14.06,12.5,,,13.18,17.72,50.66,0.0,0.67,,,,6.4,,,,8.1,36.31,13.0
VT58,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,106.54,59.67,,21.91,18.0,,,13.25,36.32,60.63,0.0,0.0,,,,6.81,,,,9.64,32.38,13.5
VT01,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,115.46,79.56,,10.71,19.4,,,11.44,34.14,56.6,0.0,17.33,,,,6.87,,,,8.94,28.93,12.0
VT03,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,84.08,40.71,,10.45,14.3,,,19.7,39.71,31.85,0.0,0.0,,,,6.71,,,,7.19,27.3,12.0
VT62,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,121.34,61.96,,26.83,19.5,,,15.02,44.87,65.11,0.0,0.0,,,,6.81,,,,10.32,27.77,13.0
NFDR,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,88.84,77.03,,27.56,23.7,0.97,,12.21,43.37,75.38,0.0,5.27,,,,6.64,,,,10.2,78.14,11.4
VT25,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,11.72,18.98,,13.47,8.6,,,10.2,22.52,12.74,0.0,0.0,,,,5.91,,,,5.0,35.62,11.5
VT81,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,44.23,18.55,,16.48,9.4,,,7.98,22.9,34.32,0.0,0.0,,,,6.53,,,,5.58,17.03,13.5
1C1-112,LTM_VT,2020-10-26 00:00:00,EPI,Regular,Lake,1.0,15:02,95.2,98.303,,16.2996,17.1,7.4,,11.264,35.2244,31.755,,1.43,,7.13,6.38,,6.63,14.9,,2.86,32.448,
VT78,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,12.07,31.85,,9.74,10.4,,,10.02,24.54,12.97,0.0,0.0,,,,5.84,,,,3.97,49.5,13.5
VT05,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,73.99,29.41,,11.49,15.1,,,27.63,44.89,31.73,0.0,0.0,,,,6.59,,,,7.2,38.31,13.0
VT16,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,39.49,58.77,,16.09,14.5,,,16.56,30.11,14.11,0.0,0.0,,,,6.41,,,,5.08,57.73,
VT15,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,44.15,36.74,,14.46,13.1,,,18.57,37.79,16.55,0.0,0.0,,,,6.41,,,,5.56,45.93,12.5
VT12,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,195.52,124.48,,14.87,26.1,,,19.8,95.57,12.72,0.0,0.0,,,,7.01,,,,4.44,34.0,11.5
VT42,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,88.26,47.97,,18.71,14.7,,,11.43,27.77,50.12,0.0,3.99,,,,6.73,,,,8.24,18.05,12.0
1C1-095,LTM_VT,2020-10-26 00:00:00,EPI,Regular,Lake,1.0,12:04,35.8,122.255,,13.7052,12.9,4.4,,7.68,22.4679,38.715,,1.9278,,6.77,6.25,,6.28,12.8,,4.52,52.208,8.9
VT14,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,34.49,30.99,,14.85,11.0,,,16.49,31.55,13.86,0.0,0.0,,,,6.35,,,,5.19,35.92,12.5
VT64,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,74.59,41.63,,18.03,11.6,,,10.58,17.28,39.47,0.0,0.0,,,,6.65,,,,6.46,9.85,12.0
VT75,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,166.73,111.85,,35.22,26.8,,,6.13,81.65,55.05,0.0,4.7,,,,7.03,,,,8.27,36.28,12.0
PINE,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,290.51,159.65,,29.99,38.0,0.74,,9.08,128.55,80.59,0.0,0.84,,,,7.24,,,,13.14,48.19,12.8
VT46,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,85.58,65.78,,22.6,16.9,,,8.4,22.2,58.89,0.0,0.0,,,,6.66,,,,8.08,37.07,14.0
VT66,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,190.04,117.9,,27.96,27.9,,,6.37,86.37,59.61,0.0,1.96,,,,7.05,,,,9.19,37.06,13.0
M003,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,69.26,69.37,,6.46,13.8,,,4.81,47.22,7.86,0.0,0.0,,,,6.67,,,,1.69,41.01,15.0
M002,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,-7.41,13.76,,10.91,11.2,,,7.41,14.88,8.54,0.0,0.0,,,,4.91,,,,3.61,38.34,13.0
VT10,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,39.51,33.57,,12.61,11.9,,,17.13,34.22,12.82,0.0,0.0,,,,6.38,,,,4.95,41.88,12.0
VT41,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,19.33,25.84,,16.46,11.5,,,19.79,25.03,17.97,0.0,0.0,,,,6.1,,,,4.99,48.48,12.0
VT76,VTSSS,2020-10-26 00:00:00,Stream,Regular,Stream,,,25.23,12.15,,18.69,11.8,,,30.73,27.38,23.78,0.0,0.0,,,,6.17,,,,6.84,45.68,15.0
VT18,VTSSS,2020-10-25 00:00:00,Stream,Regular,Stream,,,152.62,92.39,,12.86,25.7,,,27.14,79.25,40.74,0.0,2.87,,,,6.82,,,,5.82,58.96,10.0
VT19,VTSSS,2020-10-25 00:00:00,Stream,Regular,Stream,,,115.16,84.13,,12.06,22.7,,,24.15,69.68,28.5,0.0,7.3,,,,6.7,,,,5.66,61.98,10.0
ME-9999,LTM_ME,2020-10-24 00:00:00,EPI,Regular,Lake,,,52.0,49.3,,33.7,15.78,3.41,,5.7,20.9,70.0,2.0,0.3,174.6,6.93,,6.24,6.31,5.3,,0.67,28.0,11.9
ME-4575,LTM_ME,2020-10-23 00:00:00,EPI,Regular,Lake,,,55.3,64.2,,55.9,19.04,4.43,,8.8,30.5,92.3,2.8,2.9,157.8,6.9,,6.32,6.35,4.2,,2.22,36.6,12.2
1E1-060,LTM_ME,2020-10-23 00:00:00,EPI,Regular,Lake,,,106.9,101.4,,38.1,20.01,4.73,,6.5,28.9,55.0,0.8,0.1,172.3,7.14,,6.56,6.65,4.2,,1.14,18.1,12.2
ME-4474,LTM_ME,2020-10-23 00:00:00,EPI,Regular,Lake,,,-23.1,13.1,,37.4,17.68,7.85,,5.0,13.8,37.8,2.0,0.2,222.1,4.62,,4.55,4.6,7.9,,0.24,14.8,12.3
ME-4778,LTM_ME,2020-10-23 00:00:00,EPI,Regular,Lake,,,4.7,16.6,,22.6,7.55,2.65,,4.1,8.5,22.9,0.9,0.1,165.0,5.66,,5.27,5.43,3.4,,0.07,12.2,13.0
1E1-135,LTM_ME,2020-10-22 00:00:00,EPI,Regular,Lake,,,76.4,68.9,,63.5,21.05,2.79,,5.4,28.1,88.3,1.6,0.1,167.1,7.09,,6.41,6.45,3.5,,0.85,29.7,13.7
1E1-133,LTM_ME,2020-10-22 00:00:00,EPI,Annual,Lake,,,62.2,56.0,,67.2,20.46,2.76,,6.7,29.0,99.5,1.5,1.1,142.3,6.99,,6.37,6.44,3.9,,1.62,30.4,13.1
1E1-132,LTM_ME,2020-10-22 00:00:00,EPI,Annual,Lake,,,24.9,33.4,,71.8,17.97,2.03,,4.4,21.1,90.6,0.4,0.1,103.1,6.54,,5.89,6.21,3.4,,1.94,34.3,14.0
1E1-131,LTM_ME,2020-10-22 00:00:00,EPI,Annual,Lake,,,25.1,28.7,,58.7,14.85,1.8,,3.5,17.8,78.2,1.5,0.2,131.9,6.66,,6.05,6.06,3.9,,0.12,21.8,12.7
1E1-134,LTM_ME,2020-10-22 00:00:00,EPI,Regular,Lake,,,-5.4,26.6,,87.5,22.08,5.49,,4.1,19.8,100.5,0.7,0.0,166.5,4.95,,4.87,4.81,2.4,,2.11,39.2,13.0
ME-9998,LTM_ME,2020-10-21 00:00:00,EPI,Regular,Lake,,,9.3,69.9,,49.2,25.12,16.24,,7.3,35.9,68.6,2.1,1.4,354.4,4.8,,4.72,4.71,8.3,,4.16,43.4,12.6
ME-0441,LTM_ME,2020-10-21 00:00:00,EPI,Regular,Lake,,,87.7,76.2,,38.3,19.34,4.44,,5.3,30.9,75.0,1.4,0.1,159.5,7.01,,6.44,6.57,6.7,,3.02,34.8,12.3
1C1-100,LTM_VT,2020-10-20 00:00:00,EPI,Regular,Lake,0.5,10:36,18.6,57.884,,14.2974,12.2,13.1,,6.912,23.7024,18.705,,1.43,,5.44,5.35,,5.36,15.4,,3.57,25.792,9.0
1E2-060,LTM_ME,2020-10-20 00:00:00,EPI,Regular,Lake,,,121.5,197.7,,19.8,26.53,11.59,,4.4,57.0,35.4,0.5,0.9,338.0,7.12,,6.43,6.3,5.7,,2.24,23.9,9.0
ME-2068,LTM_ME,2020-10-20 00:00:00,EPI,Regular,Lake,,,210.5,165.7,,17.7,29.94,2.37,,25.1,33.5,73.5,1.0,0.1,142.3,7.52,,6.8,6.94,4.6,,6.82,39.0,9.8
1C1-078,LTM_ME,2020-10-19 00:00:00,EPI,Regular,Lake,,,94.7,101.0,,17.4,18.75,10.21,,8.9,50.0,48.3,1.1,0.0,267.5,7.05,,6.35,6.33,6.4,,2.49,35.3,9.1
1C1-110,LTM_VT,2020-10-19 00:00:00,EPI,Regular,Lake,1.0,12:12,14.6,23.952,,11.4774,6.38,2.8,,2.304,12.345,15.66,,1.43,,6.32,5.86,,5.84,9.6,,0.88,23.504,9.5
1C1-097,LTM_VT,2020-10-19 00:00:00,EPI,Regular,Lake,1.0,10:22,44.0,44.411,,19.317,11.4,2.9,,5.12,22.0564,34.365,,1.43,,7.04,6.73,,6.78,9.3,,1.69,34.528,12.8
1C1-091,LTM_VT,2020-10-15 00:00:00,EPI,Regular,Lake,1.0,10:25,51.0,58.383,,6.9936,10.5,5.7,,1.5872,31.274,16.53,,1.43,,6.74,6.2,,6.32,12.3,,0.37,26.832,10.9
040576,LTM_ALTM,2020-09-30 00:00:00,EPI,Regular,Lake,0.0,10:12,44.1992149353027,83.3404083251953,1.55999994277954,5.43179988861084,13.6300001144409,4.54574938927002,,5.3458890914917,18.2516345977783,20.1673145294189,1.19000005722046,0.922999978065491,,6.91452741622925,,6.32147741317749,,5.0,,0.633560068453789,37.7977981567383,
1A1-089,LTM_ALTM,2020-09-30 00:00:00,EPI,Regular,Lake,0.5,13:30,42.266429901123,62.9745788574219,3.58999991416931,5.85599994659424,12.5100002288818,3.9258428836853,,5.42523813247681,20.1571025848389,19.9088153839111,0.625999987125397,0.763599991798401,,6.71102476119995,,6.26631927490234,,3.0,,2.38272650240135,42.334400177002,
01434021,LTM_CAT,2020-09-30 00:00:00,Stream,Regular,Stream,,,12.5513410568237,31.8573207855225,,27.010799407959,19.2299995422363,7.89278561450806,,6.67634439468384,25.8522834777832,18.9673881530762,10.3000001907349,22.4855995178223,,,,5.0456109046936,,,,55.6705932617188,46.671199798584,11.81
01434025,LTM_CAT,2020-09-29 00:00:00,Stream,Regular,Stream,,,59.9800834655762,91.1133728027344,,19.4328994750977,16.9899997711182,1.41551540748825,,6.459153175354,35.1606674194336,20.8186435699463,2.61999988555908,9.29549980163574,,,,6.57884836196899,,,,42.2155799865723,45.6525993347168,
040852,LTM_ALTM,2020-09-28 00:00:00,EPI,Regular,Lake,0.5,11:21,18.0138301849365,40.3342475891113,1.29999995231628,5.2726001739502,10.4399995803833,5.4482592208313,,3.59652185440063,20.1019649505615,21.803918838501,1.44000005722046,0.258799999952316,,6.44071674346924,,5.98980569839478,,5.0,,0.797138706522846,32.0974006652832,
040850,LTM_ALTM,2020-09-28 00:00:00,EPI,Regular,Lake,0.5,13:25,5.53910446166992,54.8800964355469,2.4300000667572,5.65089988708496,11.3800001144409,3.50153800233459,,3.8605272769928,26.0880641937256,18.173433303833,0.949999988079071,0.0,,6.71681070327759,,6.2759313583374,,6.0,,0.953347996395492,38.8521995544434,
01434021,LTM_CAT,2020-09-27 00:00:00,Stream,Regular,Stream,,,2.85448551177978,33.5910720825195,,12.0749998092651,16.2299995422363,1.66451815144348,,2.65858697891235,27.7692852020264,13.4226856231689,4.09000015258789,12.207200050354,,,,5.00878620147705,,,,42.3528480529785,62.9690017700195,10.4
040874,LTM_ALTM,2020-09-23 00:00:00,EPI,Regular,Lake,0.5,11:30,38.0713310241699,42.3436660766602,0.910000026226044,6.00409984588623,10.0699996948242,3.40753690095825,,3.89555883407593,18.8992309570313,19.8379898071289,2.02999997138977,0.460700005292892,,6.59185552597046,,6.08655261993408,,3.0,,1.78239336539783,33.4710006713867,
01434025,LTM_CAT,2020-09-22 00:00:00,Stream,Regular,Stream,,,49.2143516540527,85.7295455932617,,16.2201995849609,15.7600002288818,1.17351279624176,,4.22794580459595,32.7993469238281,18.0911674499512,1.4099999666214,11.3031997680664,,,,6.4839334487915,,,,39.7730445861816,46.5807991027832,9.4
1A3-065,LTM_ALTM,2020-09-22 00:00:00,EPI,Regular,Lake,0.0,09:52,55.0840034484863,51.4959907531738,1.12000000476837,6.36409997940063,11.0900001525879,3.52393820708008,,4.24247980117798,19.6163368225098,22.7138385772705,1.79999995231628,1.7315000295639,,6.65370178222656,,6.21368837356567,,81.0,,1.80759771891918,35.9738006591797,
041007,LTM_ALTM,2020-09-22 00:00:00,EPI,Regular,Lake,0.0,10:44,29.2835063934326,64.9944610595703,3.47000002861023,5.64919996261597,13.6700000762939,5.39935872313843,,5.61988019943237,26.7740936279297,29.1920490264893,2.16000008583069,0.879999995231629,,6.7957558631897,,6.34091663360596,,7.0,,3.49409283392258,37.2350006103516,
020138,LTM_ALTM,2020-09-21 00:00:00,EPI,Regular,Lake,0.0,12:58,-30.3612384796143,27.2845878601074,6.46999979019165,4.43249988555908,14.2200002670288,11.8044281033142,,4.78645753860474,10.2938108444214,5.92893218994141,1.19000005722046,0.0,,4.75489377975464,,4.74156045913696,,11.0,,0.222998190864944,12.6829996109009,
1A1-107,LTM_ALTM,2020-09-21 00:00:00,EPI,Regular,Lake,0.5,13:45,-40.7433547973633,19.8439826965332,24.3700008392334,10.6107997894287,20.6000003814697,16.7886831353516,,5.49863767623901,21.6913528442383,13.5468835830688,1.69000005722046,0.0,,4.56988954544067,,4.55895233154297,,37.0,,0.483873793167973,13.6233997344971,
030255,LTM_ALTM,2020-09-17 00:00:00,EPI,Regular,Stream,0.0,11:53,259.271453857422,197.398071289062,,7.07180023193359,33.7000007629395,3.63693951157837,,10.3148307800293,101.828804016113,54.9373664855957,0.684000015258789,0.0,,7.45913648605347,,7.01245450973511,,,,6.3344301426979,60.8135986328125,
030172,LTM_ALTM,2020-09-17 00:00:00,EPI,Regular,Lake,0.5,10:10,26.4883975982666,45.9801750183106,6.71999979019165,4.64349985122681,7.26999998092651,6.99297643106689,,8.39721012115479,21.4727573394775,4.35922002792358,0.925000011920929,0.0,,6.68695449829102,,6.03072023391724,,16.0,,0.0238110331246734,3.05320000648499,
020059,LTM_ALTM,2020-09-17 00:00:00,EPI,Regular,Lake,0.5,08:15,88.9109344482422,91.5835723876953,4.51999998092651,16.9841003417969,17.8400001525879,8.76349538776245,,8.0613956451416,44.8307991027832,37.9077529907227,0.552999973297119,0.0,,6.94148635864258,,6.44358348846436,,10.0,,0.566669515746975,25.632999420166,
1A1-102,LTM_ALTM,2020-09-16 00:00:00,EPI,Regular,Lake,0.0,14:50,43.8272972106934,65.3560943603516,2.20000004768372,8.88659954071045,12.039999961853,3.05643321885681,,2.6170551776886,18.3666954040527,27.0513591766357,0.612999975681305,0.0,,6.84726762771606,,6.39468002319336,,12.0,,1.69132099290447,34.234001159668,
050707,LTM_ALTM,2020-09-16 00:00:00,EPI,Regular,Lake,0.0,12:25,25.9440879821777,50.7799758911133,1.37000000476837,5.12919998168945,10.5,7.51068202540893,,2.28926730155945,14.8376064300537,17.6749439239502,7.38999986648559,9.29819965362549,,6.32827806472778,,5.83270978927612,,9.0,,4.86186742128754,17.2451992034912,
