SITE_ID,PROGRAM_ID,DATE_SMP,SAMPLE_LOCATION,SAMPLE_TYPE,WATERBODY_TYPE,SAMPLE_DEPTH,TIME_SMP,ANC_UEQ_L,CA_UEQ_L,CHL_A_UG_L,CL_UEQ_L,COND_UM_CM,DOC_MG_L,F_UEQ_L,K_UEQ_L,MG_UEQ_L,NA_UEQ_L,NH4_UEQ_L,NO3_UEQ_L,N_TD_UEQ_L,PH_EQ,PH_FLD,PH_LAB,PH_STVL,P_TL_UEQ_L,SECCHI_M,SIO2_MG_L,SO4_UEQ_L,WTEMP_DEG_C
1A2-077,LTM_ALTM,1990-11-04 00:00:00,OUT,Regular,Lake,,,73.3,168.2,,8.9,28.8,4.0,0.6,2.9,32.1,40.1,0.6,0.1,,,6.9,,,,,5.94,115.6,7.0
1A1-103,LTM_ALTM,1990-11-03 00:00:00,OUT,Regular,Lake,,,4.6,91.8,,12.6,26.4,4.0,4.0,11.6,25.2,18.1,2.2,23.8,,,5.25,,,,,3.35,116.7,7.0
1A1-110,LTM_ALTM,1990-11-03 00:00:00,OUT,Regular,Lake,,,14.8,104.3,,17.0,23.1,3.9,4.7,11.3,31.3,30.2,2.5,22.9,,,5.77,,,,,4.31,119.4,7.0
1A1-107,LTM_ALTM,1990-11-03 00:00:00,EPI,Regular,Lake,,,-71.4,37.9,,9.6,37.5,19.1,1.0,7.2,20.6,7.6,1.4,0.1,,,4.19,,,,,0.93,57.9,10.5
1A1-109,LTM_ALTM,1990-11-03 00:00:00,OUT,Regular,Lake,,,79.9,148.2,,15.4,28.2,4.2,8.5,13.4,46.9,40.4,1.8,18.0,,,6.46,,,,,6.5,120.6,6.0
1A1-102,LTM_ALTM,1990-11-03 00:00:00,OUT,Regular,Lake,,,43.2,106.8,,8.4,24.2,3.0,0.9,2.5,23.0,21.6,0.7,2.5,,,6.46,,,,,0.45,94.8,7.0
1A1-106,LTM_ALTM,1990-11-03 00:00:00,OUT,Regular,Lake,,,1.7,92.8,,11.1,22.2,3.8,4.3,10.4,26.3,25.8,2.5,23.5,,,5.3,,,,,3.56,116.6,7.0
1C1-091,LTM_VT,1990-11-02 00:00:00,EPI,Regular,Lake,1.0,,41.2,85.8,,8.4,15.5,,,4.2,38.3,20.8,,0.0,,,6.4,,,,1.5,,69.1,5.6
01364959,LTM_CAT,1990-11-02 00:00:00,Stream,Regular,Stream,,,2.8,79.8,,18.4,23.8,1.2,,6.7,51.0,15.7,,30.0,,,5.46,,,,,2.59,120.8,8.0
VT16,VTSSS,1990-10-31 00:00:00,Stream,Regular,Stream,,,22.18,50.25,,18.72,15.16,,,12.18,33.58,12.74,,0.88,,,,6.12,,,,73.42,75.18,11.0
VT22,VTSSS,1990-10-31 00:00:00,Stream,Regular,Stream,,,113.79,66.42,,27.14,22.37,,,12.26,49.38,63.76,,7.51,,,,6.27,,,,179.88,49.77,9.0
VT23,VTSSS,1990-10-31 00:00:00,Stream,Regular,Stream,,,121.47,58.28,,27.14,20.62,,,14.71,37.94,67.59,,0.91,,,,6.33,,,,186.22,35.68,10.0
VT42,VTSSS,1990-10-31 00:00:00,Stream,Regular,Stream,,,76.12,40.87,,19.09,14.23,,,8.54,24.03,43.06,,9.75,,,,6.64,,,,130.78,16.55,10.0
VT58,VTSSS,1990-10-30 00:00:00,Stream,Regular,Stream,,,82.58,51.1,,24.24,17.53,,,8.28,31.77,52.06,,1.3,,,,6.13,,,,150.0,35.59,8.5
VT66,VTSSS,1990-10-30 00:00:00,Stream,Regular,Stream,,,128.94,106.84,,30.14,27.84,,,4.35,80.74,50.41,,36.04,,,,6.45,,,,149.17,46.3,9.5
VT31,VTSSS,1990-10-30 00:00:00,Stream,Regular,Stream,,,1.78,15.12,,19.12,12.99,,,7.46,23.21,12.74,,0.93,,,,4.98,,,,71.25,46.48,8.0
VT32,VTSSS,1990-10-30 00:00:00,Stream,Regular,Stream,,,9.46,54.44,,23.81,17.53,,,10.02,32.59,13.96,,13.93,,,,5.4,,,,57.84,72.46,6.7
VT28,VTSSS,1990-10-30 00:00:00,Stream,Regular,Stream,,,7.03,20.96,,15.03,11.13,,,7.43,22.72,11.17,,0.93,,,,5.38,,,,76.71,42.11,9.0
VT29,VTSSS,1990-10-30 00:00:00,Stream,Regular,Stream,,,9.46,18.51,,15.09,9.79,,,8.25,20.33,10.21,,0.93,,,,5.3,,,,56.34,35.21,6.7
VT38,VTSSS,1990-10-30 00:00:00,Stream,Regular,Stream,,,76.12,84.53,,17.48,28.66,,,19.32,80.08,33.14,,0.94,,,,6.62,,,,84.1,129.77,7.0
VT24,VTSSS,1990-10-30 00:00:00,Stream,Regular,Stream,,,25.52,44.36,,17.16,13.3,,,11.07,26.09,14.17,,0.91,,,,6.08,,,,85.96,56.67,6.0
VT75,VTSSS,1990-10-30 00:00:00,Stream,Regular,Stream,,,124.09,98.45,,29.53,25.26,,,3.64,74.07,45.32,,25.26,,,,6.47,,,,134.11,46.88,8.0
STAN,VTSSS,1990-10-30 00:00:00,Stream,Regular,Stream,,,88.64,58.53,,23.58,17.94,,,8.91,25.1,56.19,,0.93,,,,6.19,,,,138.45,35.33,10.0
1C1-095,LTM_VT,1990-10-30 00:00:00,EPI,Regular,Lake,1.0,,4.6,73.4,,14.0,20.6,,,11.3,24.9,33.5,,6.78725490196078,,,5.28,,,,3.5,,94.5,3.3
VT26,VTSSS,1990-10-30 00:00:00,Stream,Regular,Stream,,,5.32,50.05,,23.03,16.91,,,11.94,34.9,13.04,,0.93,,,,5.31,,,,72.2,91.21,7.8
VT62,VTSSS,1990-10-30 00:00:00,Stream,Regular,Stream,,,85.31,49.65,,26.05,17.63,,,8.65,37.28,54.11,,3.31,,,,6.28,,,,162.73,33.88,7.0
VT25,VTSSS,1990-10-30 00:00:00,Stream,Regular,Stream,,,10.27,19.71,,15.98,10.1,,,7.77,22.88,12.22,,0.88,,,,5.62,,,,70.45,40.01,
NFDR,VTSSS,1990-10-30 00:00:00,Stream,Regular,Stream,,,55.72,89.52,,31.63,26.81,,,9.59,51.27,72.16,,38.21,,,,6.26,,,,171.11,98.56,8.0
VT05,VTSSS,1990-10-29 00:00:00,Stream,Regular,Stream,,,67.23,32.04,,14.0,14.85,,,20.06,43.54,28.27,,0.84,,,,6.66,,,,110.16,38.06,5.0
VT48,VTSSS,1990-10-29 00:00:00,Stream,Regular,Stream,,,55.72,27.55,,19.0,17.73,,,34.99,45.27,32.05,,0.94,,,,6.44,,,,121.45,71.39,8.0
DR01,VTSSS,1990-10-29 00:00:00,Stream,Regular,Stream,,,9.36,22.11,,24.96,19.59,,,45.14,47.24,23.05,0.0,0.87,,,,5.4,,,,95.19,107.06,9.0
MAD2,VTSSS,1990-10-29 00:00:00,Stream,Regular,Stream,,,93.79,52.74,,34.59,13.2,,,26.89,81.15,37.88,,3.37,,,,6.44,,,,125.75,63.64,8.5
VT15,VTSSS,1990-10-29 00:00:00,Stream,Regular,Stream,,,22.89,27.94,,14.57,11.44,,,11.7,28.15,14.39,,0.87,,,,5.94,,,,84.94,44.14,8.5
VT51,VTSSS,1990-10-29 00:00:00,Stream,Regular,Stream,,,181.97,148.65,,33.85,42.06,,,16.53,138.02,63.33,,37.47,,,,6.58,,,,173.37,115.89,9.0
VT02,VTSSS,1990-10-29 00:00:00,Stream,Regular,Stream,,,30.57,52.84,,12.73,20.62,,,12.31,24.44,42.45,,38.9,,,,6.2,,,,125.53,48.12,5.0
VT11,VTSSS,1990-10-29 00:00:00,Stream,Regular,Stream,,,37.33,33.33,,16.04,12.27,,,11.94,33.66,12.3,,5.3,,,,5.45,,,,72.2,38.16,7.0
VT41,VTSSS,1990-10-29 00:00:00,Stream,Regular,Stream,,,7.03,24.85,,17.14,13.82,,,16.48,31.19,17.22,0.0,0.87,,,,5.35,,,,72.13,66.79,7.0
VT06,VTSSS,1990-10-29 00:00:00,Stream,Regular,Stream,,,60.77,44.01,,11.93,16.39,,,14.71,49.05,24.66,,15.26,,,,6.36,,,,88.48,45.49,4.0
VT14,VTSSS,1990-10-29 00:00:00,Stream,Regular,Stream,,,22.99,27.84,,15.29,11.55,,,11.99,32.26,13.78,,0.87,,,,6.08,,,,76.88,45.32,8.5
VT10,VTSSS,1990-10-29 00:00:00,Stream,Regular,Stream,,,22.89,29.19,,13.91,11.55,,,11.76,30.2,12.96,,0.85,,,,6.19,,,,72.63,48.87,6.0
VT61,VTSSS,1990-10-29 00:00:00,Stream,Regular,Stream,,,255.19,162.08,,32.47,47.01,,,10.25,147.15,87.25,,44.68,,,,6.69,,,,246.06,85.17,9.3
VT01,VTSSS,1990-10-29 00:00:00,Stream,Regular,Stream,,,79.25,82.34,,12.04,20.83,,,10.17,32.02,50.1,,53.39,,,,6.27,,,,131.54,30.62,5.0
VT53,VTSSS,1990-10-29 00:00:00,Stream,Regular,Stream,,,16.12,28.59,,25.48,20.83,,,40.55,50.29,24.05,,2.18,,,,5.54,,,,98.56,105.99,8.5
0143400680,LTM_CAT,1990-10-29 00:00:00,Stream,Regular,Stream,,,-13.3,58.4,,17.8,25.6,2.0,,6.1,51.8,13.5,,26.4,,,4.84,,,,,2.46,115.8,
VT36,VTSSS,1990-10-29 00:00:00,Stream,Regular,Stream,,,7.03,27.25,,27.06,19.8,,,27.63,46.25,21.09,,0.94,,,,5.2,,,,89.69,99.69,8.5
VT04,VTSSS,1990-10-29 00:00:00,Stream,Regular,Stream,,,38.04,27.3,,12.13,13.4,,,10.49,16.63,49.58,,4.37,,,,6.06,,,,136.02,45.98,7.0
WOR1,VTSSS,1990-10-29 00:00:00,Stream,Regular,Stream,,,27.13,30.84,,22.69,19.38,,,38.39,53.25,20.35,0.06,12.06,,,,5.97,,,,83.38,77.82,9.5
PAIN,VTSSS,1990-10-29 00:00:00,Stream,Regular,Stream,,,16.23,28.89,,25.19,21.86,,,46.96,54.48,22.57,,1.39,,,,5.31,,,,95.67,116.23,9.0
VT12,VTSSS,1990-10-29 00:00:00,Stream,Regular,Stream,,,116.32,76.95,,14.92,18.56,,,15.82,67.4,12.96,,0.87,,,,6.68,,,,71.38,42.79,8.0
VT07,VTSSS,1990-10-29 00:00:00,Stream,Regular,Stream,,,7.74,62.53,,15.35,19.07,,,8.09,29.88,17.57,,10.47,,,,4.98,,,,63.08,91.36,
VT08,VTSSS,1990-10-29 00:00:00,Stream,Regular,Stream,,,20.57,69.06,,15.32,,,,7.04,31.44,17.44,,3.96,,,,5.58,,,,65.75,87.14,
VT03,VTSSS,1990-10-29 00:00:00,Stream,Regular,Stream,,,60.97,34.18,,10.09,12.68,,,14.79,31.36,24.74,,0.82,,,,6.41,,,,106.39,26.87,5.0
VT09,VTSSS,1990-10-29 00:00:00,Stream,Regular,Stream,,,15.32,54.44,,15.32,15.47,,,8.54,30.37,15.78,,1.27,,,,5.6,,,,66.49,79.81,
VT34,VTSSS,1990-10-28 00:00:00,Stream,Regular,Stream,,,38.85,61.68,,16.44,16.81,,,11.86,36.21,16.78,,0.94,,,,6.26,,,,80.06,74.28,10.0
VT44,VTSSS,1990-10-28 00:00:00,Stream,Regular,Stream,,,76.02,48.75,,19.75,15.67,,,7.64,19.75,46.8,,0.94,,,,6.16,,,,130.59,30.99,10.5
VT33,VTSSS,1990-10-28 00:00:00,Stream,Regular,Stream,,,145.81,141.67,,15.01,24.02,,,12.18,41.56,16.13,,0.94,,,,6.81,,,,83.15,53.82,11.0
VT43,VTSSS,1990-10-28 00:00:00,Stream,Regular,Stream,,,45.62,28.59,,17.8,9.79,,,5.11,11.03,34.53,,0.94,,,,6.19,,,,98.95,9.41,9.5
VT63,VTSSS,1990-10-28 00:00:00,Stream,Regular,Stream,,,94.7,51.95,,20.9,15.36,,,7.01,20.16,48.45,,0.93,,,,6.15,,,,132.09,19.29,10.0
VT19,VTSSS,1990-10-27 00:00:00,Stream,Regular,Stream,,,60.97,75.45,,13.83,23.2,,,19.69,63.45,25.53,,42.29,,,,6.31,,,,90.64,69.89,6.0
VT18,VTSSS,1990-10-27 00:00:00,Stream,Regular,Stream,,,70.06,77.5,,13.74,23.3,,,18.93,64.11,28.75,,24.61,,,,6.53,,,,90.87,84.01,5.0
01434105,LTM_CAT,1990-10-27 00:00:00,Stream,Regular,Stream,,,61.2,177.1,,20.3,29.5,1.8,,6.4,21.0,12.2,,34.3,,,6.45,,,,,2.37,123.8,
VT45,VTSSS,1990-10-27 00:00:00,Stream,Regular,Stream,,,35.52,23.2,,30.37,18.56,,,30.98,47.65,37.66,,3.28,,,,6.18,,,,107.07,69.57,11.5
VT46,VTSSS,1990-10-25 00:00:00,Stream,Regular,Stream,,,69.76,55.89,,23.06,15.77,,,4.16,19.18,49.02,,1.59,,,,6.16,,,,123.39,36.28,11.1
VT67,VTSSS,1990-10-25 00:00:00,Stream,Regular,Stream,,,24.71,15.67,,18.8,9.59,,,5.4,20.66,28.48,,0.93,,,,6.07,,,,82.62,24.24,11.0
VT57,VTSSS,1990-10-25 00:00:00,Stream,Regular,Stream,,,30.67,61.28,,18.4,24.95,,,24.7,77.77,24.74,,18.38,,,,5.95,,,,86.57,129.28,13.0
VT54,VTSSS,1990-10-25 00:00:00,Stream,Regular,Stream,,,54.91,85.33,,19.92,28.87,,,24.7,83.12,31.23,,25.8,,,,5.9,,,,93.73,140.01,10.0
VT50,VTSSS,1990-10-25 00:00:00,Stream,Regular,Stream,,,-19.93,37.03,,27.32,32.06,,,30.29,70.78,16.74,,32.72,,,,4.68,,,,85.04,144.6,12.0
VT49,VTSSS,1990-10-25 00:00:00,Stream,Regular,Stream,,,2.79,53.04,,23.18,28.04,,,21.49,65.84,17.35,,5.49,,,,5.07,,,,83.88,148.97,12.0
VT64,VTSSS,1990-10-25 00:00:00,Stream,Regular,Stream,,,52.38,32.04,,18.83,10.31,,,5.85,12.18,31.79,,0.93,,,,5.61,,,,97.05,12.45,8.0
VT39,VTSSS,1990-10-25 00:00:00,Stream,Regular,Stream,,,-7.41,11.83,,17.14,15.36,,,14.6,20.82,15.26,,0.94,,,,4.8,,,,68.93,66.38,9.5
VT56,VTSSS,1990-10-25 00:00:00,Stream,Regular,Stream,,,7.84,24.65,,15.67,16.5,,,21.38,45.51,13.35,,1.01,,,,5.43,,,,74.44,89.58,12.0
VT40,VTSSS,1990-10-25 00:00:00,Stream,Regular,Stream,,,19.56,17.27,,16.5,13.4,,,24.81,29.22,20.96,,0.94,,,,5.82,,,,79.86,56.03,
VT65,VTSSS,1990-10-25 00:00:00,Stream,Regular,Stream,,,68.44,48.4,,18.31,13.51,,,6.46,15.88,39.01,,6.89,,,,6.03,,,,111.92,22.91,9.0
VT37,VTSSS,1990-10-25 00:00:00,Stream,Regular,Stream,,,25.52,41.92,,17.6,18.35,,,19.75,52.67,22.18,,8.07,,,,6.12,,,,80.06,81.78,11.0
VT52,VTSSS,1990-10-24 00:00:00,Stream,Regular,Stream,,,-18.22,64.52,,22.11,31.45,,,18.96,46.58,15.87,,0.94,,,,4.58,,,,76.18,158.59,12.0
1C1-112,LTM_VT,1990-10-18 00:00:00,EPI,Regular,Lake,1.0,,44.6,88.3,,21.0,18.0,,,13.7,30.0,30.2,,0.0,,,6.0,,,,1.5,,74.1,12.2
1C1-093,LTM_VT,1990-10-18 00:00:00,EPI,Regular,Lake,1.0,,0.0,61.4,,7.0,16.6,,,8.6,19.3,28.8,,1.48823529411765,,,5.23,,,,2.5,,111.4,12.3
1C1-101,LTM_VT,1990-10-17 00:00:00,EPI,Regular,Lake,1.0,,-11.0,34.8,,8.0,16.3,,,9.1,19.2,21.3,,0.473529411764706,,,4.8,,,,1.5,,85.8,12.1
1C1-089,LTM_VT,1990-10-17 00:00:00,EPI,Regular,Lake,1.0,,6.6,37.2,,7.6,11.9,,,9.7,23.8,22.0,,0.0,,,5.36,,,,2.5,,65.8,12.5
1C1-110,LTM_VT,1990-10-16 00:00:00,EPI,Regular,Lake,1.0,,-10.0,35.4,,10.5,13.7,,,3.2,15.6,14.5,,1.91666666666667,,,4.94,,,,,,73.9,11.6
01434025,LTM_CAT,1990-10-11 00:00:00,Stream,Regular,Stream,,,52.1,129.2,,25.2,27.8,1.7,,10.2,55.1,18.7,,7.5,,,6.39,,,,,2.87,133.1,
1C1-097,LTM_VT,1990-10-11 00:00:00,EPI,Regular,Lake,1.0,,17.6,62.4,,17.0,15.1,,,5.7,24.1,29.5,,0.0,,,6.19,,,,3.5,,84.9,15.7
1C3-076,LTM_VT,1990-10-09 00:00:00,EPI,Regular,Lake,1.0,,-21.4,93.8,,297.7,56.8,,,9.7,23.4,221.6,,0.0,,,4.65,,,,1.0,,102.3,16.3
1C1-090,LTM_VT,1990-10-09 00:00:00,EPI,Regular,Lake,1.0,,30.6,58.9,,9.2,14.4,,,11.8,25.3,20.2,,0.0,,,6.31,,,,4.5,,68.9,15.0
1A1-052,LTM_ALTM,1990-10-06 00:00:00,OUT,Regular,Lake,,,86.1,151.7,,11.5,30.5,5.1,2.1,13.0,49.4,34.8,8.3,2.6,,,6.34,,,,,3.49,133.3,12.0
1A2-077,LTM_ALTM,1990-10-06 00:00:00,OUT,Regular,Lake,,,112.4,146.7,,7.3,30.0,3.7,1.0,3.5,30.4,37.8,0.9,0.1,,,6.89,,,,,5.2,113.6,12.0
1A1-110,LTM_ALTM,1990-10-05 00:00:00,OUT,Regular,Lake,,,81.9,120.3,,10.0,29.9,2.7,7.4,12.7,44.4,39.6,3.4,16.6,,,6.74,,,,,4.91,109.7,12.0
1A1-103,LTM_ALTM,1990-10-05 00:00:00,OUT,Regular,Lake,,,4.5,90.8,,9.0,23.2,3.3,3.9,11.1,24.7,23.1,4.6,25.4,,,5.58,,,,,3.44,114.3,14.0
1A1-106,LTM_ALTM,1990-10-05 00:00:00,OUT,Regular,Lake,,,6.5,88.3,,10.3,26.6,2.9,4.1,10.8,27.2,24.4,4.5,25.1,,,5.44,,,,,3.55,115.5,13.0
1A1-102,LTM_ALTM,1990-10-05 00:00:00,OUT,Regular,Lake,,,49.0,99.3,,6.9,21.8,3.1,1.0,4.2,23.9,20.4,4.8,0.1,,,6.22,,,,,0.19,94.3,12.0
1A1-107,LTM_ALTM,1990-10-05 00:00:00,EPI,Regular,Lake,,,-55.9,21.0,,16.7,36.1,16.5,1.2,11.3,17.3,11.0,2.7,0.1,,,4.19,,,,,0.27,52.6,17.0
1A1-109,LTM_ALTM,1990-10-05 00:00:00,OUT,Regular,Lake,,,92.0,138.7,,15.1,37.5,3.1,8.7,14.5,48.5,42.1,1.5,20.1,,,6.76,,,,,5.87,119.8,13.0
1C1-100,LTM_VT,1990-10-03 00:00:00,EPI,Regular,Lake,1.0,,13.8,75.3,,5.6,16.6,,,4.9,25.4,16.9,,0.0,,,5.45,,,,1.8,,78.9,11.1
01364959,LTM_CAT,1990-09-19 00:00:00,Stream,Regular,Stream,,,8.6,80.8,,16.2,22.6,1.0,,6.1,51.8,20.0,,22.5,,,5.53,,,,,2.82,123.6,7.5
0143400680,LTM_CAT,1990-09-05 00:00:00,Stream,Regular,Stream,,,-8.9,57.9,,14.5,23.9,1.5,,4.3,50.2,13.9,,19.3,,,4.88,,,,,2.53,115.8,
1A2-077,LTM_ALTM,1990-09-03 00:00:00,OUT,Regular,Lake,,,98.6,183.1,,7.0,33.0,4.3,0.8,2.0,28.8,40.7,0.3,0.7,,,7.35,,,,,5.11,113.1,20.0
01434025,LTM_CAT,1990-09-03 00:00:00,Stream,Regular,Stream,,,36.1,129.2,,15.9,25.6,1.3,,4.1,51.8,14.4,,26.0,,,6.38,,,,,2.6,129.7,
01434105,LTM_CAT,1990-09-03 00:00:00,Stream,Regular,Stream,,,139.5,237.0,,14.3,35.1,1.1,,4.3,26.7,13.9,,34.3,,,6.83,,,,,2.7,127.8,
1A1-052,LTM_ALTM,1990-09-03 00:00:00,OUT,Regular,Lake,,,90.6,179.1,,10.6,36.5,4.0,5.0,10.0,46.1,36.5,0.4,3.3,,,6.45,,,,,3.1,132.4,22.0
1A1-109,LTM_ALTM,1990-09-02 00:00:00,OUT,Regular,Lake,,,85.1,160.7,,13.2,38.4,3.8,2.2,12.1,44.4,43.9,0.4,20.4,,,6.89,,,,,6.05,121.2,20.0
1A1-103,LTM_ALTM,1990-09-02 00:00:00,OUT,Regular,Lake,,,7.9,109.8,,9.1,29.3,3.5,3.5,9.6,25.5,26.5,0.8,24.1,,,5.57,,,,,3.04,115.9,21.0
1A1-110,LTM_ALTM,1990-09-02 00:00:00,OUT,Regular,Lake,,,48.9,129.2,,10.2,30.5,3.0,4.8,9.5,36.2,35.8,0.5,15.4,,,6.59,,,,,3.98,113.0,15.5
1A1-106,LTM_ALTM,1990-09-02 00:00:00,OUT,Regular,Lake,,,6.2,110.3,,11.3,28.9,3.1,3.4,2.7,25.5,23.4,0.5,25.1,,,5.73,,,,,3.63,117.1,21.0
1A1-102,LTM_ALTM,1990-09-02 00:00:00,OUT,Regular,Lake,,,44.2,122.3,,7.8,27.2,2.9,1.0,9.2,22.2,26.5,0.4,4.4,,,6.72,,,,,0.81,95.2,19.0
1A1-107,LTM_ALTM,1990-09-02 00:00:00,EPI,Regular,Lake,,,-67.9,23.0,,6.1,36.8,14.2,1.2,4.5,12.3,6.0,0.8,0.7,,,4.21,,,,,0.56,48.6,23.0
01364959,LTM_CAT,1990-08-15 00:00:00,Stream,Regular,Stream,,,0.0,72.9,,15.4,23.1,1.9,,4.1,48.5,15.7,,21.1,,,5.12,,,,,2.51,124.2,13.5
1C1-100,LTM_VT,1990-08-15 00:00:00,EPI,Regular,Lake,1.0,,-16.6,67.4,,3.9,21.9,,,3.7,22.7,13.7,,0.293137254901961,,,4.69,,,,1.0,,81.8,18.7
0143400680,LTM_CAT,1990-08-06 00:00:00,Stream,Regular,Stream,,,-15.0,66.9,,11.5,26.5,4.3,,6.6,48.5,13.9,,30.5,,,4.67,,,,,2.18,107.0,
01434105,LTM_CAT,1990-08-06 00:00:00,Stream,Regular,Stream,,,47.1,153.2,,7.9,25.4,7.1,,7.2,18.5,10.4,,29.6,,,6.2,,,,,1.95,100.5,
1A1-102,LTM_ALTM,1990-08-05 00:00:00,OUT,Regular,Lake,,,40.9,109.8,,7.6,25.3,2.1,0.9,3.1,23.9,22.6,2.0,7.7,,,6.48,,,,,1.54,95.9,22.0
1A2-077,LTM_ALTM,1990-08-05 00:00:00,OUT,Regular,Lake,,,102.2,162.7,,8.1,32.1,3.4,0.6,3.4,31.3,39.0,7.9,4.5,,,7.24,,,,,5.28,114.2,22.0
NFDR,VTSSS,1990-08-05 00:00:00,Stream,Regular,Stream,,,71.67,110.88,,35.0,30.31,,,9.75,63.37,76.03,,52.18,,,,6.43,,,,175.95,92.64,16.5
01434025,LTM_CAT,1990-08-05 00:00:00,Stream,Regular,Stream,,,28.6,104.6,,16.7,25.8,4.4,,6.9,46.5,17.2,,39.6,,,5.84,,,,,2.32,118.2,
1A1-052,LTM_ALTM,1990-08-05 00:00:00,OUT,Regular,Lake,,,76.1,155.6,,10.8,34.3,4.2,5.0,11.1,47.1,34.5,1.1,4.5,,,6.75,,,,,2.89,129.9,22.0
1A1-107,LTM_ALTM,1990-08-04 00:00:00,EPI,Regular,Lake,,,-64.4,21.5,,8.9,33.0,14.1,1.1,11.1,14.0,7.6,1.8,0.0,,,4.22,,,,,0.02,50.5,24.5
1A1-103,LTM_ALTM,1990-08-04 00:00:00,OUT,Regular,Lake,,,-1.5,94.3,,10.0,27.6,2.9,3.9,10.9,25.5,25.1,1.7,28.3,,,5.36,,,,,2.43,115.5,22.0
1A1-106,LTM_ALTM,1990-08-04 00:00:00,OUT,Regular,Lake,,,7.8,100.8,,11.1,28.1,3.2,4.0,12.1,27.1,26.1,1.8,28.0,,,5.62,,,,,3.08,115.7,22.0
1A1-110,LTM_ALTM,1990-08-04 00:00:00,OUT,Regular,Lake,,,50.2,120.8,,10.6,29.2,3.4,5.6,10.0,38.7,33.9,0.9,19.2,,,6.46,,,,,4.04,112.3,22.0
1A1-109,LTM_ALTM,1990-08-03 00:00:00,OUT,Regular,Lake,,,71.6,138.2,,12.7,35.8,3.8,7.1,12.7,46.1,40.0,2.4,24.4,,,6.59,,,,,5.33,117.3,25.0
1C1-090,LTM_VT,1990-08-02 00:00:00,EPI,Regular,Lake,1.0,,19.2,57.4,,9.2,14.7,,,11.7,27.8,20.5,,0.0,,,6.17,,,,4.2,,79.1,21.0
