SITE_ID,PROGRAM_ID,DATE_SMP,SAMPLE_LOCATION,SAMPLE_TYPE,WATERBODY_TYPE,SAMPLE_DEPTH,TIME_SMP,ANC_UEQ_L,CA_UEQ_L,CHL_A_UG_L,CL_UEQ_L,COND_UM_CM,DOC_MG_L,F_UEQ_L,K_UEQ_L,MG_UEQ_L,NA_UEQ_L,NH4_UEQ_L,NO3_UEQ_L,N_TD_UEQ_L,PH_EQ,PH_FLD,PH_LAB,PH_STVL,P_TL_UEQ_L,SECCHI_M,SIO2_MG_L,SO4_UEQ_L,WTEMP_DEG_C
STAN,VTSSS,2015-10-26 00:00:00,Stream,Regular,Stream,,,101.85,66.09,,21.4,18.2,0.61,,12.16,27.99,60.31,0.0,0.3,,,,6.78,,,,146.62,38.47,11.2
1C3-076,LTM_VT,2015-10-26 00:00:00,EPI,Regular,Lake,1.0,11:15,-5.8,80.2891,,893.6928,119.2,2.65,,5.3718,27.64944,866.52,,0.321954901960784,,5.07,,,5.04,4.72,1.5,0.68,46.2204,6.9
VT11,VTSSS,2015-10-26 00:00:00,Stream,Regular,Stream,,,41.5,32.51,,13.03,10.9,,,13.42,33.33,12.72,0.0,0.19,,,,6.46,,,,86.6,34.37,10.0
VT14,VTSSS,2015-10-26 00:00:00,Stream,Regular,Stream,,,39.85,34.06,,13.63,11.6,,,13.56,34.01,14.15,0.0,0.34,,,,6.33,,,,85.82,38.42,11.0
VT77,VTSSS,2015-10-26 00:00:00,Stream,Regular,Stream,,,60.26,30.86,,18.49,17.8,,,30.58,48.36,41.88,0.0,0.12,,,,6.49,,,,114.13,67.74,12.0
VT33,VTSSS,2015-10-25 00:00:00,Stream,Regular,Stream,,,871.8,773.65,,14.44,93.6,,,17.58,125.36,21.68,0.0,0.26,,,,7.61,,,,119.04,62.16,13.0
VT34,VTSSS,2015-10-25 00:00:00,Stream,Regular,Stream,,,101.55,97.38,,15.4,20.0,,,13.22,49.6,20.67,0.0,0.28,,,,6.73,,,,94.36,57.71,13.0
01434025,LTM_CAT,2015-10-20 00:00:00,Stream,Regular,Stream,,,61.8021354675293,85.895393371582,,17.4962005615234,16.3899993896484,1.00319995463195,,4.84204339981079,34.017448425293,18.1520729064941,2.23000001907349,0.679899990558624,,,,6.51852178573608,,,,39.4193992614746,59.8853988647461,6.7
040874,LTM_ALTM,2015-10-19 00:00:00,EPI,Regular,Lake,0.5,1340,24.296,43.1028715,,6.10436658910778,10.6318,3.394831,1.89032573747054,3.9195136,18.5509138,20.7146565,0.6746058,0.758366050437501,,6.24,,6.089,,,,2.469595,42.2760945263996,
01434025,LTM_CAT,2015-10-16 00:00:00,Stream,Regular,Stream,,,70.9145660400391,83.2237167358398,,15.9399995803833,16.1299991607666,1.24560000373571,,6.29647970199585,31.6894111633301,16.9628887176514,0.446999996900558,0.0,,,,6.57406711578369,,,,37.5325126647949,57.2505989074707,8.3
0143400680,LTM_CAT,2015-10-16 00:00:00,Stream,Regular,Stream,,,5.53712463378906,37.1423492431641,,11.1185998916626,13.0799999237061,1.46460000523117,,5.95668601989746,27.830732345581,14.1174278259277,0.00561999995261431,1.64160001277924,,,,5.53926658630371,,,,39.4008903503418,58.7112007141113,8.0
01434021,LTM_CAT,2015-10-16 00:00:00,Stream,Regular,Stream,,,0.654549360275269,33.3878288269043,,10.0299997329712,15.1199998855591,1.58769991029606,,4.85159540176392,26.1422653198242,12.4549188613892,0.377000004053116,0.892099976539612,,,,5.06917905807495,,,,36.9138259887695,69.2852020263672,6.8
1C1-112,LTM_VT,2015-10-15 00:00:00,EPI,Regular,Lake,1.0,11:16,81.8,59.4309,,11.5661,14.02,3.87,,5.93456,24.11097,39.0195,,0.321954901960784,,7.08,6.21,,6.56,16.5,2.1,4.45,56.0058,11.7
1C1-095,LTM_VT,2015-10-15 00:00:00,EPI,Regular,Lake,1.0,09:12,40.2,85.0296,,11.8482,15.78,5.54,,8.90184,32.01081,33.843,,0.321954901960784,,6.75,5.8,,6.33,14.5,2.7,2.06,33.312,9.5
1C1-078,LTM_ME,2015-10-15 00:00:00,EPI,Regular,Lake,,,87.07,92.6,,24.8,16.6,8.7,,9.1,48.7,51.2,,0.0,0.22,6.92,,6.46,6.46,0.4,,2.6,28.8,
020059,LTM_ALTM,2015-10-14 00:00:00,EPI,Regular,Lake,0.5,0933,71.282,94.3707303,,25.1334062436309,18.7561,8.584041,3.07491712505678,7.039104,42.7320529,41.0687415,0.865348,0.0,,6.7,,6.447,,,,0.928599,32.3722241163522,
030172,LTM_ALTM,2015-10-14 00:00:00,EPI,Regular,Lake,0.5,1120,39.506,51.5558317,,4.30431016055507,9.2376,6.805598,0.764567031808836,9.2047616,24.4328125,4.276485,0.8939898,0.0,,6.58,,6.112,,,,0.210531,9.37848054427001,
1C1-093,LTM_VT,2015-10-14 00:00:00,EPI,Regular,Lake,1.0,14:14,43.0,40.8182,,8.1809,12.41,2.31,,7.8019,16.12884,32.973,,0.643909803921569,,6.61,5.85,,6.33,8.27,2.0,3.43,57.0468,11.8
1A1-107,LTM_ALTM,2015-10-14 00:00:00,EPI,Regular,Lake,0.5,1406,-36.312,20.6950769,,11.8294676445233,22.2666,18.019696,1.04258671498005,6.8844288,21.7369937,12.968916,2.9535402,0.0,,4.33,,4.347,,,,1.076562,16.9704930348104,
01434025,LTM_CAT,2015-10-13 00:00:00,Stream,Regular,Stream,,,72.1532821655273,84.2259674072266,,15.317099571228,15.8299999237061,1.16029996411491,,5.07850074768066,31.183515548706,16.91090965271,0.561999976634979,3.35409998893738,,,,6.5470757484436,,,,38.2914276123047,56.4136009216309,10.1
1A1-052,LTM_ALTM,2015-10-13 00:00:00,EPI,Regular,Lake,0.0,1357,95.48,127.3322252,,7.91513684633677,21.1633,5.696698,4.55301116028842,6.059392,35.9515205,32.806656,1.1318774,0.546922606192713,,7.11,,6.707,,,,2.539632,55.3490422187244,
1A1-102,LTM_ALTM,2015-10-13 00:00:00,EPI,Regular,Lake,0.0,1454,51.866,71.9629357,,6.60823694225041,12.9387,2.768323,1.03908338321885,2.0374528,18.6326377,24.1141815,0.7845194,0.0,,6.9,,6.574,,,,1.899884,38.5110908638943,
1C1-107,LTM_VT,2015-10-12 00:00:00,EPI,Regular,Lake,1.0,11:10,89.0,117.764,,9.3093,17.41,6.5,,4.0928,23.8641,28.71,,0.321954901960784,,7.03,6.46,,6.67,10.2,2.6,2.03,34.7694,11.4
1A3-065,LTM_ALTM,2015-10-08 00:00:00,EPI,Regular,Lake,0.0,1027,33.688,63.8600739,,6.27840052132397,12.6365,3.142626,2.35876649373947,4.5898496,20.1030918,24.63057,0.9079506,6.17357814064675,,6.57,,6.171,,,,2.780791,42.2788693097121,
1A2-066,LTM_ALTM,2015-10-08 00:00:00,EPI,Regular,Lake,0.0,1125,24.132,61.5592847,,7.75944870698852,12.338,2.956475,1.40548749881755,2.8366848,23.6159027,22.5219945,1.017421,1.36709619197581,,6.44,,6.329,,,,2.022717,50.5125344963658,
041007,LTM_ALTM,2015-10-08 00:00:00,EPI,Regular,Lake,0.0,1124,45.476,73.4134289,,6.23451391533758,13.532,6.470326,2.54336380545518,5.0023424,23.6976266,28.159203,1.6134696,0.674507871713089,,6.29,,6.152,,,,4.027042,39.7846126167512,
1A1-110,LTM_ALTM,2015-10-08 00:00:00,EPI,Regular,Lake,0.0,1307,108.47,129.4329154,,12.0891189798556,21.89,4.328588,5.16338629042883,8.5860096,38.3206906,44.640396,1.433752,2.05282144669115,,7.21,,6.743,,,,4.312038,53.9078098505675,
1A3-048,LTM_ALTM,2015-10-08 00:00:00,EPI,Regular,Lake,0.0,1410,73.944,94.7708784,,9.83294212615908,18.308,5.955909,4.30626225426673,9.5657216,31.2133449,49.3739355,0.5106772,1.28611485128726,,6.87,,6.422,,,,4.452564,53.090763706322,
1A1-112,LTM_ALTM,2015-10-07 00:00:00,IN,Regular,Lake,0.0,1240,15.292,36.7006516,,4.57330201508556,9.6814,7.138206,3.49758558600739,2.243712,14.5480064,23.296599,0.3224834,0.0,,5.63,,5.515,,,,1.26994,28.5826713028717,
1C1-100,LTM_VT,2015-10-07 00:00:00,EPI,Regular,Lake,0.5,11:00,14.6,57.9339,,9.3093,13.73,12.21,,6.98334,24.02868,18.879,,0.321954901960784,,5.35,5.32,,5.24,11.7,1.2,3.13,35.394,10.7
04253630,LTM_ALTM,2015-10-07 00:00:00,EPI,Regular,Stream,0.0,1030,33.88,62.2595314,,7.02772342561612,13.6315,7.07422,3.42991949862305,5.0023424,20.4299051,29.75139,0.4815922,0.444120977860743,,6.2,,5.978,,,,3.189296,49.5457712187152,
040210,LTM_ALTM,2015-10-07 00:00:00,EPI,Regular,Lake,0.5,1403,5.758,37.7509967,,5.02679703112734,10.945,2.967484,2.60439042480038,4.7960832,10.0548379,18.3479085,1.1724302,10.7138264519925,,5.36,,5.393,,,,1.137754,44.1989425395898,
1A1-017,LTM_ALTM,2015-10-07 00:00:00,IN,Regular,Lake,0.0,1107,27.136,51.3057329,,6.5038162836875,12.736,7.45014,3.30283383076647,4.8734464,15.6916472,23.51175,0.4920074,0.0,,5.5,,5.458,,,,1.817169,47.2773116085587,
04253639,LTM_ALTM,2015-10-07 00:00:00,EPI,Regular,Stream,0.0,1221,8.542,55.0570153,,10.2978851152138,17.2135,13.424881,3.57946972943289,5.0281216,20.1848157,25.2760665,3.8155088,2.67561107872555,,4.91,,4.884,,,,2.644547,39.2045639262861,
1C1-101,LTM_VT,2015-10-06 00:00:00,EPI,Regular,Lake,1.0,14:45,8.0,24.9001,,7.0525,9.88,7.19,,6.395,15.88197,22.533,,0.321954901960784,,5.43,5.36,,5.26,16.3,1.8,1.68,29.5644,12.5
1A1-059,LTM_ALTM,2015-10-06 00:00:00,EPI,Regular,Lake,0.0,1330,77.184,113.1272421,,8.32240741288472,22.089,9.485711,4.01820167474476,6.6523904,47.5519524,43.048209,0.5766032,6.19603133906183,,6.85,,6.338,,,,7.855161,62.676267084755,
01434025,LTM_CAT,2015-10-06 00:00:00,Stream,Regular,Stream,,,33.6772575378418,81.1794509887695,,14.9314002990723,15.3100004196167,1.4705999751461,,4.40702390670776,29.8721961975098,15.291296005249,0.386000007390976,6.00930023193359,,,,6.48345279693603,,,,36.0995292663574,52.0293998718262,9.7
1C1-089,LTM_VT,2015-10-06 00:00:00,EPI,Regular,Lake,1.0,13:00,26.4,31.3372,,6.4883,10.55,7.22,,9.89946,26.57967,26.1435,,0.321954901960784,,6.18,5.79,,5.88,16.4,2.2,1.21,31.0218,11.4
040576,LTM_ALTM,2015-10-06 00:00:00,EPI,Regular,Lake,0.0,1125,43.118,89.4190036,,6.12651546407618,14.925,4.601741,1.81333862697296,4.460928,17.6522801,21.231045,0.8691706,2.37371011830879,,6.6,,6.393,,,,1.118822,47.6707166403955,
060315A,LTM_ALTM,2015-10-06 00:00:00,EPI,Regular,Stream,0.0,1257,90.836,117.178673,,14.024483424464,24.1785,12.143151,3.50166353528778,17.0682112,47.8787657,47.26536,2.0510742,4.15721444987786,,6.79,,5.999,,,,7.796562,63.790608798659,
1A1-111,LTM_ALTM,2015-10-05 00:00:00,IN,Regular,Lake,0.0,1123,-20.804,31.5488259,,6.97621878776402,19.502,13.140941,1.85833227249466,3.4038784,11.1168371,17.056959,0.987228,0.532977957556796,,4.51,,4.567,,,,3.492433,44.5884117177356,
040852,LTM_ALTM,2015-10-05 00:00:00,EPI,Regular,Lake,0.5,1237,25.546,51.0556341,,7.63190753033975,11.94,6.610317,2.13839466197778,4.6671872,21.5735459,21.575304,0.246807,0.741807691901614,,5.85,,5.79,,,,0.560899,39.2922248226631,
040850,LTM_ALTM,2015-10-05 00:00:00,EPI,Regular,Lake,0.5,1425,39.162,59.358545,,6.12735526403255,12.338,3.631945,2.11486814967144,4.2288896,27.4554446,19.4667285,0.0474224,0.0,,6.67,,6.495,,,,1.847813,41.0922079332995,
1C1-091,LTM_VT,2015-10-05 00:00:00,EPI,Regular,Lake,1.0,09:40,59.2,66.866,,7.3346,12.97,6.23,,1.76502,34.80867,18.9225,,0.321954901960784,,6.85,6.08,,6.42,12.8,2.4,0.27,28.7316,12.6
04253635,LTM_ALTM,2015-10-05 00:00:00,EPI,Regular,Stream,0.0,1051,-12.72,34.0997139,,7.03772206389626,17.512,10.937405,2.11172438044981,3.2749824,11.525292,18.2618655,0.8475092,0.736263489491743,,4.64,,4.67,,,,3.708528,46.8328831438828,
1A1-103,LTM_ALTM,2015-10-05 00:00:00,EPI,Regular,Lake,0.0,1036,37.904,67.3613074,,8.92012502278969,14.0295,5.161623,2.66489009547302,5.3375232,18.6326377,27.470685,1.4467156,3.77248798857646,,6.34,,6.128,,,,2.802768,42.8268437766971,
1A1-109,LTM_ALTM,2015-10-05 00:00:00,EPI,Regular,Lake,0.0,1208,128.692,136.6854812,,14.4197655867488,25.5715,3.94288,6.56206626457863,9.5915008,44.2842309,49.158741,0.4825894,3.25886070412044,,7.21,,6.865,,,,6.410634,63.3987460124281,
01364959,LTM_CAT,2015-09-30 00:00:00,Stream,Regular,Stream,,,21.2791748046875,58.7798309326172,,9.53940010070801,13.3000001907349,6.87310033024374,,8.20091152191162,18.7594776153564,9.1127872467041,3.0,7.56080007553101,,,,5.09087514877319,,,,24.8424777984619,31.4878005981445,14.4
01434021,LTM_CAT,2015-09-30 00:00:00,Stream,Regular,Stream,,,-4.26385831832886,26.6611156463623,,10.9160003662109,16.2700004577637,6.93580028159155,,8.34685707092285,17.7500534057617,8.95697784423828,2.22000002861023,9.31369972229004,,,,4.78656721115112,,,,29.256721496582,35.4161987304687,11.7
01434025,LTM_CAT,2015-09-29 00:00:00,Stream,Regular,Stream,,,63.4936294555664,92.3207015991211,,22.9629001617432,18.7399997711182,0.916999983667268,,7.77337789535522,33.4356803894043,22.9738483428955,2.19000005722046,11.9805002212524,,,,6.50565433502197,,,,39.7887496948242,61.2224006652832,13.7
01364959,LTM_CAT,2015-09-29 00:00:00,Stream,Regular,Stream,,,64.3055572509766,63.813777923584,,14.3235998153687,18.6000003814697,2.76749991408455,,8.79573345184326,37.7376899719238,18.9311294555664,0.666000008583069,10.2061996459961,,,,6.3302960395813,,,,43.9155960083008,67.2419967651367,13.7
01434021,LTM_CAT,2015-09-29 00:00:00,Stream,Regular,Stream,,,-14.4416475296021,33.9298858642578,,10.3371000289917,14.5600004196167,2.17319995257936,,5.09460020065308,23.8375377655029,12.1154670715332,0.435000002384186,1.82309997081757,,,,5.07675647735596,,,,36.0493545532227,61.4161987304687,10.9
01434025,LTM_CAT,2015-09-22 00:00:00,Stream,Regular,Stream,,,31.7204246520996,88.6025772094727,,16.9155006408691,17.2700004577637,0.996800005049365,,4.68390560150146,32.0556945800781,18.0669326782227,0.564999997615814,14.1928997039795,,,,6.40579271316528,,,,40.4010200500488,59.0228004455566,12.1
STN,LTM_PA,2015-09-18 00:00:00,Stream,Regular,Stream,,,18.51,95.309,,34.97544,21.02,0.5754,,12.0226,51.0198,32.19,0.05544,1.82269,,,,6.13,,,,,120.1314,
RBS,LTM_PA,2015-09-18 00:00:00,Stream,Regular,Stream,,,65.39,134.73,,26.823906,25.97,1.434,,17.3944,75.7068,29.58,0.60984,4.45188,,,,6.44,,,,,127.2102,
01434021,LTM_CAT,2015-09-17 00:00:00,Stream,Regular,Stream,,,-10.8729972839355,33.0359764099121,,8.60859966278076,15.7700004577637,2.26079998983089,,2.63814997673035,25.1050910949707,11.5883474349976,0.521000027656555,5.39410018920898,,,,4.96537923812866,,,,37.7806091308594,63.461799621582,11.8
WWW,LTM_PA,2015-09-17 00:00:00,Stream,Regular,Stream,,,96.16,217.564,,36.38574,35.66,0.4722,,14.3248,92.1648,25.23,0.22176,14.6783,,,,6.68,,,,,169.4748,
01434025,LTM_CAT,2015-09-17 00:00:00,Stream,Regular,Stream,,,51.4097061157227,96.6477890014648,,14.1731004714966,16.2900009155273,1.14319998571399,,4.39604187011719,34.8253746032715,19.9589138031006,0.256000012159348,13.9711999893188,,,,5.99623775482178,,,,42.7175025939941,53.1319999694824,13.8
0143400680,LTM_CAT,2015-09-17 00:00:00,Stream,Regular,Stream,,,-18.7177276611328,35.1091499328613,,9.42889976501465,13.6700000762939,1.95439998673442,,3.62341260910034,27.5920314788818,13.7328014373779,0.0,6.1943998336792,,,,5.22987413406372,,,,40.2801551818848,56.013801574707,14.4
LNN,LTM_PA,2015-09-17 00:00:00,Stream,Regular,Stream,,,164.4,312.374,,33.56514,38.72,0.5449,,12.79,71.5923,43.065,0.22176,19.8399,,,,6.7,,,,,173.0142,
BNR,LTM_PA,2015-09-16 00:00:00,Stream,Regular,Stream,,,46.63,96.307,,90.82332,27.11,0.5631,,20.9756,52.6656,70.035,0.38808,14.48474,,,,6.34,,,,,81.4062,
1A1-102,LTM_ALTM,2015-09-16 00:00:00,EPI,Regular,Lake,0.0,1450,67.384,74.3212596,,6.13056706149325,13.0032,2.516609,0.997030389519913,1.8247936,17.9989277,24.390798,0.5594846,0.0,,6.9,,6.537,,,,1.806593,38.2354504340686,
050706,LTM_ALTM,2015-09-16 00:00:00,EPI,Regular,Lake,0.0,1130,21.402,48.3577906,,2.91920068442424,9.7171,5.20379,0.352688,0.249728,13.2563902,20.994666,0.7103388,0.876971121617969,,6.07,,5.917,,,,5.017613,31.8847589438712,
050707,LTM_ALTM,2015-09-16 00:00:00,EPI,Regular,Lake,0.0,1237,34.87,49.7032942,,4.2058761696479,11.088,6.824296,0.50008,2.2895616,13.6652566,18.7741215,8.6686596,6.78825061421515,,6.21,,5.737,,,,5.022966,23.0233665832394,
01434025,LTM_CAT,2015-09-15 00:00:00,Stream,Regular,Stream,,,68.1653060913086,84.7230834960937,,12.8954000473022,16.1200008392334,1.50359999294496,,4.44741106033325,32.1007843017578,17.4247188568115,0.0,13.5981998443604,,,,6.39288568496704,,,,39.584602355957,50.5877990722656,13.0
04253712,LTM_ALTM,2015-09-14 00:00:00,EPI,Regular,Stream,0.0,1217,199.192,190.2348678,,9.00693214092139,32.8328,5.396216,6.86700953386984,12.0755712,60.0270687,59.2230315,0.1399958,14.033832653958,,7.38,,6.996,,,,10.422654,74.2870999682671,
1A3-065,LTM_ALTM,2015-09-14 00:00:00,EPI,Regular,Lake,0.0,1215,30.062,54.6368573,,5.5878349732775,12.4124,2.834821,1.93389817422515,4.4068352,19.2253623,22.779819,1.857562,5.99356222459666,,6.46,,6.286,,,,2.848333,44.4796002629882,
041007,LTM_ALTM,2015-09-14 00:00:00,EPI,Regular,Lake,0.0,1310,36.078,59.6701206,,5.38224324523564,12.8128,6.237689,2.31372623071165,4.458496,21.9237324,26.4807555,0.7426924,0.0,,6.35,,6.09,,,,3.96531,38.661380704455,
1A1-017,LTM_ALTM,2015-09-14 00:00:00,IN,Regular,Lake,0.0,1133,20.422,46.5637858,,5.12919646891489,11.4114,7.176101,2.96848734888477,3.9937024,13.6652566,20.7769485,-0.116063,0.0,,5.61,,5.501,,,,1.314515,40.9498542988525,
1A1-105,LTM_ALTM,2015-09-14 00:00:00,EPI,Regular,Lake,0.0,1252,103.166,105.3677921,,6.53220947492445,19.8198,4.277917,4.49243469075341,8.0217344,33.2892801,35.754825,-0.2627622,0.0,,7.03,,6.989,,,,5.705451,47.5648635242739,
04253630,LTM_ALTM,2015-09-14 00:00:00,EPI,Regular,Stream,0.0,1050,35.218,67.0454903,,6.36024923858348,13.5135,7.32101,3.05573760245207,5.0781696,20.3701553,25.784103,-0.1081408,1.47996868485381,,6.28,,6.11,,,,3.187767,46.1868611516464,
01364959,LTM_CAT,2015-09-13 00:00:00,Stream,Regular,Stream,,,33.567325592041,45.8007011413574,,5.97289991378784,14.3999996185303,7.69269999591828,,9.81954860687256,22.5025157928467,9.04714584350586,2.47000002861023,9.21339988708496,,,,5.32711315155029,,,,29.2949333190918,39.4995994567871,14.7
01364959,LTM_CAT,2015-09-12 00:00:00,Stream,Regular,Stream,,,36.4583778381348,62.7026443481445,,11.7918996810913,14.8599996566772,6.60110022796623,,8.03263759613037,32.6479148864746,16.9641761779785,4.1100001335144,13.6245002746582,,,,6.08441066741943,,,,39.7838859558106,53.7532005310059,14.5
1A1-059,LTM_ALTM,2015-09-09 00:00:00,EPI,Regular,Lake,0.0,1138,91.71,109.454153,,6.87808484684844,21.2212,8.54924,3.81231737568441,5.5429632,45.7996208,43.374372,0.613278,1.47264841285836,,6.9,,6.812,,,,8.106228,58.5349766757592,
060315A,LTM_ALTM,2015-09-09 00:00:00,EPI,Regular,Stream,0.0,1112,139.71,117.0787233,,19.993047757957,23.7237,10.874783,3.81548866096226,13.7797376,53.32217,54.564225,0.9904412,0.45600184415697,,7.19,,6.596,,,,8.041119,33.4244278583132,
040826,LTM_ALTM,2015-09-09 00:00:00,EPI,Regular,Lake,0.0,1027,106.898,94.9026643,,19.542228512958,17.8178,3.821203,2.43767189104478,6.4466688,26.9114416,37.8011955,0.3643104,0.231202010772026,,7.09,,6.486,,,,1.40234,38.5955039103394,
01434025,LTM_CAT,2015-09-08 00:00:00,Stream,Regular,Stream,,,36.4739418029785,90.8357009887695,,18.0538005828857,18.1399993896484,0.871899962396596,,4.91423511505127,33.9886360168457,19.6005210876465,0.444999992847443,18.862699508667,,,,6.41280651092529,,,,41.2496528625488,60.4207992553711,16.1
070728,LTM_ALTM,2015-09-08 00:00:00,EPI,Regular,Stream,0.0,1115,70.746,65.7498368,,9.67865500027143,15.9159,2.892785,2.10699901720439,4.9490688,31.6539791,38.106,2.196333,0.966653040882378,,7.01,,6.36,,,,1.811512,51.4051127027959,
1A1-110,LTM_ALTM,2015-09-08 00:00:00,EPI,Regular,Lake,0.0,1335,143.736,114.337866,,10.4595471914502,21.9219,4.353869,5.13801530583069,7.3504,39.2582522,44.811177,0.129913,0.0,,7.27,,6.971,,,,4.330498,51.6959207773961,
1A2-078,LTM_ALTM,2015-09-08 00:00:00,EPI,Regular,Lake,0.0,1126,62.906,45.517283,,8.8894280275561,12.4124,3.254558,1.91787428894887,4.8974336,21.3513359,28.875474,1.8436012,0.266944638743201,,6.43,,6.009,,,,0.818676,51.1961813137422,
1A1-112,LTM_ALTM,2015-09-03 00:00:00,IN,Regular,Lake,0.0,1130,22.894,36.9956604,,2.65899509622252,9.4995,6.579862,3.67983778316336,0.8177664,13.1746663,21.7784055,0.9584754,0.0,,5.65,,5.464,,,,1.010269,29.201666321719,
1A1-111,LTM_ALTM,2015-09-03 00:00:00,IN,Regular,Lake,0.0,1105,-5.764,26.0820314,,1.46794985876528,11.6116,9.473192,1.69586253891852,0.3788288,8.1868748,12.9397275,1.1976926,0.0,,4.79,,4.819,,,,0.815491,29.9781827878607,
04253740,LTM_ALTM,2015-09-03 00:00:00,EPI,Regular,Stream,0.0,1245,70.978,96.9458697,,6.66094681153762,19.9199,2.617957,4.80288704782608,8.3057664,32.7169659,37.627065,2.493277,7.37063249822838,,6.97,,6.934,,,,3.83341,67.2713799429293,
1A1-103,LTM_ALTM,2015-09-03 00:00:00,EPI,Regular,Lake,0.0,1052,46.124,66.94584,,8.36932791751075,13.2132,5.340435,2.75025260619009,4.9490688,17.8353976,26.2194945,1.3125368,1.4401511819517,,6.37,,6.261,,,,2.693201,42.1878868631441,
