SITE_ID,PROGRAM_ID,DATE_SMP,SAMPLE_LOCATION,SAMPLE_TYPE,WATERBODY_TYPE,SAMPLE_DEPTH,TIME_SMP,ANC_UEQ_L,CA_UEQ_L,CHL_A_UG_L,CL_UEQ_L,COND_UM_CM,DOC_MG_L,F_UEQ_L,K_UEQ_L,MG_UEQ_L,NA_UEQ_L,NH4_UEQ_L,NO3_UEQ_L,N_TD_UEQ_L,PH_EQ,PH_FLD,PH_LAB,PH_STVL,P_TL_UEQ_L,SECCHI_M,SIO2_MG_L,SO4_UEQ_L,WTEMP_DEG_C
1A1-089,LTM_ALTM,1999-08-16 00:00:00,EPI,Regular,Lake,0.0,1200,13.38,85.329,,8.46,19.2,2.514,3.52688,7.168,24.69,16.53,1.5512,15.4399,,6.11,,5.949,,,,2.4,99.008,
050669,LTM_ALTM,1999-08-16 00:00:00,EPI,Regular,Lake,0.0,1315,-4.89,45.409,,6.204,14.6,3.21,1.0528,4.864,13.991,6.525,2.9916,0.644,,5.0,,4.986,,,,0.43,72.592,
01364959,LTM_CAT,1999-08-15 15:35:00,Stream,Regular,Stream,,,-0.851844727993011,82.620002746582,,13.2619,21.2,2.51300024021139,,8.04,48.4599990844727,18.7,1.77100002765656,27.9983,,,,5.80399990081787,,,,41.6399993896484,101.3716,15.6
0143400680,LTM_CAT,1999-08-15 14:41:00,Stream,Regular,Stream,,,-21.3948173522949,56.3199996948242,,13.413,20.4,3.35169949555609,,5.35,43.3800010681152,14.8,1.41400003433228,16.0206,,,,4.91599988937378,,,,38.6399993896484,100.8312,15.7
01434025,LTM_CAT,1999-08-15 10:30:00,Stream,Regular,Stream,,,31.7094497680664,118.819999694824,,26.2526,21.8,2.63809992793658,,5.87,46.2400016784668,19.8,0.250999987125397,22.4776,,,,6.50500011444092,,,,42.0499992370606,100.891,15.3
0143400680,LTM_CAT,1999-08-15 10:03:00,Stream,Regular,Stream,,,-17.213996887207,54.439998626709,,12.0154,19.37,3.77140043238049,,6.52,42.1800003051758,14.1,1.02799999713898,14.8055,,,,4.81699991226196,,,,36.2599983215332,99.0166,14.8
01364959,LTM_CAT,1999-08-15 09:55:00,Stream,Regular,Stream,,,8.59993076324463,76.5599975585938,,18.5572,18.5,3.05450036031708,,11.1,44.9000015258789,20.6,2.67000007629395,22.3499,,,,5.93499994277954,,,,41.2299995422363,92.8856,15.4
01364959,LTM_CAT,1999-08-15 08:40:00,Stream,Regular,Stream,,,16.5063018798828,97.0,,13.1963,22.2000007629395,4.46169949555609,,10.75,53.9199981689453,20.2,1.27199995517731,23.9151,,,,6.07299995422363,,,,45.0200004577637,103.2502,15.5
0143400680,LTM_CAT,1999-08-14 21:59:00,Stream,Regular,Stream,,,-20.0707473754883,62.0400009155273,,12.757,21.8999996185303,3.09119985587317,,7.08,49.9799995422363,16.3,2.1489999294281,21.4445,,,,4.97100019454956,,,,39.4599990844727,107.6484,15.6
01434021,LTM_CAT,1999-08-14 17:10:00,Stream,Regular,Stream,,,-17.0262870788574,51.5,,10.3682,22.8999996185303,2.44560052846505,,5.15,41.5200004577637,12.8,9.38199996948242,19.4171,,,,4.87200021743774,,,,36.3800010681152,109.1616,14.0
0143400680,LTM_CAT,1999-08-14 14:01:00,Stream,Regular,Stream,,,-14.1019058227539,50.4000015258789,,17.4749,16.36,2.06199975978861,,4.42,40.2000007629394,17.7,1.32099997997284,10.8541,,,,5.06199979782105,,,,41.4099998474121,95.3516,16.7
01364959,LTM_CAT,1999-08-14 02:40:00,Stream,Regular,Stream,,,21.224853515625,93.1399993896485,,15.723,23.0,2.79610016814797,,12.4,54.1599998474121,24.5,5.06099987030029,23.4742,,,,6.33400011062622,,,,50.2299995422363,111.7436,15.3
01364959,LTM_CAT,1999-08-13 21:10:00,Stream,Regular,Stream,,,24.3660564422607,94.5999984741211,,24.7793,22.1,5.66039995195772,,8.8,53.9599990844727,26.4,4.4689998626709,21.3003,,,,5.89300012588501,,,,53.689998626709,108.0146,14.9
0143400680,LTM_CAT,1999-08-13 21:03:00,Stream,Regular,Stream,,,-14.179801940918,50.5,,12.2777,18.46,2.59950036031708,,5.16,40.2599983215332,17.6,3.69400000572205,10.6794,,,,4.99499988555908,,,,41.1399993896484,97.266,16.9
ME-4575,LTM_ME,1999-08-12 00:00:00,EPI,Regular,Lake,,,38.5,64.9,,68.0,24.0,3.7,,6.1,32.9,101.8,,0.4,260.0,6.78,,6.46,6.31,9.3,,3.21,76.0,
STN,LTM_PA,1999-08-12 00:00:00,Stream,Regular,Stream,,,6.24,80.992253610511,,29.5536,22.4,0.915,,17.3312,50.3676,19.314,0.1385,6.27444048,,,,5.88,,,,5.197,136.76,
1A2-066,LTM_ALTM,1999-08-12 00:00:00,EPI,Regular,Lake,0.0,1025,10.45,62.375,,8.46,16.43,2.056,1.78976,4.864,25.513,17.4,2.6592,5.3935,,6.1,,5.809,,,,1.65,92.144,
1A3-065,LTM_ALTM,1999-08-12 00:00:00,EPI,Regular,Lake,0.5,1225,11.09,64.371,,8.178,16.63,1.92,2.42144,5.12,22.221,19.575,0.7756,17.5168,,6.04,,5.932,,,,2.82,81.328,
040704,LTM_ALTM,1999-08-12 00:00:00,EPI,Regular,Lake,0.0,1250,9.34,50.898,,5.358,15.05,2.465,3.21104,4.864,18.929,25.23,0.8864,0.644,,5.89,,5.711,,,,0.48,90.688,
BNR,LTM_PA,1999-08-12 00:00:00,Stream,Regular,Stream,,,33.68,114.440967016566,,132.3426,29.5,1.57,,43.904,52.3428,34.5825,0.1385,13.26188556,,,,6.37,,,,4.178,73.0912,
041007,LTM_ALTM,1999-08-12 00:00:00,EPI,Regular,Lake,0.0,1305,18.88,68.862,,7.614,17.23,4.428,2.52672,5.376,25.513,23.055,1.108,10.2235,,6.12,,5.894,,,,3.99,82.784,
RBS,LTM_PA,1999-08-12 00:00:00,Stream,Regular,Stream,,,110.39,148.512416849297,,43.0896,34.1,2.66,,24.8064,89.6247,30.711,0.1385,11.0515713,,,,6.4,,,,3.958,131.8512,
ME-9999,LTM_ME,1999-08-12 00:00:00,EPI,Regular,Lake,,,28.7,39.9,,43.0,18.0,2.8,,5.9,22.2,74.8,,0.5,240.0,6.7,,6.45,6.02,8.7,,0.24,57.0,
040707,LTM_ALTM,1999-08-12 00:00:00,EPI,Regular,Lake,0.0,1125,91.74,104.79,,8.178,22.77,4.111,5.68512,9.216,37.858,37.41,0.7756,0.644,,6.97,,6.755,,,,5.67,82.784,
040576,LTM_ALTM,1999-08-11 00:00:00,EPI,Regular,Lake,0.0,1055,38.29,109.281,,7.332,19.5,3.529,2.15824,4.864,20.575,16.53,0.9972,6.0858,,6.78,,6.394,,,,1.84,95.264,
1A3-001,LTM_ALTM,1999-08-11 00:00:00,EPI,Regular,Lake,0.0,1025,79.57,123.752,,9.588,26.14,5.495,3.89536,8.192,51.026,34.8,0.9972,0.644,,7.09,,6.8,,,,2.26,116.272,
01434025,LTM_CAT,1999-08-10 09:18:00,Stream,Regular,Stream,,,29.2465343475342,116.580001831055,,21.2544,22.3999996185303,1.152,,4.19,45.8600006103516,20.2,0.221000000834465,19.354,,,,6.4229998588562,,,,44.0099983215332,106.2514,12.7
04253630,LTM_ALTM,1999-08-10 00:00:00,EPI,Regular,Stream,0.0,1010,86.97,112.774,,7.614,22.77,6.015,5.47456,8.704,33.743,38.715,1.2188,4.186,,7.17,,6.7,,,,4.17,83.824,
WWW,LTM_PA,1999-08-10 00:00:00,Stream,Regular,Stream,,,88.52,243.75654992,,62.181,37.7,3.58,,19.4048,96.7848,23.7075,0.1385,27.59327802,,,,6.47,,,,5.121,168.9376,
04253660,LTM_ALTM,1999-08-10 00:00:00,EPI,Regular,Stream,0.0,1025,144.61,162.175,,9.588,29.6,3.714,6.3168,9.472,51.026,27.405,0.6648,13.8138,,7.37,,6.641,,,,7.2,94.016,
1A1-087,LTM_ALTM,1999-08-10 00:00:00,IN,Regular,Lake,0.0,1055,185.27,237.025,,9.024,33.1,3.78,4.52704,6.4,38.681,15.225,2.3268,4.4436,,7.56,,7.187,,,,3.83,83.824,
LNN,LTM_PA,1999-08-10 00:00:00,Stream,Regular,Stream,,,89.95,205.4506752,,31.6404,39.7,1.69,,25.1392,71.3541,22.2285,0.1385,31.51480332,,,,6.16,,,,4.276,214.552,
1A1-017,LTM_ALTM,1999-08-10 00:00:00,IN,Regular,Lake,0.0,1100,11.13,63.872,,8.178,17.42,8.324,3.63216,7.936,21.398,23.055,0.6648,0.6923,,5.55,,5.4,,,,0.73,92.768,
020059,LTM_ALTM,1999-08-09 00:00:00,EPI,Regular,Lake,0.5,1305,46.58,100.798,,22.278,22.3,8.472,3.47424,10.24,45.265,37.41,1.3296,0.6923,,6.65,,6.541,,,,0.5,85.696,
020197,LTM_ALTM,1999-08-09 00:00:00,EPI,Regular,Lake,0.5,1130,-16.69,18.962,,4.794,12.4,4.6,0.5264,2.56,7.407,2.61,2.6592,0.6923,,4.74,,4.715,,,,0.28,41.184,
030172,LTM_ALTM,1999-08-09 00:00:00,EPI,Regular,Lake,0.5,1040,142.87,137.225,,5.64,22.7,7.576,1.10544,9.216,67.486,3.045,2.216,0.6923,,7.27,,6.906,,,,0.11,36.608,
020138,LTM_ALTM,1999-08-09 00:00:00,EPI,Regular,Lake,0.0,0920,-14.69,35.429,,6.768,15.6,7.234,1.0528,5.888,10.699,5.655,1.5512,0.6923,,4.69,,4.683,,,,0.22,47.424,
030171,LTM_ALTM,1999-08-09 00:00:00,EPI,Regular,Lake,0.5,1025,-19.38,22.455,,5.922,15.7,8.965,1.10544,8.448,10.699,3.48,0.7756,0.6923,,4.63,,4.599,,,,0.05,29.744,
030255,LTM_ALTM,1999-08-09 00:00:00,EPI,Regular,Stream,0.0,1200,212.2,189.62,,8.742,37.8,3.722,2.52672,9.472,95.468,47.415,1.5512,0.6923,,7.5,,7.106,,,,9.8,108.992,
1A1-071,LTM_ALTM,1999-08-09 00:00:00,EPI,Regular,Lake,0.0,1215,236.19,204.091,,9.024,39.9,3.66,2.52672,9.984,98.76,47.85,1.7728,0.6923,,7.63,,7.371,,,,10.47,107.328,
020188,LTM_ALTM,1999-08-09 00:00:00,EPI,Regular,Lake,0.5,1105,-2.69,28.443,,5.076,10.4,3.804,0.73696,6.656,16.46,2.61,0.9972,0.6923,,5.19,,5.146,,,,0.0,45.344,
1A1-107,LTM_ALTM,1999-08-09 00:00:00,EPI,Regular,Lake,0.5,1000,-52.06,18.463,,10.152,26.7,16.043,1.00016,5.376,23.044,7.395,1.3296,0.6923,,4.31,,4.289,,,,0.16,38.688,
020058,LTM_ALTM,1999-08-09 00:00:00,EPI,Regular,Lake,0.0,1323,49.72,102.295,,9.306,21.4,12.552,4.00064,12.032,41.15,29.58,1.108,0.6923,,6.49,,6.063,,,,1.35,79.872,
1A1-029,LTM_ALTM,1999-08-09 00:00:00,EPI,Regular,Lake,0.0,1030,142.85,167.664,,12.69,30.7,5.79,2.42144,9.216,54.318,42.63,0.7756,0.6923,,7.41,,7.066,,,,2.14,96.096,
1C1-078,LTM_ME,1999-08-06 00:00:00,EPI,Regular,Lake,,,40.0,69.9,,17.0,18.0,11.0,,4.6,39.5,45.2,,1.0,610.0,6.54,,6.28,6.24,22.0,,1.26,59.0,
050706,LTM_ALTM,1999-08-05 00:00:00,EPI,Regular,Lake,0.0,1135,5.7,59.381,,4.512,14.75,3.435,0.57904,0.256,15.637,18.705,0.2216,5.6833,,5.74,,5.534,,,,4.73,78.208,
050707,LTM_ALTM,1999-08-05 00:00:00,EPI,Regular,Lake,0.0,1305,4.58,60.878,,5.922,16.26,4.37,0.63168,1.28,15.637,17.835,2.1052,18.837,,5.4,,5.291,,,,4.45,69.888,
ME-0441,LTM_ME,1999-08-05 00:00:00,EPI,Regular,Lake,,,65.4,79.8,,47.0,21.0,5.4,,7.9,37.0,81.3,,0.5,260.0,6.69,,6.57,6.38,6.5,,2.14,56.0,
020265,LTM_ALTM,1999-08-05 00:00:00,EPI,Regular,Lake,0.0,1415,49.8,77.345,,8.742,17.67,5.085,0.73696,2.304,23.044,35.67,2.1052,5.635,,6.84,,6.416,,,,9.01,67.392,
1A3-048,LTM_ALTM,1999-08-05 00:00:00,EPI,Regular,Lake,0.0,1040,46.5,71.357,,5.358,20.3,6.09,5.68512,7.68,33.743,48.285,-1.1634,0.6923,,6.8,,6.289,,,,3.04,95.68,
1A2-076,LTM_ALTM,1999-08-04 00:00:00,EPI,Regular,Lake,0.5,1105,2.25,40.918,,6.768,10.01,5.031,0.84224,5.376,8.23,3.48,-0.7756,0.805,,5.47,,5.36,,,,0.18,43.888,
1A1-110,LTM_ALTM,1999-08-04 00:00:00,EPI,Regular,Lake,0.0,1248,82.95,116.267,,10.434,24.34,3.591,6.26416,8.704,37.858,37.41,-0.4986,3.0751,,7.04,,6.882,,,,3.26,92.768,
1A1-106,LTM_ALTM,1999-08-04 00:00:00,EPI,Regular,Lake,0.0,1330,19.81,86.826,,10.152,19.9,3.327,3.63216,8.192,25.513,25.665,-0.4986,15.7297,,6.35,,6.252,,,,4.17,94.432,
070859,LTM_ALTM,1999-08-04 00:00:00,EPI,Regular,Lake,0.0,1135,25.29,65.369,,7.614,16.97,3.128,2.94784,4.608,29.628,25.23,-0.7756,0.805,,6.6,,6.278,,,,3.05,86.112,
01434021,LTM_CAT,1999-08-03 12:38:00,Stream,Regular,Stream,,,-18.9131164550781,47.560001373291,,11.7303,20.0,1.28950036031708,,2.3,37.2400016784668,14.2,1.39999997615814,8.92954,,,,4.779,,,,38.4500007629394,110.5612,13.6
01434025,LTM_CAT,1999-08-03 11:29:00,Stream,Regular,Stream,,,25.923978805542,118.180000305176,,19.1521,23.3,1.06079990391545,,6.14,45.8600006103516,21.2,1.65100002288818,19.9077,,,,6.476,,,,43.7799987792969,106.6182,15.1
040826,LTM_ALTM,1999-08-03 00:00:00,EPI,Regular,Lake,0.0,1035,38.54,91.816,,22.56,21.61,2.669,3.36896,6.656,28.805,33.06,0.9972,7.0196,,6.71,,6.313,,,,1.75,91.52,
04253639,LTM_ALTM,1999-08-03 00:00:00,EPI,Regular,Stream,0.0,1225,8.41,46.407,,8.742,17.4,8.441,4.42176,6.144,18.106,26.535,2.9362,16.5669,,5.23,,5.108,,,,3.07,54.912,
04253740,LTM_ALTM,1999-08-03 00:00:00,EPI,Regular,Stream,0.0,1117,71.27,96.307,,9.024,22.0,3.255,6.15888,9.984,35.389,33.495,1.1634,11.5115,,6.94,,6.686,,,,4.03,81.536,
060315A,LTM_ALTM,1999-08-03 00:00:00,EPI,Regular,Stream,0.0,0945,87.55,119.261,,12.972,27.37,10.45,4.7376,11.264,50.203,46.98,1.5512,0.805,,7.01,,6.359,,,,6.6,102.336,
1A1-109,LTM_ALTM,1999-08-03 00:00:00,EPI,Regular,Lake,0.0,1125,102.21,135.728,,12.126,28.6,3.555,7.3696,11.008,45.265,40.455,-0.3878,7.4221,,7.18,,7.019,,,,6.09,101.92,
050215,LTM_ALTM,1999-08-03 00:00:00,EPI,Regular,Lake,0.0,1425,123.4,167.664,,13.254,26.06,16.24,2.8952,1.792,42.796,30.015,-0.4986,0.805,,7.22,,6.347,,,,3.69,61.152,
1A2-078,LTM_ALTM,1999-08-03 00:00:00,EPI,Regular,Lake,0.0,1320,-1.22,52.894,,4.23,16.36,1.704,2.47408,1.536,23.044,24.36,-0.3878,0.805,,5.57,,5.47,,,,0.63,103.792,
070728,LTM_ALTM,1999-08-03 00:00:00,EPI,Regular,Stream,0.0,1300,35.41,67.864,,5.358,18.08,2.425,2.8952,3.84,31.274,31.32,0.9972,0.805,,6.74,,6.198,,,,1.79,93.6,
1A1-059,LTM_ALTM,1999-08-03 00:00:00,EPI,Regular,Lake,0.0,1000,27.05,108.782,,8.742,24.74,10.317,4.68496,7.424,46.088,36.54,-0.4986,7.3094,,6.6,,6.338,,,,8.15,103.168,
1A1-112,LTM_ALTM,1999-08-03 00:00:00,IN,Regular,Lake,0.0,1238,21.36,62.874,,8.742,16.97,7.237,5.15872,6.912,23.867,28.71,-0.3878,0.805,,6.18,,5.86,,,,2.25,79.664,
1A1-052,LTM_ALTM,1999-08-02 00:00:00,EPI,Regular,Lake,0.0,1220,74.49,130.239,,8.742,25.5,4.296,5.31664,6.656,40.327,32.19,-0.3878,0.805,,6.99,,6.745,,,,2.43,115.024,
1A1-111,LTM_ALTM,1999-08-02 00:00:00,IN,Regular,Lake,0.0,1127,-24.72,26.946,,5.076,18.5,8.108,1.73712,3.84,9.053,14.79,-0.4986,0.805,,4.6,,4.602,,,,0.51,64.064,
1A1-105,LTM_ALTM,1999-08-02 00:00:00,EPI,Regular,Lake,0.0,1255,61.24,111.277,,8.46,24.2,2.559,5.73776,9.216,37.035,35.235,-0.277,12.4292,,7.05,,6.85,,,,5.63,107.12,
1A2-028,LTM_ALTM,1999-08-02 00:00:00,EPI,Regular,Lake,0.0,0915,164.32,201.596,,12.126,34.2,5.117,1.47392,5.12,56.787,40.02,0.0,11.7369,,7.38,,7.074,,,,6.88,107.952,
04253712,LTM_ALTM,1999-08-02 00:00:00,EPI,Regular,Stream,0.0,1155,208.01,179.64,,12.972,35.4,6.288,10.10688,14.08,57.61,64.815,-0.1108,13.5723,,7.53,,7.172,,,,9.25,68.224,
1A1-102,LTM_ALTM,1999-08-02 00:00:00,EPI,Regular,Lake,0.0,0955,49.83,89.82,,6.204,17.1,2.715,1.00016,2.048,21.398,21.75,-0.277,0.805,,6.9,,6.721,,,,2.16,78.0,
060182,LTM_ALTM,1999-08-02 00:00:00,EPI,Regular,Lake,0.0,1440,110.19,174.65,,9.024,29.4,3.362,3.05312,6.144,29.628,27.405,-0.1108,11.8174,,7.19,,6.659,,,,5.77,108.784,
1A1-103,LTM_ALTM,1999-08-02 00:00:00,EPI,Regular,Lake,0.0,1043,14.62,80.339,,9.024,18.9,3.661,3.31632,7.936,23.044,26.1,1.1634,15.1179,,6.06,,5.96,,,,3.99,92.352,
1A2-077,LTM_ALTM,1999-08-02 00:00:00,EPI,Regular,Lake,0.0,1110,95.34,139.221,,8.46,25.2,3.332,0.47376,2.816,27.982,40.02,1.2742,0.805,,7.2,,7.313,,,,6.09,96.72,
050649,LTM_ALTM,1999-08-02 00:00:00,EPI,Regular,Lake,0.0,1315,-7.49,43.413,,7.332,20.1,11.913,4.31648,5.888,26.336,20.88,-2.2714,0.805,,4.74,,4.737,,,,1.06,69.888,
1E2-060,LTM_ME,1999-08-01 00:00:00,EPI,Regular,Lake,,,140.0,169.7,,8.0,25.0,13.0,,3.1,51.8,33.1,,0.6,500.0,7.01,,6.8,6.39,14.0,,1.14,48.0,
ME-2068,LTM_ME,1999-08-01 00:00:00,EPI,Regular,Lake,,,190.0,144.7,,18.0,31.0,2.2,,22.2,33.7,73.1,,0.6,180.0,7.55,,7.42,6.75,5.3,,6.21,57.0,
ME-9998,LTM_ME,1999-08-01 00:00:00,EPI,Regular,Lake,,,-2.7,69.9,,69.0,29.0,18.0,,10.7,39.5,76.1,,0.4,470.0,4.89,,4.73,4.87,5.3,,1.09,57.0,
VT67,VTSSS,1999-07-30 00:00:00,Stream,Regular,Stream,,,61.37,27.89,,20.33,10.22,,,5.01,26.34,36.45,,1.36,,,,6.32,,,,95.65,8.0,19.0
VT16,VTSSS,1999-07-30 00:00:00,Stream,Regular,Stream,,,40.67,63.92,,16.27,16.61,,,14.66,37.69,13.87,,8.22,,,,6.07,,,,88.83,65.82,20.5
01434021,LTM_CAT,1999-07-29 22:25:00,Stream,Regular,Stream,,,-16.3184680938721,49.6399993896484,,11.3149,24.2,2.325,,3.89,38.2000007629394,12.6,,15.5739,,,,4.942,,,,35.4799995422363,108.5844,13.9
VT78,VTSSS,1999-07-29 00:00:00,Stream,Regular,Stream,,,-2.36,30.44,,10.55,13.56,,,6.38,23.87,10.56,,2.06,,,,4.98,,,,57.84,61.39,18.0
VT58,VTSSS,1999-07-29 00:00:00,Stream,Regular,Stream,,,148.54,83.63,,20.99,23.97,,,13.84,50.45,74.94,,2.83,,,,6.23,,,,178.29,41.31,20.5
VT62,VTSSS,1999-07-29 00:00:00,Stream,Regular,Stream,,,118.74,82.09,,23.52,24.94,,,15.5,57.61,71.03,,0.8,,,,6.15,,,,168.74,62.44,19.8
VT66,VTSSS,1999-07-29 00:00:00,Stream,Regular,Stream,,,229.84,139.37,,34.48,34.54,,,5.35,106.41,73.94,,13.49,,,,6.44,,,,168.58,45.66,20.0
M004,VTSSS,1999-07-29 00:00:00,Stream,Regular,Stream,,,29.86,123.35,,12.88,22.42,,,5.69,30.45,26.4,,0.88,,,,5.56,,,,83.87,105.13,17.0
VT61,VTSSS,1999-07-29 00:00:00,Stream,Regular,Stream,,,411.64,200.75,,24.84,53.45,,,13.89,175.46,129.32,,2.32,,,,6.67,,,,292.28,77.41,19.5
VT75,VTSSS,1999-07-29 00:00:00,Stream,Regular,Stream,,,231.86,160.03,,31.55,37.9,,,5.51,122.05,65.16,,22.72,,,,6.22,,,,154.6,48.62,19.2
VT51,VTSSS,1999-07-29 00:00:00,Stream,Regular,Stream,,,338.72,192.22,,22.86,48.94,,,25.78,171.35,87.95,,0.84,,,,6.64,,,,182.45,106.36,20.3
VT06,VTSSS,1999-07-28 00:00:00,Stream,Regular,Stream,,,67.63,48.65,,10.69,17.88,,,16.95,55.31,31.09,,9.03,,,,6.23,,,,97.16,57.64,18.0
VT23,VTSSS,1999-07-28 00:00:00,Stream,Regular,Stream,,,242.97,105.69,,26.86,33.04,,,23.7,63.95,108.48,,2.4,,,,6.47,,,,259.84,26.36,20.0
VT52,VTSSS,1999-07-28 00:00:00,Stream,Regular,Stream,,,223.17,180.69,,15.38,32.97,,,7.85,100.98,21.83,,3.45,,,,6.93,,,,97.64,69.16,17.0
VT48,VTSSS,1999-07-28 00:00:00,Stream,Regular,Stream,,,139.04,66.72,,18.86,29.96,,,52.5,84.03,58.59,,13.2,,,,6.84,,,,133.98,87.29,24.0
VT42,VTSSS,1999-07-28 00:00:00,Stream,Regular,Stream,,,108.03,58.68,,19.21,17.84,,,11.15,34.16,58.28,,11.98,,,,6.26,,,,160.69,15.39,19.0
VT03,VTSSS,1999-07-28 00:00:00,Stream,Regular,Stream,,,95.41,51.95,,9.86,16.2,,,16.93,45.92,35.97,,4.41,,,,6.43,,,,129.0,31.24,17.0
VT77,VTSSS,1999-07-28 00:00:00,Stream,Regular,Stream,,,111.87,47.26,,20.21,24.89,,,37.78,76.95,52.11,,2.2,,,,6.05,,,,106.23,72.68,21.0
VT04,VTSSS,1999-07-28 00:00:00,Stream,Regular,Stream,,,56.63,28.84,,10.03,14.68,,,11.52,19.18,65.63,,5.21,,,,6.4,,,,169.26,49.02,18.0
VT22,VTSSS,1999-07-28 00:00:00,Stream,Regular,Stream,,,196.41,102.84,,25.99,31.19,,,19.56,73.66,92.43,,16.29,,,,6.47,,,,232.25,41.05,21.0
VT01,VTSSS,1999-07-28 00:00:00,Stream,Regular,Stream,,,118.13,99.15,,12.82,23.98,,,9.86,41.48,61.37,,39.51,,,,6.11,,,,153.68,32.59,15.0
VT02,VTSSS,1999-07-28 00:00:00,Stream,Regular,Stream,,,45.72,54.09,,11.84,17.16,,,12.36,26.67,50.45,,25.02,,,,6.33,,,,141.14,60.23,16.0
VT05,VTSSS,1999-07-28 00:00:00,Stream,Regular,Stream,,,112.38,50.65,,13.48,19.15,,,24.84,67.65,35.4,,0.84,,,,6.61,,,,122.36,45.1,18.0
VT36,VTSSS,1999-07-28 00:00:00,Stream,Regular,Stream,,,4.51,24.2,,22.14,16.91,,,29.29,38.02,21.48,,8.04,,,,5.29,,,,103.67,82.25,19.0
VT53,VTSSS,1999-07-28 00:00:00,Stream,Regular,Stream,,,45.62,27.55,,21.56,18.5,,,41.39,45.18,27.83,,9.48,,,,6.04,,,,116.12,65.78,21.0
01434025,LTM_CAT,1999-07-27 07:53:00,Stream,Regular,Stream,,,38.6717071533203,120.379997253418,,17.3426,21.6,1.1625,,4.57,45.3400001525879,18.8,0.586000025272369,20.6279,,,,6.354,,,,43.1300010681152,107.1804,14.7
VT43,VTSSS,1999-07-27 00:00:00,Stream,Regular,Stream,,,80.26,51.95,,18.14,13.43,,,6.98,17.7,44.1,,0.71,,,,6.56,,,,116.9,10.48,18.0
VT11,VTSSS,1999-07-27 00:00:00,Stream,Regular,Stream,,,42.38,40.27,,12.91,12.85,,,12.1,39.09,13.17,,6.68,,,,6.22,,,,93.38,34.5,18.0
VT45,VTSSS,1999-07-27 00:00:00,Stream,Regular,Stream,,,86.62,35.63,,21.85,21.34,,,33.14,70.28,41.53,,11.72,,,,6.49,,,,129.53,54.49,21.5
