SITE_ID,PROGRAM_ID,DATE_SMP,SAMPLE_LOCATION,SAMPLE_TYPE,WATERBODY_TYPE,SAMPLE_DEPTH,TIME_SMP,ANC_UEQ_L,CA_UEQ_L,CHL_A_UG_L,CL_UEQ_L,COND_UM_CM,DOC_MG_L,F_UEQ_L,K_UEQ_L,MG_UEQ_L,NA_UEQ_L,NH4_UEQ_L,NO3_UEQ_L,N_TD_UEQ_L,PH_EQ,PH_FLD,PH_LAB,PH_STVL,P_TL_UEQ_L,SECCHI_M,SIO2_MG_L,SO4_UEQ_L,WTEMP_DEG_C
1C1-089,LTM_VT,2011-08-11 00:00:00,EPI,Regular,Lake,1.0,12:57,17.4,,,7.614,9.7,6.02,,,,,,0.07245,,5.93,5.81,,5.83,11.6,2.2,0.74,33.488,22.2
050649,LTM_ALTM,2011-08-10 00:00:00,EPI,Regular,Lake,0.0,1352,-1.51,33.6212727,8.363248,4.79682,14.7361,11.952767,3.948,5.2169472,21.1779298,16.678509,1.1082216,0.0,,4.83,,4.852,,5.64,,0.458463,31.65344,
1A2-076,LTM_ALTM,2011-08-10 00:00:00,EPI,Regular,Lake,0.5,1125,-2.01,25.4905667,48.551856,4.28358,8.2582,14.63611,0.600096,5.7565184,7.1647088,3.53394,0.5353302,0.0,,5.01,,4.958,,7.76,,0.279777,16.92288,
1A1-059,LTM_ALTM,2011-08-10 00:00:00,EPI,Regular,Lake,0.0,1300,66.244,101.9294326,9.342483,6.8949,20.4723,8.513045,3.8164,5.9620864,41.7032206,37.2086385,1.0526554,2.92376,,6.84,,6.557,,8.75,,7.343892,68.13872,
060315A,LTM_ALTM,2011-08-10 00:00:00,EPI,Regular,Stream,0.0,1305,91.792,101.5781366,8.123435,12.17112,20.0767,10.551065,4.02696,9.7905408,37.3343251,43.9787175,1.4752466,0.11109,,6.93,,6.284,,11.78,,5.78512,40.16272,
01434025,LTM_CAT,2011-08-09 11:20:00,Stream,Regular,Stream,,,46.9709777832031,86.7274627685547,,16.2786998748779,16.8999996185303,1.40300002087775,,3.84686589241028,33.2278480529785,20.8959331512451,2.7739999294281,16.8878993988037,,,,6.17157554626465,,,,39.7599029541016,74.8751983642578,15.6
04253660,LTM_ALTM,2011-08-09 00:00:00,EPI,Regular,Stream,0.0,1220,137.808,155.5320625,,7.80858,25.1206,5.500537,5.94832,7.2467968,45.74234,26.833671,1.0308832,11.00757,,7.3,,6.848,,8.32,,4.329779,48.6616,
04253630,LTM_ALTM,2011-08-09 00:00:00,EPI,Regular,Stream,0.0,1030,26.954,58.9670795,,4.39356,12.6592,6.249912,3.495296,4.2919424,18.1279741,23.096934,0.4320646,0.46851,,6.35,,6.154,,4.0,,1.128442,49.5352,
1A1-017,LTM_ALTM,2011-08-09 00:00:00,IN,Regular,Lake,0.0,1108,9.534,45.0143409,1.888306,4.04388,12.3625,6.781178,2.932048,4.0606976,13.5118494,18.568845,0.5784314,0.0,,5.36,,5.304,,4.62,,0.119143,52.86112,
1A1-106,LTM_ALTM,2011-08-09 00:00:00,EPI,Regular,Lake,0.0,1155,25.938,68.7540663,3.646932,8.15544,14.5383,4.691132,3.032064,5.2683264,18.787444,23.9321775,0.4144474,4.47902,,6.44,,6.337,,4.21,,2.735514,54.73728,
1A1-087,LTM_ALTM,2011-08-09 00:00:00,IN,Regular,Lake,0.0,1250,121.15,164.3152609,5.545449,5.52438,22.747,4.682127,3.358432,4.7287552,28.4318518,13.073664,0.798037,2.15096,,7.29,,7.257,,4.01,,2.228364,58.88896,
1A3-065,LTM_ALTM,2011-08-08 00:00:00,EPI,Regular,Lake,0.5,1135,23.11,52.6933521,4.486276,5.5977,12.2636,2.912241,2.26352,4.0349952,17.5509688,19.6239375,0.4148352,9.17217,,6.32,,6.389,,6.74,,2.601591,51.1264,
041007,LTM_ALTM,2011-08-08 00:00:00,EPI,Regular,Lake,0.5,1225,26.922,56.5078079,9.302514,5.37492,12.9559,5.062318,2.374064,4.7287552,20.7657714,22.877085,0.8620794,0.93219,,6.33,,6.354,,5.47,,2.702826,52.33488,
050215,LTM_ALTM,2011-08-08 00:00:00,EPI,Regular,Lake,0.0,1255,94.466,120.650216,6.59463,24.20124,21.3624,8.20289,2.100336,2.1079296,34.0371402,34.7907345,1.5194558,0.17871,,6.88,,6.108,,28.84,,1.683526,43.20784,
070728,LTM_ALTM,2011-08-08 00:00:00,EPI,Regular,Stream,0.0,1133,51.848,65.3913552,,7.21638,16.2196,3.502537,2.353008,4.471808,28.6791633,32.2409385,1.95839,3.81248,,6.92,,6.355,,9.72,,2.984088,58.0424,
1A3-065,LTM_ME,2011-08-08 00:00:00,EPI,Annual,Lake,,,19.59,56.07762,,7.2756,12.63,2.99966156369736,,4.13184,18.97838,22.9593,,9.68849557522124,253.58250765309,6.36,,5.97,6.51,4.71362876720814,,3.07660007476807,51.2648656,23.4
1A2-078,LTM_ALTM,2011-08-08 00:00:00,EPI,Regular,Lake,0.0,1140,14.788,45.9177804,4.965902,7.23048,12.4614,3.443507,2.037168,4.3947264,19.0347555,23.008977,0.331015,0.0,,6.18,,6.061,,4.41,,0.729479,59.78544,
041007,LTM_ME,2011-08-08 00:00:00,EPI,Annual,Lake,,,27.36,58.32312,,7.39404,13.03,4.99558500650497,,4.92544,22.34445,26.7003,,0.990221238938053,161.977083827591,6.37,,6.07,6.35,4.62865759687856,,2.77069997787476,52.1231152,23.8
SK01,VTSSS,2011-08-07 00:00:00,Stream,Regular,Stream,,,175.59,147.32,,13.91,35.9,,,23.75,125.81,26.6,3.87,18.33,,,,6.55,,,,107.91,91.01,18.0
04253712,LTM_ALTM,2011-08-04 00:00:00,EPI,Regular,Stream,0.0,1010,120.38,131.8424866,,8.51922,23.9338,4.888458,6.21152,8.171776,40.4667454,43.011582,0.1804932,4.50961,,7.2,,6.762,,7.78,,6.753071,66.35616,
1A1-103,LTM_ALTM,2011-08-04 00:00:00,EPI,Regular,Lake,0.0,1205,22.46,61.5769493,4.606183,6.90054,13.4504,4.760167,2.832032,4.9857024,16.726652,21.865971,0.8245736,3.57098,,6.17,,6.079,,4.16,,2.590492,52.988,
04253635,LTM_ALTM,2011-08-04 00:00:00,EPI,Regular,Stream,0.0,1035,-11.336,24.4867783,,4.15386,15.9229,7.212087,1.831872,4.2148608,8.401184,14.9200215,0.5220342,11.19594,,4.68,,4.655,,10.08,,1.223944,36.75776,
1A1-105,LTM_ALTM,2011-08-04 00:00:00,EPI,Regular,Lake,0.0,1055,58.424,93.5477795,4.726089,5.9361,18.5932,4.092529,4.116448,6.6558208,28.4318518,28.152504,0.2438708,6.42068,,7.0,,6.865,,5.88,,5.118556,67.27552,
040826,LTM_ALTM,2011-08-04 00:00:00,EPI,Regular,Lake,0.0,1230,61.522,82.5562566,1.958251,19.33392,16.5163,4.034388,2.674112,4.9857024,24.0630386,31.6255005,0.5039738,0.32361,,6.84,,6.5,,4.09,,1.260901,49.83056,
1A1-111,LTM_ALTM,2011-08-04 00:00:00,IN,Regular,Lake,0.0,1106,-6.968,22.2282045,4.236472,3.66318,13.5493,8.965335,1.547616,3.0586112,6.6700858,12.502161,0.9313294,0.0,,4.74,,4.688,,4.19,,0.413822,31.67216,
04253639,LTM_ALTM,2011-08-04 00:00:00,EPI,Regular,Stream,0.0,1230,15.468,43.2577112,,3.12174,11.4724,8.237907,3.926944,3.289856,15.160483,19.1843265,1.8745144,3.54522,,5.44,,5.352,,6.83,,1.514476,30.74032,
1A1-109,LTM_ALTM,2011-08-04 00:00:00,EPI,Regular,Lake,0.0,1047,101.67,121.252509,1.58854,10.73574,23.2415,4.711028,6.29048,8.27456,37.6641012,37.7801415,0.5854118,2.00606,,7.27,,6.881,,5.55,,5.648514,69.28688,
1A1-112,LTM_ALTM,2011-08-04 00:00:00,IN,Regular,Lake,0.0,1240,25.124,49.6819869,12.55997,4.96884,11.4724,7.595586,3.721648,4.857216,15.9847998,20.547138,0.9245706,0.0,,5.92,,5.75,,4.52,,0.283071,34.82544,
04253740,LTM_ALTM,2011-08-04 00:00:00,EPI,Regular,Stream,0.0,1038,63.512,89.2816289,,5.88252,18.3954,2.970812,5.063968,7.298176,30.4926438,31.6255005,0.2824292,6.50279,,6.97,,6.662,,5.5,,3.520388,68.96656,
1C1-093,LTM_VT,2011-08-03 00:00:00,EPI,Regular,Lake,1.0,12:57,5.8,,,6.2062,10.9,2.41,,,,,,0.0321954901960784,,5.9,5.66,,5.6,14.6,2.2,1.73,65.3748,22.9
1A1-029,LTM_ALTM,2011-08-03 00:00:00,EPI,Regular,Lake,0.0,1015,108.68,134.1512099,4.616175,9.66978,23.5144,5.870838,2.047696,4.6002688,42.6923843,37.428444,0.6570994,0.0,,7.2,,6.884,,6.33,,2.338195,70.61392,
020197,LTM_ALTM,2011-08-03 00:00:00,EPI,Regular,Lake,0.5,1230,-9.384,10.684588,3.566994,3.7506,8.971,5.036817,0.557984,2.8787456,6.1755451,3.53394,0.7734394,0.0,,4.91,,4.824,,10.42,,0.097067,18.7512,
1C1-112,LTM_VT,2011-08-03 00:00:00,EPI,Regular,Lake,1.0,14:50,80.4,,,7.6167,15.6,5.17,,,,,,0.0321954901960784,,7.03,6.22,,6.42,23.2,1.6,0.89,36.8514,23.1
050706,LTM_ALTM,2011-08-03 00:00:00,EPI,Regular,Lake,0.0,1130,20.574,45.5162351,1.508602,3.32196,10.374,4.985693,0.563248,0.669056,12.6875326,17.4698175,0.7034138,4.30675,,5.84,,5.709,,7.27,,4.681295,40.3936,
020265,LTM_ALTM,2011-08-03 00:00:00,EPI,Regular,Lake,0.0,1345,45.552,72.3175251,0.609305,5.358,14.3405,4.218835,0.758016,1.6197376,19.4469139,25.6027515,1.8390584,6.28222,,6.74,,6.182,,9.98,,7.317913,49.90544,
1A1-107,LTM_ALTM,2011-08-03 00:00:00,EPI,Regular,Lake,0.5,0945,-34.942,15.8039288,7.00431,15.35208,24.7,14.576931,0.94752,6.9641472,17.4685865,14.3485185,1.8156796,0.0,,4.33,,4.314,,9.35,,0.344476,20.3112,
1C1-095,LTM_VT,2011-08-03 00:00:00,EPI,Regular,Lake,1.0,09:08,27.2,,,10.716,13.6,3.84,,,,,,0.0321954901960784,,6.36,6.23,,6.26,12.0,2.9,1.47,61.984,22.7
020188,LTM_ALTM,2011-08-03 00:00:00,EPI,Regular,Lake,0.5,1152,6.352,13.0937101,1.40868,4.371,4.9005,3.230441,0.668528,6.1676288,10.7916698,2.654718,0.2776094,0.0,,5.53,,5.558,,5.73,,0.184713,10.92,
050707,LTM_ALTM,2011-08-03 00:00:00,EPI,Regular,Lake,0.0,1230,15.072,45.2150886,2.168087,4.2159,11.0656,6.031226,0.615888,2.1850112,11.533522,15.6234165,1.433198,11.65479,,5.55,,5.465,,5.59,,3.306942,32.19424,
1A1-102,LTM_ALTM,2011-08-03 00:00:00,EPI,Regular,Lake,0.0,1510,91.326,98.3659738,1.58854,6.61854,17.3075,2.790374,1.063328,3.3155584,22.7440988,24.8113995,4.8455056,1.04811,,7.1,,6.093,,6.66,,3.39537,41.76016,
020138,LTM_ALTM,2011-08-03 00:00:00,EPI,Regular,Lake,0.0,0910,-21.486,19.3172381,10.501578,3.26274,16.4996,10.129155,0.936992,6.1162496,8.7308778,5.1605355,1.0612424,0.0,,4.65,,4.508,,8.9,,0.357739,19.71216,
01434025,LTM_CAT,2011-08-02 11:15:00,Stream,Regular,Stream,,,49.3602523803711,91.7879943847656,,12.8814001083374,17.0300006866455,1.4207999866054,,3.06088161468506,33.8739318847656,16.3524951934814,1.99300003051758,16.8591995239258,,,,6.25279712677002,,,,41.2891387939453,72.4723968505859,15.3
040210,LTM_ALTM,2011-08-02 00:00:00,EPI,Regular,Lake,0.5,1120,-3.508,34.6250611,2.018204,5.30724,12.0536,3.514128,2.374064,5.0370816,9.7200415,14.568324,0.8370386,4.54664,,5.12,,5.163,,2.81,,0.946993,54.90368,
040852,LTM_ALTM,2011-08-02 00:00:00,EPI,Regular,Lake,0.5,1215,1.782,35.0768058,2.248025,2.50698,10.1764,5.640279,1.773968,2.621824,14.4186308,13.952886,0.2476934,0.0,,5.36,,5.33,,7.84,,0.290217,40.52256,
1A3-001,LTM_ALTM,2011-08-02 00:00:00,EPI,Regular,Lake,0.5,1030,49.51,86.8725567,3.946698,4.93782,17.3888,5.910935,3.253152,4.6773504,34.2844517,26.0862975,0.641809,0.0,,6.63,,6.558,,7.25,,2.602015,71.34608,
040210,LTM_ME,2011-08-02 00:00:00,EPI,Annual,Lake,,,-3.35,35.20445,,6.35346,12.24,3.64854719355098,,5.40672,10.27927,17.88285,,4.66615044247788,207.253154934856,5.18,,5.08,5.16,3.51459114144635,,0.818000018596649,52.9378304,24.0
050669,LTM_ALTM,2011-08-02 00:00:00,EPI,Regular,Lake,0.5,1250,10.652,26.7955016,2.767619,3.59268,10.7692,4.131624,1.089648,6.1162496,12.8524618,8.985186,1.057586,0.0,,5.53,,5.112,,9.0,,0.546199,46.45472,
040887,LTM_ALTM,2011-08-02 00:00:00,EPI,Regular,Lake,0.0,1240,88.814,58.9168801,5.245683,17.55732,24.3048,8.75282,3.405808,13.85024,30.5750261,45.341529,37.4320626,0.0,,6.97,,6.02,,28.89,,2.791801,71.7392,
040850,LTM_ALTM,2011-08-02 00:00:00,EPI,Regular,Lake,0.5,1230,29.656,59.2180266,4.096581,5.59488,12.844,3.690555,2.037168,4.3176448,24.9697377,15.799287,0.3774956,0.34937,,6.5,,6.458,,8.12,,1.765219,55.0472,
040186,LTM_ALTM,2011-08-02 00:00:00,EPI,Regular,Lake,0.5,1130,-4.544,18.6647457,2.198064,6.47472,11.1644,4.925547,1.168608,3.6238848,6.9998619,12.3262905,0.5122838,0.0,,4.92,,4.943,,3.13,,0.413686,39.96928,
040576,LTM_ALTM,2011-08-02 00:00:00,EPI,Regular,Lake,0.5,1105,28.562,80.799577,2.81758,6.03198,14.5236,4.078495,1.673952,3.9065344,14.9956361,15.3596325,1.8777276,9.50544,,6.46,,6.349,,8.02,,0.990159,56.87552,
040704,LTM_ALTM,2011-08-02 00:00:00,EPI,Regular,Lake,0.5,1150,19.046,44.4120479,5.005871,4.69248,11.9548,3.859966,2.795184,4.9857024,15.655106,26.877606,0.6801458,0.0,,6.26,,6.077,,5.13,,0.608537,55.5256,
040850,LTM_ME,2011-08-02 00:00:00,EPI,Annual,Lake,,,32.08,63.87699,,7.6845,12.61,3.95421626280335,,4.29568,28.49226,19.9143,,0.427433628318584,145.607350370658,6.57,,6.11,6.53,5.94099011641312,,1.73339998722076,55.0585776,24.4
1A3-048,LTM_ALTM,2011-08-02 00:00:00,EPI,Regular,Lake,0.5,1200,39.738,66.1943959,2.048181,5.11548,16.5984,4.317073,4.416496,4.9086208,23.4035687,40.154067,0.9932666,2.48262,,6.63,,6.355,,7.74,,3.388771,73.04336,
1A1-110,LTM_ALTM,2011-08-02 00:00:00,EPI,Regular,Lake,0.0,1035,80.02,99.7713075,2.248025,8.0793,19.5624,6.439215,5.142928,5.9620864,32.800665,33.164139,0.485581,1.95454,,7.02,,6.74,,5.36,,3.459308,59.99968,
1A1-089,LTM_ALTM,2011-08-02 00:00:00,EPI,Regular,Lake,0.5,1100,25.024,68.4027204,1.208836,5.71614,14.4248,3.702584,2.916256,5.242624,19.4469139,17.0302065,1.1631784,9.16895,,6.22,,6.139,,3.55,,2.699922,63.15504,
1C1-107,LTM_VT,2011-08-02 00:00:00,EPI,Regular,Lake,1.0,11:10,65.2,,,5.9241,15.4,6.11,,,,,,0.321954901960784,,6.8,6.62,,6.63,6.78,3.3,1.23,38.9334,23.2
040852,LTM_ME,2011-08-02 00:00:00,EPI,Annual,Lake,,,6.82,36.62161,,5.25648,10.17,5.50014434313727,,2.70592,16.23779,18.7833,,0.0,193.233089113915,5.47,,5.29,5.37,3.2219126658667,,0.0593000017106533,39.7220304,23.3
040874,LTM_ALTM,2011-08-02 00:00:00,EPI,Regular,Lake,0.5,1300,11.228,38.2889187,1.608524,5.8797,11.362,2.782355,1.937152,4.7030528,16.0672644,16.414725,0.716876,3.62572,,5.84,,5.902,,4.47,,2.088362,52.676,
040707,LTM_ALTM,2011-08-02 00:00:00,EPI,Regular,Lake,0.5,1145,64.554,86.1197154,4.816019,5.5131,17.6852,4.961635,4.379648,6.424576,29.0088571,35.0984535,0.4620914,0.0,,6.78,,6.741,,5.33,,5.706236,61.04592,
ME-2068,LTM_ME,2011-08-01 00:00:00,EPI,Regular,Lake,,,192.63,147.25989,,14.99958,27.64,2.24328098579338,,22.0672,32.79655,72.77985,,0.0,95.3475386549809,7.5,,6.84,7.11,3.23135390701443,,6.07910013198852,41.6872976,24.0
1A2-028,LTM_ALTM,2011-08-01 00:00:00,EPI,Regular,Lake,0.0,1105,161.934,180.7272711,2.997439,7.22202,28.5471,6.064306,1.400224,5.062784,51.5948576,35.582043,0.844573,4.00568,,7.38,,7.138,,0.27,,6.116917,67.85792,
060182,LTM_ALTM,2011-08-01 00:00:00,EPI,Regular,Lake,0.0,0930,65.576,121.8547521,1.098922,5.83176,19.62,4.159756,2.242464,4.0606976,20.353613,23.008977,0.8817464,6.89402,,6.98,,6.803,,0.94,,5.128196,69.77152,
020059,LTM_ME,2011-08-01 00:00:00,EPI,Annual,Lake,,,61.09,90.4,,32.72046,18.27,9.79709404674257,,6.10048,38.7,42.1,,0.0,249.908143068871,6.7,,6.19,6.48,6.63964196134519,,0.668699979782104,35.1136032,25.0
020058,LTM_ALTM,2011-08-01 00:00:00,EPI,Regular,Lake,0.5,1325,44.376,79.4946421,10.431632,8.12724,15.0093,11.174101,3.616368,5.2169472,31.3993429,22.525431,1.233204,0.0,,6.34,,5.989,,7.84,,2.668573,34.41568,
030255,LTM_ALTM,2011-08-01 00:00:00,EPI,Regular,Stream,0.0,1115,169.116,155.1305172,5.475504,6.61572,28.8414,5.112531,2.374064,8.0176128,74.6754811,40.2419805,0.4595984,0.0,,7.36,,7.144,,7.91,,6.631052,70.59312,
1A2-077,LTM_ALTM,2011-08-01 00:00:00,EPI,Regular,Lake,0.0,1300,98.624,121.3026585,1.708446,4.87296,19.3257,4.236738,0.615888,1.6197376,21.919782,32.2409385,0.698871,0.62468,,7.08,,7.266,,1.17,,5.521996,56.00608,
1C1-091,LTM_VT,2011-08-01 00:00:00,EPI,Regular,Lake,1.0,09:45,53.0,,,1.9747,12.6,5.26,,,,,,0.0321954901960784,,6.5,6.58,,6.64,12.3,2.9,0.12,34.9776,23.7
1E2-060,LTM_ME,2011-08-01 00:00:00,EPI,Regular,Lake,,,159.62,167.99334,,3.77598,21.7,10.7195113265219,,0.96256,51.57741,25.839,,0.0,309.217269996246,7.32,,6.59,6.72,11.4641161878356,,0.392599999904633,17.538144,22.0
030172,LTM_ALTM,2011-08-01 00:00:00,EPI,Regular,Lake,0.5,1005,44.354,59.8203196,5.935145,3.68292,10.3005,7.672927,0.863296,9.3794304,27.3602235,3.7537455,0.4413718,0.0,,6.62,,6.474,,5.9,,0.223418,12.73584,
020059,LTM_ALTM,2011-08-01 00:00:00,EPI,Regular,Lake,0.5,1350,51.838,87.023105,6.085028,27.61626,18.0504,9.445509,3.300528,5.5252736,37.4992543,36.856941,0.61217,0.0,,6.6,,6.533,,4.77,,0.856802,34.85456,
1A1-052,LTM_ALTM,2011-08-01 00:00:00,EPI,Regular,Lake,0.0,1030,69.578,108.3035588,2.957471,5.9643,18.8352,5.718388,4.232256,4.4461056,29.8331739,23.844264,0.7492296,0.0,,6.9,,6.571,,0.67,,1.861077,62.12544,
030171,LTM_ALTM,2011-08-01 00:00:00,EPI,Regular,Lake,0.5,0955,-18.796,20.01988,6.194942,4.41048,14.1264,10.387286,1.031744,6.4502784,9.47273,4.2813135,1.0165346,0.0,,4.61,,4.597,,4.68,,0.358824,13.16016,
VT44,VTSSS,2011-07-30 00:00:00,Stream,Regular,Stream,,,146.7,84.97,,27.74,21.7,,,12.42,30.36,78.49,0.0,0.39,,,,6.51,,,,164.11,24.85,22.5
VT43,VTSSS,2011-07-30 00:00:00,Stream,Regular,Stream,,,86.88,50.84,,18.71,12.9,,,7.39,16.8,47.96,0.0,0.42,,,,6.33,,,,122.75,10.25,19.8
VT45,VTSSS,2011-07-30 00:00:00,Stream,Regular,Stream,,,79.77,34.59,,22.7,19.0,,,29.16,65.83,38.79,0.0,0.0,,,,6.17,,,,131.37,42.69,23.0
VT63,VTSSS,2011-07-30 00:00:00,Stream,Regular,Stream,,,134.34,74.01,,22.95,19.1,,,11.5,26.74,69.22,0.0,0.49,,,,6.62,,,,153.11,19.5,22.5
STN,LTM_PA,2011-07-29 00:00:00,Stream,Regular,Stream,,,11.5,76.347,,29.6163,21.74,0.919,,11.7668,46.9053,28.275,-0.22176,0.72585,,,,5.88,,,,,114.9264,
RBS,LTM_PA,2011-07-29 00:00:00,Stream,Regular,Stream,,,61.1,102.794,,25.94952,28.75,1.49,,17.3944,66.6549,28.71,-0.38808,2.00012,,,,6.44,,,,,126.5856,
VT38,VTSSS,2011-07-29 00:00:00,Stream,Regular,Stream,,,121.95,96.74,,15.76,29.0,,,26.54,91.24,41.89,0.0,13.36,,,,6.71,,,,90.49,92.59,19.0
