SITE_ID,PROGRAM_ID,DATE_SMP,SAMPLE_LOCATION,SAMPLE_TYPE,WATERBODY_TYPE,SAMPLE_DEPTH,TIME_SMP,ANC_UEQ_L,CA_UEQ_L,CHL_A_UG_L,CL_UEQ_L,COND_UM_CM,DOC_MG_L,F_UEQ_L,K_UEQ_L,MG_UEQ_L,NA_UEQ_L,NH4_UEQ_L,NO3_UEQ_L,N_TD_UEQ_L,PH_EQ,PH_FLD,PH_LAB,PH_STVL,P_TL_UEQ_L,SECCHI_M,SIO2_MG_L,SO4_UEQ_L,WTEMP_DEG_C
060315A,LTM_ALTM,1994-05-04 00:00:00,EPI,Regular,Stream,0.0,1525,-6.39,94.81,,7.614,26.52,6.746,3.6848,8.448,32.097,22.185,-0.1108,29.6401,,4.84,,4.863,,,,5.62,127.92,
1A1-103,LTM_ALTM,1994-05-04 00:00:00,EPI,Regular,Lake,0.0,1145,0.47,81.836,,10.152,22.37,3.828,3.63216,7.936,23.044,20.88,2.493,32.3127,,5.12,,5.1,,,,4.23,106.288,
01434025,LTM_CAT,1994-05-03 09:58:00,Stream,Regular,Stream,,,16.4,85.2,,12.7,,1.00864760989671,,4.37,37.4,12.4,,8.79,,,,5.71,,,,34.08,116.46,6.1
0143400680,LTM_CAT,1994-05-03 07:47:00,Stream,Regular,Stream,,,-12.9,43.4,,12.3,,1.61806389622868,,4.82,39.0,11.7,,10.96,,,,5.02,,,,34.32,108.04,4.6
1A1-110,LTM_ALTM,1994-05-03 00:00:00,EPI,Regular,Lake,0.0,1040,-0.01,86.826,,9.306,22.02,4.004,4.10592,8.704,24.69,21.315,1.7174,36.1284,,5.21,,5.197,,,,5.51,106.08,
04253740,LTM_ALTM,1994-05-03 00:00:00,EPI,Regular,Stream,0.0,1212,15.95,89.321,,7.614,20.15,2.889,3.84272,7.936,30.451,25.23,0.0554,29.4791,,6.12,,5.911,,,,3.68,99.424,
04253712,LTM_ALTM,1994-05-03 00:00:00,EPI,Regular,Stream,0.0,1125,32.04,116.766,,8.178,23.88,3.426,5.36928,9.216,35.389,27.84,0.3324,37.0139,,6.27,,6.11,,,,5.78,111.072,
1A2-077,LTM_ALTM,1994-05-03 00:00:00,EPI,Regular,Lake,0.0,1120,99.86,156.686,,7.614,24.46,2.761,0.47376,1.792,29.628,33.495,1.108,5.2486,,7.09,,6.569,,,,5.39,103.376,
1A1-052,LTM_ALTM,1994-05-03 00:00:00,EPI,Regular,Lake,0.0,1210,53.48,130.239,,9.306,22.86,4.69,4.00064,6.656,36.212,24.795,0.9418,13.8138,,6.67,,6.155,,,,5.43,106.704,
04253635,LTM_ALTM,1994-05-03 00:00:00,EPI,Regular,Stream,0.0,1025,-41.56,37.924,,5.922,29.26,7.216,2.15824,5.632,12.345,11.31,1.2742,32.9245,,4.38,,4.378,,,,2.48,84.448,
1A1-111,LTM_ALTM,1994-05-03 00:00:00,IN,Regular,Lake,0.0,1050,-38.32,38.423,,6.204,29.82,8.045,1.8424,6.144,12.345,10.875,2.6038,31.1696,,4.35,,4.352,,,,2.56,81.12,
1A1-105,LTM_ALTM,1994-05-03 00:00:00,EPI,Regular,Lake,0.0,1155,30.92,116.766,,8.178,23.6,2.794,4.84288,9.216,33.743,26.1,1.108,37.6901,,6.15,,5.9,,,,5.19,108.576,
1A1-109,LTM_ALTM,1994-05-03 00:00:00,EPI,Regular,Lake,0.0,1215,47.79,124.75,,10.998,24.55,3.086,5.7904,9.216,36.212,28.71,1.108,33.1499,,6.57,,6.067,,,,5.86,107.744,
1A2-066,LTM_ALTM,1994-05-02 00:00:00,EPI,Regular,Lake,0.5,0950,7.19,64.371,,8.742,19.87,2.214,1.78976,3.84,24.69,15.66,3.9334,27.8369,,5.01,,5.083,,,,3.0,97.344,
020058,LTM_ALTM,1994-05-02 00:00:00,EPI,Regular,Lake,0.5,1230,17.85,85.329,,10.434,20.05,12.198,3.4216,9.216,37.035,21.75,7.7006,5.6994,,5.5,,5.199,,,,4.31,76.544,
1A3-048,LTM_ALTM,1994-05-02 00:00:00,EPI,Regular,Lake,0.5,1350,6.62,83.832,,7.332,22.3,3.471,4.36912,8.448,25.513,23.925,1.385,48.3,,5.13,,5.265,,,,5.23,100.464,
1A1-102,LTM_ALTM,1994-05-02 00:00:00,EPI,Regular,Lake,0.0,1200,37.14,102.295,,6.486,17.15,2.316,0.94752,1.28,22.221,18.27,1.9944,6.923,,6.85,,6.217,,,,2.28,85.904,
040707,LTM_ALTM,1994-05-02 00:00:00,EPI,Regular,Lake,0.5,1340,58.18,95.808,,7.896,20.61,3.552,4.10592,8.448,33.743,31.755,4.7644,15.5848,,6.79,,6.202,,,,5.35,90.48,
020059,LTM_ALTM,1994-05-02 00:00:00,EPI,Regular,Lake,0.5,1250,27.04,89.321,,36.942,22.21,7.712,3.00048,10.496,41.15,40.89,3.601,10.0142,,6.15,,5.494,,,,2.28,86.32,
040186,LTM_ALTM,1994-05-02 00:00:00,EPI,Regular,Lake,0.5,1320,-26.84,33.433,,7.896,27.83,5.579,1.94768,6.144,13.168,13.92,4.432,36.225,,4.44,,4.487,,,,3.6,95.472,
040887,LTM_ALTM,1994-05-02 00:00:00,EPI,Regular,Lake,0.5,1100,-31.12,66.367,,4.794,29.05,5.689,2.42144,5.12,21.398,11.745,0.7756,69.23,,4.42,,4.439,,,,3.08,76.336,
1A3-065,LTM_ALTM,1994-05-02 00:00:00,EPI,Regular,Lake,0.5,1010,-8.58,58.383,,7.05,21.37,2.911,2.47408,5.632,21.398,15.66,1.9944,39.5738,,4.79,,4.843,,,,2.96,83.616,
050669,LTM_ALTM,1994-05-02 00:00:00,EPI,Regular,Lake,0.5,1105,-8.37,36.926,,6.486,15.18,1.95,1.10544,5.632,18.106,8.265,0.1662,3.6225,,4.88,,4.828,,,,0.53,71.76,
040850,LTM_ALTM,1994-05-02 00:00:00,EPI,Regular,Lake,0.5,1040,12.23,90.319,,7.614,19.59,2.846,2.1056,4.864,32.92,14.355,2.1606,25.4541,,5.65,,5.501,,,,2.04,105.248,
040874,LTM_ALTM,1994-05-02 00:00:00,EPI,Regular,Lake,0.5,1050,-5.38,52.395,,7.05,19.87,2.197,2.31616,4.608,20.575,14.79,3.3794,23.5865,,4.84,,4.924,,,,3.28,96.304,
040852,LTM_ALTM,1994-05-02 00:00:00,EPI,Regular,Lake,0.5,1035,-9.81,63.872,,6.204,24.27,4.678,2.26352,4.608,22.221,12.615,1.7174,42.1176,,4.64,,4.687,,,,3.6,90.48,
040704,LTM_ALTM,1994-05-02 00:00:00,EPI,Regular,Lake,0.5,1345,3.4,49.401,,7.614,16.3,2.592,2.68464,5.632,18.106,21.315,5.0414,14.9569,,5.14,,5.22,,,,3.08,86.528,
030171,LTM_ALTM,1994-05-02 00:00:00,EPI,Regular,Lake,0.5,1045,-18.52,21.457,,5.922,15.74,7.395,0.94752,7.936,13.168,3.045,7.3128,2.9624,,4.64,,4.568,,,,0.21,36.608,
040210,LTM_ALTM,1994-05-02 00:00:00,EPI,Regular,Lake,0.5,1310,-10.58,57.385,,7.896,26.33,2.81,3.57952,6.912,16.46,14.355,3.8226,42.4718,,4.65,,4.712,,,,3.16,111.696,
030172,LTM_ALTM,1994-05-02 00:00:00,EPI,Regular,Lake,0.5,1030,2.3,34.93,,5.076,10.21,6.086,0.94752,8.704,13.991,3.045,0.2216,-0.0644,,5.22,,5.091,,,,0.06,36.816,
1A2-028,LTM_ALTM,1994-05-02 00:00:00,EPI,Regular,Lake,0.0,1110,43.83,154.69,,8.46,25.12,5.638,1.10544,3.328,37.035,22.62,1.4404,34.8082,,6.59,,6.117,,,,5.78,120.848,
1A1-089,LTM_ALTM,1994-05-02 00:00:00,EPI,Regular,Lake,0.5,1300,12.27,86.327,,8.178,20.24,3.415,3.73744,7.936,25.513,16.53,4.155,19.8352,,5.52,,5.413,,,,2.76,111.28,
041007,LTM_ALTM,1994-05-02 00:00:00,EPI,Regular,Lake,0.5,1020,-14.17,60.379,,5.922,25.02,5.238,2.42144,6.656,21.398,13.05,1.8836,52.5826,,4.6,,4.641,,,,3.0,81.536,
070859,LTM_ALTM,1994-05-02 00:00:00,EPI,Regular,Lake,0.5,1000,12.61,64.371,,7.896,17.15,2.327,2.1056,4.864,23.867,18.27,8.3654,21.8638,,5.62,,5.48,,,,3.24,85.696,
ME-0441,LTM_ME,1994-04-30 00:00:00,EPI,Regular,Lake,,,57.6,90.3,,48.0,22.3,4.8,,7.7,33.7,73.5,,1.4,208.0,6.87,,6.39,5.89,6.0,,4.61,70.0,30.0
1E1-135,LTM_ME,1994-04-30 00:00:00,EPI,Regular,Lake,,,58.9,66.9,,70.0,21.2,3.1,,7.7,29.6,84.4,,0.0,221.0,6.99,,6.67,6.08,9.0,,2.34,47.0,30.0
VT43,VTSSS,1994-04-30 00:00:00,Stream,Regular,Stream,,,66.52,36.58,,17.39,9.79,,,5.82,13.17,37.88,,0.79,,,,6.69,,,,99.57,8.9,13.5
VT63,VTSSS,1994-04-30 00:00:00,Stream,Regular,Stream,,,93.69,54.59,,20.5,14.78,,,8.3,21.23,54.41,,0.79,,,,6.83,,,,141.73,19.82,15.0
1E1-134,LTM_ME,1994-04-30 00:00:00,EPI,Regular,Lake,,,-15.6,29.9,,92.0,28.7,4.2,,5.9,23.0,96.6,,0.0,303.0,4.68,,4.67,4.66,7.0,,3.62,88.0,30.0
VT44,VTSSS,1994-04-30 00:00:00,Stream,Regular,Stream,,,70.06,46.71,,19.49,13.82,,,8.07,18.68,48.89,,0.79,,,,6.62,,,,127.95,31.59,14.5
VT45,VTSSS,1994-04-30 00:00:00,Stream,Regular,Stream,,,51.47,23.1,,20.5,15.59,,,28.16,47.9,31.66,,0.79,,,,6.42,,,,111.8,58.41,15.0
VT03,VTSSS,1994-04-29 00:00:00,Stream,Regular,Stream,,,58.24,55.84,,7.3,15.04,,,22.78,40.33,21.26,,0.79,,,,5.97,,,,65.01,39.13,12.0
VT05,VTSSS,1994-04-29 00:00:00,Stream,Regular,Stream,,,70.97,29.34,,11.61,13.4,,,21.14,40.99,29.09,,0.79,,,,6.59,,,,104.52,39.02,12.0
VT19,VTSSS,1994-04-29 00:00:00,Stream,Regular,Stream,,,60.87,74.75,,12.19,21.18,,,21.14,55.72,25.22,,20.71,,,,6.42,,,,79.17,78.8,14.0
VT18,VTSSS,1994-04-29 00:00:00,Stream,Regular,Stream,,,59.96,51.85,,10.35,19.84,,,17.95,36.46,27.57,,1.28,,,,6.58,,,,76.2,85.85,14.0
VT04,VTSSS,1994-04-29 00:00:00,Stream,Regular,Stream,,,35.62,24.4,,8.94,11.82,,,11.02,14.98,48.89,,1.92,,,,6.37,,,,127.82,48.4,12.0
VT02,VTSSS,1994-04-29 00:00:00,Stream,Regular,Stream,,,32.28,53.09,,8.36,16.59,,,17.77,23.79,32.4,,7.93,,,,5.8,,,,77.32,51.92,10.0
VT06,VTSSS,1994-04-29 00:00:00,Stream,Regular,Stream,,,55.01,49.05,,9.11,16.97,,,24.23,50.29,24.35,,0.79,,,,5.99,,,,71.07,56.33,13.0
VT01,VTSSS,1994-04-29 00:00:00,Stream,Regular,Stream,,,93.69,79.14,,11.18,18.67,,,9.65,32.59,52.58,,36.88,,,,6.56,,,,133.93,21.71,12.0
VT78,VTSSS,1994-04-28 00:00:00,Stream,Regular,Stream,,,-3.17,24.4,,9.14,12.99,,,6.35,20.49,9.74,,0.8,,,,4.94,,,,48.01,61.28,13.0
VT50,VTSSS,1994-04-28 00:00:00,Stream,Regular,Stream,,,-10.74,28.34,,17.05,25.87,,,20.85,55.06,14.96,,3.77,,,,4.71,,,,69.34,146.35,7.0
VT29,VTSSS,1994-04-28 00:00:00,Stream,Regular,Stream,,,6.93,18.06,,13.02,9.13,,,7.41,19.01,10.0,,0.82,,,,5.3,,,,47.84,37.95,10.0
VT28,VTSSS,1994-04-28 00:00:00,Stream,Regular,Stream,,,6.02,22.16,,13.65,10.27,,,7.77,23.54,10.95,,0.71,,,,5.34,,,,62.09,47.12,13.0
VT48,VTSSS,1994-04-28 00:00:00,Stream,Regular,Stream,,,47.33,22.9,,16.42,14.96,,,36.02,36.21,30.4,,0.82,,,,6.51,,,,117.88,63.14,
VT65,VTSSS,1994-04-28 00:00:00,Stream,Regular,Stream,,,68.44,46.01,,17.14,11.86,,,6.4,15.47,42.36,,0.79,,,,6.59,,,,111.37,19.09,13.0
VT41,VTSSS,1994-04-28 00:00:00,Stream,Regular,Stream,,,7.84,21.81,,15.29,12.08,,,16.85,25.68,16.22,,0.79,,,,5.53,,,,65.74,63.91,16.0
M004,VTSSS,1994-04-28 00:00:00,Stream,Regular,Stream,,,31.07,108.43,,12.68,19.74,,,6.85,26.01,25.31,,0.79,,,,5.71,,,,66.95,87.78,12.0
VT77,VTSSS,1994-04-28 00:00:00,Stream,Regular,Stream,,,46.42,20.71,,17.48,14.88,,,29.48,34.65,33.05,,0.77,,,,6.44,,,,95.29,62.05,15.0
VT26,VTSSS,1994-04-28 00:00:00,Stream,Regular,Stream,,,2.39,51.85,,19.67,18.56,,,12.34,36.54,13.13,,0.71,,,,5.08,,,,65.24,102.46,13.0
VT46,VTSSS,1994-04-28 00:00:00,Stream,Regular,Stream,,,81.07,59.08,,23.32,15.23,,,4.85,19.34,56.19,,0.77,,,,6.65,,,,129.68,31.37,14.0
VT49,VTSSS,1994-04-28 00:00:00,Stream,Regular,Stream,,,10.37,42.47,,16.59,19.12,,,17.24,57.45,18.44,,3.18,,,,5.51,,,,81.08,118.87,7.0
VT39,VTSSS,1994-04-28 00:00:00,Stream,Regular,Stream,,,-3.17,9.88,,14.49,12.08,,,13.68,17.37,15.13,,0.79,,,,4.92,,,,64.76,52.67,14.5
VT64,VTSSS,1994-04-28 00:00:00,Stream,Regular,Stream,,,61.57,35.58,,17.48,9.61,,,6.03,12.59,35.01,,0.77,,,,6.59,,,,87.02,8.3,14.0
RBS,LTM_PA,1994-04-28 00:00:00,Stream,Regular,Stream,,,-2.45,82.335,,17.7378,31.3,1.23,,8.832,77.2797,28.9275,0.0,1.3363,,,,5.78,,,,2.89,186.8672,
VT31,VTSSS,1994-04-28 00:00:00,Stream,Regular,Stream,,,-1.55,15.77,,15.73,11.59,,,7.38,20.99,13.09,,0.82,,,,4.97,,,,59.13,46.56,12.0
M002,VTSSS,1994-04-28 00:00:00,Stream,Regular,Stream,,,-13.27,22.06,,9.77,15.27,,,6.01,18.52,7.43,,0.71,,,,4.68,,,,35.74,59.33,13.0
VT23,VTSSS,1994-04-28 00:00:00,Stream,Regular,Stream,,,123.89,62.23,,26.68,20.11,,,16.21,38.6,74.68,,0.79,,,,6.86,,,,196.33,31.52,15.0
VT32,VTSSS,1994-04-28 00:00:00,Stream,Regular,Stream,,,4.41,56.59,,17.05,17.08,,,8.67,32.92,11.08,,7.51,,,,5.18,,,,48.23,88.77,11.0
VT40,VTSSS,1994-04-28 00:00:00,Stream,Regular,Stream,,,14.51,13.47,,15.18,10.44,,,21.2,21.07,20.05,,0.79,,,,5.92,,,,75.23,50.42,15.5
BNR,LTM_PA,1994-04-28 00:00:00,Stream,Regular,Stream,,,12.85,61.377,,69.1182,25.0,1.53,,25.5232,49.4623,36.9315,0.0,9.2736,,,,6.07,,,,3.93,89.5232,
VT76,VTSSS,1994-04-28 00:00:00,Stream,Regular,Stream,,,18.65,11.08,,18.31,11.7,,,28.03,24.2,21.22,,0.77,,,,5.89,,,,96.1,53.27,
STN,LTM_PA,1994-04-28 00:00:00,Stream,Regular,Stream,,,-9.77,82.834,,24.9288,30.9,1.62,,10.8544,68.0621,23.229,0.0,0.0,,,,5.23,,,,4.03,191.7344,
VT16,VTSSS,1994-04-28 00:00:00,Stream,Regular,Stream,,,30.47,65.02,,16.47,16.73,,,14.18,37.2,14.35,,0.71,,,,6.25,,,,66.82,92.49,14.0
VT42,VTSSS,1994-04-28 00:00:00,Stream,Regular,Stream,,,77.63,42.32,,19.35,13.85,,,9.38,24.03,46.93,,0.77,,,,6.73,,,,130.93,17.79,14.0
M003,VTSSS,1994-04-28 00:00:00,Stream,Regular,Stream,,,-0.64,44.36,,8.33,15.17,,,5.69,20.41,7.6,,0.8,,,,4.96,,,,28.44,73.15,15.0
VT38,VTSSS,1994-04-28 00:00:00,Stream,Regular,Stream,,,68.34,78.64,,14.29,24.61,,,21.51,74.56,35.92,,0.74,,,,6.57,,,,81.38,135.98,15.0
VT22,VTSSS,1994-04-28 00:00:00,Stream,Regular,Stream,,,115.51,65.77,,24.79,21.34,,,13.13,47.08,70.16,,0.79,,,,6.85,,,,194.29,46.07,15.0
01434025,LTM_CAT,1994-04-27 09:04:00,Stream,Regular,Stream,,,15.0,86.6,,11.63,,1.5390343502282,,3.36,36.0,12.0,,9.21,,,,5.78,,,,30.7,113.08,8.5
MAD2,VTSSS,1994-04-27 00:00:00,Stream,Regular,Stream,,,119.55,55.74,,28.09,23.77,,,31.22,83.04,44.58,,0.73,,,,6.75,,,,120.5,66.61,16.5
WOR1,VTSSS,1994-04-27 00:00:00,Stream,Regular,Stream,,,28.75,31.59,,23.58,19.85,,,44.82,52.59,22.57,0.61,23.62,,,,6.05,,,,72.25,74.76,14.0
DR01,VTSSS,1994-04-27 00:00:00,Stream,Regular,Stream,,,6.93,21.56,,24.21,19.38,,,43.9,40.74,23.96,0.61,0.74,,,,5.34,,,,83.95,106.55,16.0
PAIN,VTSSS,1994-04-27 00:00:00,Stream,Regular,Stream,,,11.98,28.49,,22.6,21.11,,,49.54,49.96,21.83,,8.55,,,,5.5,,,,68.11,110.6,16.0
01434025,LTM_CAT,1994-04-26 09:03:00,Stream,Regular,Stream,,,9.8,72.0,,11.15,,1.26002882536632,,3.94,36.4,12.0,,10.35,,,,5.56,,,,34.5,111.82,7.1
0143400680,LTM_CAT,1994-04-26 08:56:00,Stream,Regular,Stream,,,-18.4,41.0,,11.13,,2.74849867883738,,3.61,35.6,10.4,,11.79,,,,4.73,,,,29.61,101.66,5.5
VT09,VTSSS,1994-04-26 00:00:00,Stream,Regular,Stream,,,11.07,42.96,,12.59,12.91,,,8.59,26.58,14.65,,0.7,,,,5.63,,,,55.31,71.13,13.0
VT24,VTSSS,1994-04-26 00:00:00,Stream,Regular,Stream,,,26.22,43.96,,16.16,12.11,,,11.52,25.02,14.65,,0.7,,,,6.14,,,,81.67,58.47,13.0
VT07,VTSSS,1994-04-26 00:00:00,Stream,Regular,Stream,,,-0.14,51.8,,13.25,17.63,,,7.54,27.24,17.87,,0.76,,,,4.98,,,,53.64,88.32,11.0
VT52,VTSSS,1994-04-26 00:00:00,Stream,Regular,Stream,,,23.8,78.44,,17.97,21.3,,,15.79,54.4,17.52,,1.67,,,,6.07,,,,75.75,131.06,7.0
VT08,VTSSS,1994-04-26 00:00:00,Stream,Regular,Stream,,,15.92,57.78,,12.22,14.6,,,7.72,27.74,16.57,,6.96,,,,5.81,,,,55.96,74.54,11.0
VT14,VTSSS,1994-04-26 00:00:00,Stream,Regular,Stream,,,23.7,25.45,,12.99,10.1,,,12.15,28.15,14.04,,0.7,,,,6.1,,,,56.59,44.63,15.0
VT67,VTSSS,1994-04-26 00:00:00,Stream,Regular,Stream,,,42.28,16.52,,19.06,8.31,,,4.95,19.01,31.7,,0.71,,,,6.4,,,,82.52,12.93,11.1
VT25,VTSSS,1994-04-26 00:00:00,Stream,Regular,Stream,,,9.46,19.51,,14.72,9.13,,,7.96,22.14,12.56,,0.7,,,,5.56,,,,58.88,41.61,14.0
VT10,VTSSS,1994-04-26 00:00:00,Stream,Regular,Stream,,,21.17,27.55,,13.4,10.83,,,12.05,27.9,15.17,,0.7,,,,6.03,,,,64.13,52.17,14.0
VT12,VTSSS,1994-04-26 00:00:00,Stream,Regular,Stream,,,105.41,74.25,,13.74,17.53,,,13.55,62.63,13.04,,0.68,,,,6.82,,,,65.06,42.66,13.0
VT11,VTSSS,1994-04-26 00:00:00,Stream,Regular,Stream,,,25.11,28.54,,12.79,10.23,,,11.28,28.48,12.22,,0.68,,,,6.16,,,,66.07,40.52,13.0
VT15,VTSSS,1994-04-26 00:00:00,Stream,Regular,Stream,,,22.08,21.06,,13.11,7.5,,,8.36,15.47,13.83,,0.7,,,,5.89,,,,85.11,21.17,15.0
01364959,LTM_CAT,1994-04-25 07:35:00,Stream,Regular,Stream,,,-10.8,49.0,,13.38,,0.988469853471054,,5.34,38.2,13.5,,13.07,,,,4.94,,,,35.15,115.76,7.7
VT37,VTSSS,1994-04-25 00:00:00,Stream,Regular,Stream,,,28.75,36.98,,13.17,15.18,,,16.37,46.99,21.35,,5.19,,,,6.28,,,,71.6,81.08,
PINE,VTSSS,1994-04-25 00:00:00,Stream,Regular,Stream,,,197.22,127.3,,29.85,33.55,,,6.17,103.86,76.38,,0.76,,,,7.19,,,,216.78,62.22,14.0
VT54,VTSSS,1994-04-25 00:00:00,Stream,Regular,Stream,,,47.84,79.39,,17.08,26.16,,,22.2,77.03,32.7,,6.79,,,,6.48,,,,81.94,141.45,
VT56,VTSSS,1994-04-25 00:00:00,Stream,Regular,Stream,,,6.93,21.31,,14.03,14.34,,,19.24,41.64,14.35,,3.09,,,,5.42,,,,69.77,83.8,
VT57,VTSSS,1994-04-25 00:00:00,Stream,Regular,Stream,,,24.61,50.95,,15.15,20.54,,,21.49,65.35,24.18,,9.27,,,,6.21,,,,78.07,122.87,
STAN,VTSSS,1994-04-25 00:00:00,Stream,Regular,Stream,,,87.73,60.88,,24.18,18.06,,,9.33,25.51,61.07,,0.76,,,,6.8,,,,134.99,41.46,12.0
NFDR,VTSSS,1994-04-25 00:00:00,Stream,Regular,Stream,,,52.38,80.79,,26.66,24.67,,,9.15,44.85,69.2,,9.21,,,,6.49,,,,154.78,98.75,13.0
0143400680,LTM_CAT,1994-04-22 13:40:00,Stream,Regular,Stream,,,-14.6,33.4,,12.33,,1.82764833053087,,5.04,38.2,10.8,,12.78,,,,4.8,,,,36.17,105.86,5.9
01434025,LTM_CAT,1994-04-22 07:34:00,Stream,Regular,Stream,,,13.7,81.2,,10.41,,1.37400912803267,,3.96,35.8,10.3,,13.38,,,,5.72,,,,34.26,110.52,2.5
VT62,VTSSS,1994-04-21 00:00:00,Stream,Regular,Stream,,,86.12,54.94,,24.96,18.11,,,9.52,40.0,57.63,,4.98,,,,6.78,,,,154.38,39.23,10.0
VT75,VTSSS,1994-04-21 00:00:00,Stream,Regular,Stream,,,127.12,101.45,,28.38,25.88,,,3.66,76.29,50.5,,18.79,,,,6.89,,,,134.11,58.41,11.0
VT58,VTSSS,1994-04-21 00:00:00,Stream,Regular,Stream,,,80.16,55.69,,22.46,17.28,,,8.75,34.48,56.24,,0.74,,,,6.72,,,,138.96,42.23,11.0
VT66,VTSSS,1994-04-21 00:00:00,Stream,Regular,Stream,,,140.76,109.88,,31.14,27.89,,,4.03,82.96,56.24,,18.27,,,,7.0,,,,148.72,58.62,11.0
0143400680,LTM_CAT,1994-04-20 12:21:00,Stream,Regular,Stream,,,-16.6,35.6,,10.85,,2.47249579630074,,4.38,34.2,10.8,,14.14,,,,4.7,,,,32.32,98.8,5.4
VT61,VTSSS,1994-04-20 00:00:00,Stream,Regular,Stream,,,234.99,146.96,,30.48,40.68,,,9.86,132.5,95.13,,9.55,,,,7.24,,,,244.11,91.49,14.0
VT53,VTSSS,1994-04-20 00:00:00,Stream,Regular,Stream,,,15.42,27.7,,22.14,18.67,,,39.94,45.35,24.53,,4.81,,,,5.89,,,,72.03,100.61,13.0
VT36,VTSSS,1994-04-20 00:00:00,Stream,Regular,Stream,,,4.41,25.75,,22.4,17.95,,,29.08,43.13,19.92,,7.4,,,,5.27,,,,64.03,94.31,12.0
VT51,VTSSS,1994-04-20 00:00:00,Stream,Regular,Stream,,,149.04,123.0,,28.61,35.84,,,18.77,118.1,64.29,,7.7,,,,7.01,,,,162.91,139.93,14.0
0143400680,LTM_CAT,1994-04-19 11:24:00,Stream,Regular,Stream,,,-13.4,36.8,,11.31,,2.22736007686764,,4.69,36.6,11.1,,15.27,,,,4.73,,,,34.08,101.02,5.5
01434025,LTM_CAT,1994-04-19 08:13:00,Stream,Regular,Stream,,,7.6,70.6,,10.22,,1.63331731924093,,3.8,34.6,10.7,,15.07,,,,5.55,,,,32.23,104.42,4.2
